rank,term,n_tokens,freq
87,"many body",2,262
88,"high redshift",2,260
89,"finite size",2,257
90,"superconducting state",2,257
91,"total number",2,253
92,"statistical analysis",2,253
93,"theoretical models",2,253
94,"magnetic fields",2,252
95,"spin dependent",2,252
96,"energy spectrum",2,252
97,"galaxy formation",2,251
98,"band structure",2,250
99,"type ii",2,250
100,"star formation",2,250
101,"hilbert space",2,249
102,"energy density",2,249
103,"data sets",2,247
104,"angular momentum",2,247
105,"spectral function",2,247
106,"upper bounds",2,245
107,"long time",2,245
108,"high temperature",2,244
109,"continuous time",2,243
110,"critical point",2,242
111,"initial data",2,242
112,"coherent states",2,242
113,"galaxy evolution",2,242
114,"non interacting",2,241
115,"distribution function",2,240
116,"light curves",2,239
117,"monte carlo simulations",3,239
118,"wave function",2,239
119,"total energy",2,238
120,"strongly coupled",2,238
121,"probability distribution",2,236
122,"two classes",2,235
123,"stochastic process",2,235
124,"zero temperature",2,233
125,"exact solution",2,233
126,"finite temperature",2,231
127,"invariant under",2,231
128,"self consistent",2,228
129,"four dimensional",2,227
130,"massive stars",2,227
131,"wave functions",2,226
132,"complete set",2,224
133,"main theorem",2,224
134,"early universe",2,221
135,"electric fields",2,220
136,"local density",2,220
137,"correlation function",2,219
138,"least two",2,219
139,"molecular dynamics",2,217
140,"final state",2,216
141,"upper limit",2,214
142,"steady state",2,214
143,"cross section",2,214
144,"vector space",2,213
145,"sufficient condition",2,212
146,"ray emission",2,212
147,"structural properties",2,211
148,"infinite number",2,210
149,"binary systems",2,210
150,"electronic states",2,209
151,"abelian group",2,209
152,"polynomial time",2,209
153,"representation theory",2,207
154,"optical lattice",2,206
155,"temperature dependence",2,205
156,"spectral properties",2,204
157,"single crystals",2,203
158,"vacuum energy",2,202
159,"first principles",2,202
160,"finitely generated",2,201
161,"statistical mechanics",2,200
162,"arbitrary number",2,199
163,"thin films",2,198
164,"topological properties",2,195
165,"intermediate mass",2,195
166,"non equilibrium",2,195
167,"solar system",2,195
168,"dynamical evolution",2,194
169,"green function",2,194
170,"charged particles",2,193
171,"double well",2,192
172,"massive galaxies",2,190
173,"upper bound",2,190
174,"quantum information",2,190
175,"cross sections",2,189
176,"matrix elements",2,189
177,"lattice qcd",2,188
178,"numerical calculations",2,187
179,"current density",2,187
180,"small values",2,186
181,"particle physics",2,185
182,"early type",2,185
183,"spectroscopic observations",2,184
184,"high frequency",2,184
185,"self energy",2,184
186,"quantum mechanical",2,184
187,"algebraic structure",2,183
188,"second part",2,183
189,"cosmic ray",2,182
190,"spectral analysis",2,182
191,"initial conditions",2,182
192,"differential equations",2,182
193,"time series",2,181
194,"similar result",2,180
195,"ray sources",2,179
196,"sloan digital sky survey",4,179
197,"initial states",2,178
198,"transport properties",2,178
199,"mathematical model",2,177
200,"parameter family",2,177
201,"lower bounds",2,177
202,"radio sources",2,177
203,"numerical solution",2,176
204,"discrete time",2,176
205,"point like",2,176
206,"neutron star",2,174
207,"spectral type",2,174
208,"external magnetic field",3,174
209,"non negative",2,173
210,"field equations",2,173
211,"effective action",2,172
212,"statistical properties",2,172
213,"higher dimensional",2,171
214,"precision measurements",2,171
215,"mass ratio",2,170
216,"inverse problem",2,170
217,"gauge field",2,170
218,"electric field",2,170
219,"entangled states",2,170
220,"closed form",2,170
221,"decay rate",2,169
222,"interaction strength",2,169
223,"spherically symmetric",2,169
224,"form factor",2,168
225,"sigma model",2,168
226,"cosmological constant",2,168
227,"two photon",2,167
228,"coupling constant",2,166
229,"tev scale",2,165
230,"theoretical framework",2,165
231,"distribution functions",2,164
232,"square lattice",2,164
233,"random walks",2,164
234,"complex networks",2,164
235,"two loop",2,164
236,"electronic properties",2,163
237,"short range",2,163
238,"higher dimensions",2,162
239,"free parameters",2,162
240,"renormalization group",2,162
241,"binary system",2,161
242,"ray spectra",2,161
243,"brownian motion",2,160
244,"correlation functions",2,160
245,"symmetric group",2,159
246,"theoretical calculations",2,159
247,"self similar",2,159
248,"emission lines",2,158
249,"free energy",2,158
250,"vector field",2,158
251,"transport through",2,157
252,"single mode",2,157
253,"evolution equations",2,157
254,"optical spectroscopy",2,157
255,"infinite dimensional",2,156
256,"local group",2,156
257,"nuclear collisions",2,155
258,"cosmological parameters",2,155
259,"explicit formula",2,154
260,"frequency range",2,154
261,"bound states",2,154
262,"open problem",2,154
263,"string theory",2,153
264,"gauge symmetry",2,152
265,"number density",2,152
266,"metric spaces",2,151
267,"size distribution",2,151
268,"near infrared",2,151
269,"generating function",2,150
270,"critical value",2,150
271,"sum over",2,149
272,"cosmological simulations",2,149
273,"random variables",2,148
274,"specific heat",2,147
275,"integrated luminosity",2,147
276,"three dimensions",2,147
277,"theoretical predictions",2,146
278,"quark mass",2,145
279,"quantum computation",2,145
280,"moduli space",2,145
281,"large amplitude",2,144
282,"star forming",2,144
283,"partition function",2,144
284,"quantum critical",2,144
285,"explicit form",2,143
286,"mass function",2,143
287,"modules over",2,143
288,"density fluctuations",2,143
289,"mean field theory",3,142
290,"weak coupling",2,142
291,"dynamics simulations",2,142
292,"low temperatures",2,142
293,"final states",2,142
294,"finitely many",2,141
295,"quantum dots",2,141
296,"gravitational field",2,141
297,"fermi liquid",2,140
298,"non thermal",2,139
299,"main features",2,139
300,"numerical simulation",2,139
301,"black holes",2,139
302,"dirac equation",2,138
303,"direct detection",2,138
304,"numerical solutions",2,137
305,"moduli spaces",2,136
306,"bose einstein condensate",3,136
307,"transverse momentum",2,136
308,"fermi surface",2,135
309,"de sitter",2,135
310,"computational complexity",2,135
311,"form factors",2,135
312,"time scale",2,135
313,"value problem",2,135
314,"upper limits",2,134
315,"structure formation",2,134
316,"markov chain",2,134
317,"small amplitude",2,133
318,"maxwell equations",2,132
319,"irreducible representations",2,132
320,"ground states",2,132
321,"arbitrary dimension",2,132
322,"real time",2,132
323,"stability analysis",2,131
324,"exchange interaction",2,131
325,"non perturbative",2,131
326,"five dimensional",2,131
327,"internal structure",2,131
328,"chemical potential",2,131
329,"neutrino masses",2,130
330,"weak solutions",2,130
331,"single crystal",2,130
332,"magnetic moment",2,129
333,"fundamental group",2,129
334,"two qubit",2,129
335,"small scale",2,129
336,"model selection",2,128
337,"quantum corrections",2,128
338,"non relativistic",2,127
339,"information processing",2,127
340,"models predict",2,127
341,"long term",2,127
342,"positive integer",2,127
343,"nuclear matter",2,127
344,"strongly correlated",2,126
345,"two species",2,126
346,"high performance",2,126
347,"scalar fields",2,126
348,"length scales",2,126
349,"heavy ion",2,126
350,"two dimensional 2d",3,126
351,"low frequency",2,126
352,"channel state",2,126
353,"model predicts",2,125
354,"cauchy problem",2,125
355,"integrable systems",2,125
356,"next generation",2,124
357,"broad range",2,124
358,"proton collisions",2,124
359,"einstein equations",2,123
360,"radial velocity",2,123
361,"necessary condition",2,123
362,"coherent state",2,122
363,"non commutative",2,122
364,"fixed points",2,122
365,"random walk",2,122
366,"high quality",2,122
367,"disk galaxies",2,122
368,"scaling behavior",2,122
369,"spin polarization",2,122
370,"large enough",2,122
371,"approximation algorithm",2,122
372,"high speed",2,121
373,"solid state",2,121
374,"semi classical",2,121
375,"galaxy cluster",2,120
376,"invariant measure",2,119
377,"electron hole",2,119
378,"real data",2,119
379,"spin dynamics",2,119
380,"modified gravity",2,119
381,"star clusters",2,119
382,"spatial distribution",2,119
383,"hubbard model",2,119
384,"euclidean space",2,119
385,"algebraic group",2,118
386,"large scale structure",3,118
387,"einstein gravity",2,118
388,"locally compact",2,118
389,"physical mechanism",2,117
390,"functional theory",2,117
391,"three body",2,117
392,"non universal",2,117
393,"fluid dynamics",2,117
394,"spectral density",2,117
395,"finite element",2,116
396,"first principle",2,116
397,"ray absorption",2,115
398,"formation process",2,115
399,"ads cft correspondence",3,115
400,"fundamental parameters",2,115
401,"critical temperature",2,115
402,"scalar field theory",3,115
403,"observational data",2,115
404,"riemannian manifold",2,114
405,"time varying",2,114
406,"long distance",2,114
407,"quantum interference",2,114
408,"two step",2,114
409,"kinetic equation",2,113
410,"critical behavior",2,113
411,"strongly interacting",2,113
412,"fine structure",2,113
413,"main sequence stars",3,113
414,"spin down",2,113
415,"sky survey",2,113
416,"simplified model",2,112
417,"multi wavelength",2,112
418,"crystal structure",2,111
419,"non uniform",2,111
420,"single photons",2,111
421,"high temperatures",2,111
422,"growth rate",2,111
423,"potential applications",2,111
424,"heavy ion collisions",3,110
425,"galactic halo",2,110
426,"spin orbit",2,110
427,"alpha beta",2,110
428,"neutrino mass",2,110
429,"under pressure",2,110
430,"schr odinger",2,110
431,"gamma rays",2,110
432,"simple proof",2,110
433,"simply connected",2,109
434,"dispersion relation",2,109
435,"solar mass",2,109
436,"physical conditions",2,109
437,"normal state",2,109
438,"current voltage",2,109
439,"observational constraints",2,108
440,"pure states",2,108
441,"first principles calculations",3,108
442,"first generation",2,108
443,"nearest neighbor",2,107
444,"lie algebra",2,107
445,"self dual",2,107
446,"effective hamiltonian",2,107
447,"optimization problem",2,107
448,"shear viscosity",2,106
449,"open quantum",2,106
450,"time dependence",2,106
451,"tensor product",2,105
452,"case studies",2,105
453,"momentum space",2,105
454,"theoretical studies",2,105
455,"confidence level",2,105
456,"harmonic oscillator",2,105
457,"explicit description",2,105
458,"compact objects",2,105
459,"wide field",2,105
460,"linear stability",2,105
461,"antiferromagnetic order",2,104
462,"electromagnetic fields",2,104
463,"real world",2,104
464,"gravitational waves",2,104
465,"analytical expressions",2,104
466,"structure factor",2,104
467,"single photon",2,104
468,"geometric properties",2,104
469,"non degenerate",2,104
470,"magnetic field theory",3,104
471,"precise measurement",2,104
472,"spin density",2,104
473,"nearby galaxies",2,104
474,"xmm newton",2,104
475,"time scales",2,104
476,"explicit construction",2,104
477,"minimum number",2,104
478,"unique solution",2,103
479,"complete classification",2,103
480,"scalar curvature",2,103
481,"cold atoms",2,103
482,"physical processes",2,103
483,"density functional theory",3,103
484,"total mass",2,103
485,"stellar parameters",2,102
486,"ab initio calculations",3,102
487,"maximum value",2,102
488,"high energy spectrum",3,102
489,"network topology",2,101
490,"light scattering",2,101
491,"continuum limit",2,101
492,"dust emission",2,101
493,"quantum numbers",2,101
494,"mass term",2,101
495,"deep field",2,101
496,"light ratio",2,101
497,"integral equation",2,101
498,"effective temperature",2,100
499,"lie groups",2,100
500,"perturbative qcd",2,100
501,"novel technique",2,100
502,"accretion disk",2,100
503,"non gaussian",2,100
504,"complex plane",2,100
505,"coupling constants",2,99
506,"thermal fluctuations",2,99
507,"low luminosity",2,99
508,"current understanding",2,99
509,"radio emission",2,99
510,"optimal solution",2,99
511,"orbital period",2,99
512,"particle production",2,99
513,"vector fields",2,99
514,"monte carlo simulation",3,99
515,"random potential",2,99
516,"approximation scheme",2,98
517,"small angle",2,98
518,"initial value",2,98
519,"optimization problems",2,98
520,"phase transition temperature",3,98
521,"complete sample",2,98
522,"small perturbations",2,98
523,"time domain",2,98
524,"large numbers",2,98
525,"closed under",2,98
526,"physical parameters",2,98
527,"high tc",2,97
528,"higgs bosons",2,97
529,"natural numbers",2,97
530,"spontaneously broken",2,97
531,"magnetic susceptibility",2,97
532,"temperature range",2,97
533,"ray source",2,97
534,"quantum fluctuations",2,97
535,"blow up",2,97
536,"photometric observations",2,97
537,"prime number",2,97
538,"mid infrared",2,97
539,"mean value",2,97
540,"strong correlation",2,97
541,"velocity field",2,97
542,"algebraically closed field",3,97
543,"molecular dynamics simulations",3,97
544,"cosmic rays",2,96
545,"group actions",2,96
546,"linear response",2,96
547,"central region",2,96
548,"chandra observations",2,96
549,"conformal field theory",3,96
550,"long period",2,96
551,"well posedness",2,96
552,"random matrix",2,96
553,"linear polarization",2,95
554,"simulated data",2,95
555,"galactic plane",2,95
556,"long lived",2,95
557,"computer simulations",2,95
558,"bounded domain",2,95
559,"finite volume",2,95
560,"electromagnetic field",2,95
561,"two body",2,95
562,"high velocity",2,95
563,"branching ratios",2,94
564,"noise ratio",2,94
565,"wireless networks",2,94
566,"error rate",2,94
567,"spatially resolved",2,94
568,"late time",2,94
569,"active region",2,94
570,"spontaneous symmetry breaking",3,94
571,"characteristic zero",2,93
572,"lowest order",2,93
573,"thin film",2,93
574,"density wave",2,93
575,"systematic errors",2,93
576,"coulomb interaction",2,93
577,"coupling strength",2,93
578,"excited states",2,93
579,"random matrices",2,93
580,"zero modes",2,93
581,"probability distributions",2,93
582,"non abelian",2,93
583,"turbulent flow",2,92
584,"external potential",2,92
585,"spatial resolution",2,92
586,"lie algebras",2,92
587,"rest frame",2,92
588,"spin chain",2,92
589,"density profile",2,92
590,"dirac operator",2,91
591,"spectroscopic survey",2,91
592,"non ideal",2,91
593,"magnetic field strength",3,91
594,"neutron scattering",2,91
595,"main sequence",2,91
596,"flat space",2,91
597,"experimental observations",2,91
598,"short time",2,91
599,"well suited",2,91
600,"young stars",2,91
601,"third order",2,91
602,"fundamental groups",2,90
603,"scattering length",2,90
604,"sample size",2,90
605,"effective lagrangian",2,90
606,"broad band",2,90
607,"gauge invariant",2,90
608,"high dimensional",2,90
609,"matrix product",2,89
610,"probability measures",2,89
611,"experimental studies",2,89
612,"shell model",2,89
613,"massive star",2,89
614,"molecular gas",2,89
615,"production cross section",3,89
616,"hall effect",2,89
617,"large area",2,89
618,"current fluctuations",2,89
619,"analytical solution",2,89
620,"degree distribution",2,88
621,"ising model",2,88
622,"region around",2,88
623,"chiral symmetry",2,88
624,"yang mills",2,88
625,"stochastic processes",2,88
626,"flux density",2,88
627,"edge states",2,88
628,"molecular cloud",2,88
629,"near threshold",2,88
630,"tree level",2,88
631,"light curve",2,88
632,"high precision",2,88
633,"zeta function",2,87
634,"non vanishing",2,87
635,"special attention",2,87
636,"giving rise",2,87
637,"boundary condition",2,87
638,"orthogonal polynomials",2,87
639,"coarse grained",2,87
640,"high accuracy",2,87
641,"ultracold atoms",2,87
642,"photometric data",2,87
643,"tight binding model",3,86
644,"galaxy ngc",2,86
645,"np hard",2,86
646,"test particle",2,86
647,"gravitational radiation",2,86
648,"magnetic flux",2,86
649,"dark matter halos",3,86
650,"distributed over",2,86
651,"quantum dot",2,86
652,"scattering amplitudes",2,86
653,"differential equation",2,86
654,"wave vector",2,85
655,"smooth manifold",2,85
656,"heavy quark",2,85
657,"charge transfer",2,85
658,"cold gas",2,85
659,"convergence rate",2,85
660,"condensed matter",2,85
661,"open problems",2,85
662,"explicit expressions",2,85
663,"many body systems",3,85
664,"exactly solvable",2,84
665,"magnetic resonance",2,84
666,"low temperature dependence",3,84
667,"emission line",2,84
668,"transition region",2,84
669,"random variable",2,84
670,"small enough",2,84
671,"differential cross sections",3,84
672,"random graphs",2,84
673,"density matrix",2,84
674,"rational points",2,84
675,"kinetic energy",2,84
676,"scaling limit",2,84
677,"wide class",2,84
678,"phenomenological models",2,83
679,"frequency dependence",2,83
680,"physical interpretation",2,83
681,"quark gluon plasma",3,83
682,"connected graph",2,83
683,"mapping class",2,83
684,"second law",2,83
685,"coulomb potential",2,83
686,"critical points",2,83
687,"general relativistic",2,83
688,"ginzburg landau",2,83
689,"data reduction",2,83
690,"domain walls",2,82
691,"meson decays",2,82
692,"excitation spectrum",2,82
693,"perfect fluid",2,82
694,"density functional",2,82
695,"decay modes",2,81
696,"excited state",2,81
697,"light propagation",2,81
698,"schr odinger equation",3,81
699,"band gap",2,81
700,"hadronic collisions",2,81
701,"fourier transform",2,81
702,"fourth order",2,80
703,"constant factor",2,80
704,"limiting case",2,80
705,"component analysis",2,80
706,"quantum critical point",3,80
707,"limit theorem",2,80
708,"square root",2,80
709,"boson mass",2,80
710,"thermal equilibrium",2,80
711,"expectation values",2,80
712,"data points",2,80
713,"diffusion process",2,80
714,"minimally coupled",2,80
715,"archival data",2,80
716,"direct measurement",2,80
717,"physical origin",2,79
718,"parameter alpha",2,79
719,"fermi level",2,79
720,"charge carriers",2,79
721,"electric charge",2,79
722,"line profiles",2,79
723,"ab initio",2,79
724,"gravitational wave",2,79
725,"cp violation",2,79
726,"evolutionary models",2,79
727,"angular distribution",2,79
728,"open question",2,79
729,"noise level",2,79
730,"four point",2,79
731,"unified theory",2,78
732,"gravitational potential",2,78
733,"gauge theories",2,78
734,"parameter estimation",2,78
735,"extract information",2,78
736,"imaginary part",2,78
737,"disordered systems",2,78
738,"control over",2,78
739,"relaxation time",2,78
740,"event horizon",2,77
741,"series expansion",2,77
742,"large array",2,77
743,"invariant mass",2,77
744,"cosmic microwave background",3,77
745,"atomic gas",2,77
746,"redshift range",2,77
747,"difference equations",2,77
748,"velocity measurements",2,77
749,"qcd corrections",2,77
750,"finite temperatures",2,77
751,"perpendicular magnetic field",3,77
752,"coupling regime",2,77
753,"combined effect",2,77
754,"beta function",2,77
755,"galactic center",2,77
756,"weakly coupled",2,76
757,"probability measure",2,76
758,"mott insulator",2,76
759,"new proofs",2,76
760,"neutron stars",2,76
761,"real numbers",2,76
762,"energy gap",2,76
763,"chemical abundances",2,76
764,"stationary states",2,75
765,"photometric redshifts",2,75
766,"von neumann",2,75
767,"black hole solutions",3,75
768,"observations indicate",2,75
769,"electron transport",2,75
770,"integrated over",2,75
771,"field theories",2,75
772,"empirical data",2,75
773,"theoretical description",2,75
774,"spitzer space telescope",3,75
775,"thermodynamic limit",2,75
776,"electron beam",2,75
777,"red giant",2,75
778,"kaluza klein",2,75
779,"analogous result",2,75
780,"during inflation",2,75
781,"light cone",2,75
782,"vacuum state",2,74
783,"cosmic time",2,74
784,"multi particle",2,74
785,"pair production",2,74
786,"connected components",2,74
787,"gamma ray bursts grbs",4,74
788,"metric tensor",2,74
789,"gauge fields",2,74
790,"normal form",2,74
791,"positive integers",2,74
792,"light quarks",2,74
793,"local universe",2,74
794,"initial mass",2,74
795,"heisenberg model",2,74
796,"magnetization measurements",2,74
797,"accelerated expansion",2,74
798,"two dimensional electron",3,74
799,"elementary particles",2,73
800,"scaling relation",2,73
801,"well constrained",2,73
802,"hierarchical structure",2,73
803,"absorption lines",2,73
804,"matrix element",2,73
805,"short distance",2,73
806,"energy levels",2,73
807,"self contained",2,73
808,"scale free",2,73
809,"plane curves",2,73
810,"interstellar medium",2,73
811,"multi dimensional",2,73
812,"bose einstein condensates",3,73
813,"hamiltonian formalism",2,73
814,"radiation pressure",2,73
815,"smooth functions",2,73
816,"master equation",2,73
817,"scale structure",2,72
818,"optical cavity",2,72
819,"expectation value",2,72
820,"weak solution",2,72
821,"analytical solutions",2,72
822,"quantum communication",2,72
823,"ultra high",2,72
824,"quark gluon",2,72
825,"nearby stars",2,72
826,"x1 xn",2,72
827,"variational approach",2,72
828,"relativistic electrons",2,72
829,"worst case",2,72
830,"flat spectrum",2,71
831,"hilbert spaces",2,71
832,"gauge group",2,71
833,"gravitational field theory",3,71
834,"proper time",2,71
835,"elliptic flow",2,71
836,"surface brightness",2,71
837,"superconducting gap",2,71
838,"landau level",2,71
839,"velocity dispersion",2,71
840,"phase shift",2,71
841,"large hadron collider",3,71
842,"thermodynamic equilibrium",2,71
843,"elliptical galaxies",2,71
844,"chiral limit",2,71
845,"graph theory",2,71
846,"euler equations",2,71
847,"model fits",2,70
848,"diffusion processes",2,70
849,"mutual information",2,70
850,"entanglement dynamics",2,70
851,"flat universe",2,70
852,"transition temperature dependence",3,70
853,"extended emission",2,70
854,"positive characteristic",2,70
855,"open string",2,70
856,"stellar population",2,70
857,"thermal emission",2,70
858,"initial condition",2,70
859,"spectral lines",2,70
860,"diffusion equation",2,70
861,"mass loss",2,70
862,"experimental observation",2,70
863,"semi simple",2,70
864,"global dimension",2,70
865,"yukawa couplings",2,70
866,"type stars",2,70
867,"mixed states",2,69
868,"transport equations",2,69
869,"generating functions",2,69
870,"high enough",2,69
871,"momentum dependent",2,69
872,"maximum entropy",2,69
873,"inner disk",2,69
874,"gas phase",2,69
875,"detection efficiency",2,69
876,"space telescope",2,69
877,"well separated",2,69
878,"galaxy clusters",2,69
879,"casimir effect",2,69
880,"cern lhc",2,69
881,"finite difference",2,69
882,"physical quantities",2,69
883,"time resolved",2,69
884,"periodic potential",2,69
885,"proper motion",2,69
886,"asymptotic behaviour",2,69
887,"scattering cross section",3,69
888,"periodic boundary conditions",3,69
889,"dispersion relations",2,69
890,"electron ion",2,69
891,"model atmosphere",2,68
892,"vector mesons",2,68
893,"spectral features",2,68
894,"discrete spectrum",2,68
895,"two stage",2,68
896,"short proof",2,68
897,"higgs boson",2,68
898,"josephson junction",2,68
899,"convergence properties",2,68
900,"jet production",2,68
901,"asymptotic expansion",2,68
902,"negative values",2,68
903,"vertex set",2,68
904,"active stars",2,67
905,"scale dependent",2,67
906,"heavy quarks",2,67
907,"decay channels",2,67
908,"infinite sequence",2,67
909,"massive gravity",2,67
910,"eigenvalue problem",2,67
911,"equation describing",2,67
912,"symplectic manifolds",2,67
913,"transfer matrix",2,67
914,"operator product",2,67
915,"power series",2,67
916,"superconducting phase",2,67
917,"loop corrections",2,67
918,"multiple input",2,67
919,"exchange interactions",2,67
920,"optical trap",2,66
921,"binding model",2,66
922,"charged current",2,66
923,"information flow",2,66
924,"two user",2,66
925,"stellar masses",2,66
926,"input parameters",2,66
927,"phase difference",2,66
928,"first order parameter",3,66
929,"universality class",2,66
930,"transport measurements",2,66
931,"single site",2,66
932,"spectral index",2,66
933,"rank two",2,66
934,"fine tuning",2,66
935,"minimal coupling",2,66
936,"unit cell",2,66
937,"schrodinger equation",2,66
938,"repulsive interactions",2,66
939,"low complexity",2,66
940,"positive definite",2,66
941,"inner radius",2,66
942,"continuous variable",2,66
943,"random fields",2,66
944,"magnetic moments",2,66
945,"special emphasis",2,66
946,"iron pnictides",2,65
947,"transiting planet",2,65
948,"chemical evolution",2,65
949,"multi frequency",2,65
950,"structural parameters",2,65
951,"three qubit",2,65
952,"global symmetry",2,65
953,"analytical expression",2,65
954,"molecular clouds",2,65
955,"current experimental",2,65
956,"simple analytical",2,65
957,"active galactic nuclei",3,65
958,"cross over",2,65
959,"whole range",2,65
960,"hii regions",2,65
961,"parabolic equations",2,65
962,"non unitary",2,65
963,"ray diffraction",2,65
964,"entropy density",2,65
965,"stationary solutions",2,65
966,"spin splitting",2,65
967,"momentum tensor",2,65
968,"band images",2,65
969,"differential operator",2,65
970,"non singular",2,65
971,"scattering matrix",2,65
972,"parton distributions",2,64
973,"adaptive optics",2,64
974,"supersymmetry breaking",2,64
975,"integral representation",2,64
976,"short term",2,64
977,"refractive index",2,64
978,"bayesian approach",2,64
979,"brown dwarfs",2,64
980,"torsion free",2,64
981,"detection rate",2,64
982,"higher energies",2,64
983,"optical lattices",2,64
984,"conservation laws",2,64
985,"algebraic geometry",2,64
986,"chaotic systems",2,64
987,"simple analytic",2,64
988,"scattering processes",2,64
989,"localized states",2,64
990,"su yang mills",3,64
991,"wmap data",2,64
992,"significant correlation",2,64
993,"red galaxies",2,64
994,"bethe ansatz",2,63
995,"open subset",2,63
996,"bounded below",2,63
997,"boundary value",2,63
998,"frequency dependent",2,63
999,"normal metal",2,63
1000,"probability density",2,63
1001,"spherical symmetry",2,63
1002,"sensitive probe",2,63
1003,"symmetric spaces",2,63
1004,"bundles over",2,63
1005,"narrow line",2,63
1006,"planar graphs",2,63
1007,"hubble space telescope",3,63
1008,"white dwarfs",2,63
1009,"highly non",2,63
1010,"simultaneous observations",2,63
1011,"banach spaces",2,63
1012,"statistical physics",2,63
1013,"dielectric properties",2,63
1014,"dirichlet boundary conditions",3,63
1015,"static spherically symmetric",3,63
1016,"real analytic",2,63
1017,"boltzmann equation",2,63
1018,"central star",2,63
1019,"high resolution spectra",3,63
1020,"analytic solution",2,63
1021,"high degree",2,63
1022,"power laws",2,62
1023,"single output",2,62
1024,"self interacting",2,62
1025,"anomalous behavior",2,62
1026,"dynamic behavior",2,62
1027,"flux variability",2,62
1028,"interacting via",2,62
1029,"monte carlo algorithm",3,62
1030,"earth like",2,62
1031,"chaotic dynamics",2,62
1032,"automorphism group",2,62
1033,"integral equations",2,62
1034,"embedded within",2,62
1035,"homogeneous spaces",2,62
1036,"like events",2,62
1037,"functional form",2,62
1038,"commutative ring",2,62
1039,"room temperature",2,62
1040,"column density",2,62
1041,"ads cft",2,62
1042,"nuclear spin",2,62
1043,"path integral",2,62
1044,"dark energy density",3,62
1045,"host galaxies",2,62
1046,"electron densities",2,62
1047,"exact diagonalization",2,62
1048,"finite index",2,62
1049,"statistically significant",2,61
1050,"dense medium",2,61
1051,"strong coupling regime",3,61
1052,"alternative proof",2,61
1053,"infinite family",2,61
1054,"high contrast",2,61
1055,"luminosity function",2,61
1056,"exponential decay",2,61
1057,"superconducting transition temperature",3,61
1058,"nn gev",2,61
1059,"beta gamma",2,61
1060,"markov processes",2,61
1061,"body simulations",2,61
1062,"central charge",2,61
1063,"configuration space",2,61
1064,"expected value",2,61
1065,"maximum likelihood",2,61
1066,"partial differential",2,61
1067,"monte carlo methods",3,61
1068,"differential operators",2,61
1069,"coordinate system",2,61
1070,"large hadron collider lhc",4,61
1071,"extra dimensions",2,61
1072,"hidden sector",2,61
1073,"ad hoc",2,61
1074,"solar masses",2,61
1075,"detailed numerical",2,61
1076,"configuration interaction",2,61
1077,"optimal control",2,61
1078,"gauge field theory",3,60
1079,"asymptotically flat",2,60
1080,"mixing matrix",2,60
1081,"electrical resistivity",2,60
1082,"geometric phase",2,60
1083,"asymptotic expansions",2,60
1084,"potential barrier",2,60
1085,"well approximated",2,60
1086,"harmonic analysis",2,60
1087,"green functions",2,60
1088,"topological charge",2,60
1089,"cluster core",2,60
1090,"electron positron",2,60
1091,"higgs mechanism",2,60
1092,"macroscopic quantum",2,60
1093,"spiral galaxies",2,60
1094,"loop level",2,60
1095,"single molecule",2,60
1096,"locally finite",2,60
1097,"too small",2,60
1098,"two sided",2,59
1099,"magnetization dynamics",2,59
