rank,term,n_tokens,freq
128,"theoretical models",2,135
129,"monte carlo",2,135
130,"coupling constant",2,133
131,"electronic states",2,133
132,"structure function",2,133
133,"strong coupling",2,133
134,"bound states",2,131
135,"gauge group",2,131
136,"point like",2,130
137,"dynamics simulations",2,129
138,"physical properties",2,129
139,"probability distribution",2,127
140,"lower bound",2,127
141,"two body",2,127
142,"scaling behavior",2,127
143,"type ii",2,126
144,"self similar",2,125
145,"quantum fluctuations",2,125
146,"neutron stars",2,125
147,"low mass",2,125
148,"gauge theory",2,125
149,"hilbert space",2,124
150,"electronic structure",2,124
151,"dynamical properties",2,123
152,"transition temperature",2,123
153,"critical temperature",2,123
154,"scalar field",2,123
155,"invariant under",2,123
156,"phase diagram",2,121
157,"transport properties",2,121
158,"hamiltonian systems",2,121
159,"double well",2,120
160,"weak coupling",2,120
161,"finite size",2,120
162,"square lattice",2,119
163,"chiral symmetry",2,119
164,"system size",2,119
165,"nuclear matter",2,119
166,"large class",2,118
167,"arbitrary number",2,118
168,"specific heat",2,117
169,"coherent state",2,117
170,"magnetic field theory",3,116
171,"small values",2,116
172,"critical behavior",2,115
173,"detailed analysis",2,115
174,"closed form",2,114
175,"real space",2,114
176,"non local",2,114
177,"evolution equation",2,113
178,"differential equations",2,113
179,"light curves",2,112
180,"three dimensions",2,111
181,"wave functions",2,111
182,"black holes",2,111
183,"stellar mass",2,111
184,"solar masses",2,110
185,"magnetic fields",2,110
186,"correlation function",2,110
187,"tree level",2,110
188,"chandra observations",2,110
189,"meson decays",2,110
190,"muon anomalous magnetic moment",4,110
191,"effective hamiltonian",2,109
192,"first principles",2,108
193,"entangled states",2,107
194,"numerical solutions",2,106
195,"normal state",2,106
196,"deep inelastic scattering",3,106
197,"spin dependent",2,105
198,"radio source",2,105
199,"total mass",2,105
200,"least two",2,105
201,"energy levels",2,104
202,"single crystals",2,104
203,"low frequency",2,104
204,"spherically symmetric",2,104
205,"dynamical evolution",2,103
206,"high velocity",2,103
207,"necessary conditions",2,102
208,"decay rate",2,102
209,"lie algebra",2,102
210,"extra dimensions",2,102
211,"surface density",2,101
212,"many body",2,101
213,"non relativistic",2,101
214,"binary systems",2,101
215,"chemical potential",2,100
216,"time scales",2,100
217,"two loop",2,100
218,"superconducting state",2,99
219,"steady state",2,99
220,"wave equation",2,99
221,"coherent states",2,98
222,"mean field theory",3,98
223,"near infrared",2,98
224,"upper limit",2,98
225,"vector fields",2,98
226,"non perturbative",2,98
227,"pure states",2,97
228,"spectral density",2,97
229,"continuum limit",2,97
230,"form factors",2,97
231,"spectroscopic observations",2,97
232,"perturbative qcd",2,97
233,"transverse momentum",2,96
234,"non abelian",2,96
235,"critical value",2,96
236,"early type",2,96
237,"charged particle",2,95
238,"density fluctuations",2,95
239,"real time",2,95
240,"heavy quark",2,95
241,"fermi surface",2,94
242,"moduli space",2,94
243,"redshift survey",2,94
244,"nearby galaxies",2,94
245,"control system",2,94
246,"three body",2,93
247,"localized states",2,93
248,"structure formation",2,93
249,"single mode",2,92
250,"general relativistic",2,92
251,"statistical analysis",2,92
252,"band structure",2,91
253,"central regions",2,91
254,"coulomb interaction",2,91
255,"matter fields",2,91
256,"gravitational radiation",2,90
257,"complete set",2,90
258,"exchange interactions",2,90
259,"scaling properties",2,90
260,"number density",2,90
261,"explicit form",2,89
262,"quasi two",2,89
263,"partition function",2,89
264,"spin polarized",2,88
265,"electromagnetic field",2,88
266,"configuration space",2,88
267,"accretion disk",2,88
268,"strongly coupled",2,88
269,"quantum dots",2,87
270,"value problem",2,87
271,"bose einstein condensate",3,86
272,"de sitter",2,86
273,"brane world",2,86
274,"self dual",2,86
275,"physical processes",2,85
276,"particle physics",2,85
277,"quark masses",2,85
278,"quantum computer",2,84
279,"ground states",2,84
280,"single electron",2,84
281,"four dimensional",2,84
282,"observations suggest",2,84
283,"binary system",2,84
284,"neutrino oscillations",2,84
285,"elastic scattering",2,84
286,"quantum numbers",2,83
287,"density matrix",2,83
288,"current voltage",2,83
289,"thermodynamic properties",2,83
290,"free parameter",2,83
291,"molecular dynamics simulations",3,83
292,"green function",2,83
293,"supersymmetry breaking",2,83
294,"random matrix",2,82
295,"self energy",2,82
296,"einstein gravity",2,82
297,"upper limits",2,82
298,"large scale structure",3,82
299,"effective temperature",2,81
300,"inelastic scattering",2,81
301,"local density",2,81
302,"wide field",2,81
303,"pair production",2,81
304,"confidence level",2,81
305,"quark gluon",2,81
306,"heavy ion collisions",3,81
307,"spin chain",2,80
308,"experimental studies",2,80
309,"quantum computing",2,80
310,"large area",2,80
311,"dirac equation",2,80
312,"observational data",2,80
313,"central region",2,80
314,"non thermal",2,80
315,"final states",2,80
316,"general features",2,79
317,"interaction strength",2,79
318,"spin density",2,79
319,"two classes",2,79
320,"neutron star",2,79
321,"invariant mass",2,79
322,"harmonic oscillator",2,78
323,"velocity field",2,78
324,"global properties",2,78
325,"neutron scattering",2,78
326,"external magnetic field",3,78
327,"statistical mechanics",2,78
328,"second part",2,78
329,"evolution equations",2,78
330,"small scale",2,78
331,"exchange interaction",2,77
332,"numerical simulation",2,77
333,"data sets",2,77
334,"integral equation",2,77
335,"charged particles",2,77
336,"dust emission",2,77
337,"nuclear collisions",2,77
338,"non gaussian",2,76
339,"phase shift",2,76
340,"fundamental group",2,76
341,"ginzburg landau",2,76
342,"fermi liquid",2,76
343,"molecular dynamics",2,76
344,"molecular gas",2,76
345,"irreducible representations",2,76
346,"quantum groups",2,76
347,"light ratio",2,76
348,"shell model",2,76
349,"effective lagrangian",2,76
350,"mode coupling",2,75
351,"strongly correlated",2,75
352,"gravitational field",2,75
353,"quark mass",2,75
354,"initial data",2,74
355,"orbital period",2,74
356,"galaxy formation",2,74
357,"numerical methods",2,73
358,"left right",2,73
359,"non commutative",2,73
360,"radio sources",2,73
361,"light curve",2,73
362,"total energy",2,73
363,"length scale",2,72
364,"disordered systems",2,72
365,"complex plane",2,72
366,"high pressure",2,72
367,"model predicts",2,72
368,"light cone",2,72
369,"non vanishing",2,72
370,"external fields",2,72
371,"ray spectra",2,72
372,"elliptical galaxies",2,72
373,"galactic disk",2,72
374,"optical spectroscopy",2,72
375,"surface brightness",2,72
376,"physical conditions",2,72
377,"disk galaxies",2,72
378,"two approaches",2,72
379,"extra dimension",2,72
380,"open string",2,72
381,"gauge coupling",2,72
382,"two qubits",2,71
383,"electric field",2,71
384,"momentum tensor",2,71
385,"time series",2,71
386,"magnetic moment",2,71
387,"ising model",2,71
388,"strong correlation",2,71
389,"electric fields",2,71
390,"spectral type",2,71
391,"high redshift",2,71
392,"hot gas",2,71
393,"light quarks",2,71
394,"branching ratio",2,71
395,"numerical calculations",2,71
396,"classical mechanics",2,71
397,"decay amplitudes",2,70
398,"gauge field theories",3,70
399,"temperature dependent",2,70
400,"low lying",2,70
401,"special relativity",2,70
402,"solar system",2,70
403,"gauge symmetry",2,70
404,"decay modes",2,70
405,"mixed states",2,69
406,"long term",2,69
407,"superconducting gap",2,69
408,"relativistic quantum",2,69
409,"region around",2,69
410,"ray spectrum",2,69
411,"stellar evolution",2,69
412,"globular clusters",2,69
413,"rest frame",2,69
414,"loop corrections",2,69
415,"central collisions",2,69
416,"fine structure",2,68
417,"thin films",2,68
418,"upper bound",2,68
419,"broad range",2,68
420,"gravitational potential",2,68
421,"branching ratios",2,68
422,"zero modes",2,68
423,"stat syst",2,68
424,"quantum interference",2,67
425,"formation process",2,67
426,"lie group",2,67
427,"path integral",2,67
428,"theoretical calculations",2,67
429,"quantum corrections",2,67
430,"physical parameters",2,67
431,"high energies",2,67
432,"model prediction",2,67
433,"cosmic rays",2,67
434,"existing data",2,67
435,"heavy ion",2,67
436,"precision measurements",2,67
437,"gauge field theory",3,67
438,"non universal",2,66
439,"two dimensional 2d",3,66
440,"point correlation",2,66
441,"special attention",2,66
442,"theoretical analysis",2,66
443,"large amplitude",2,66
444,"evolutionary models",2,66
445,"luminosity evolution",2,66
446,"compact objects",2,66
447,"monte carlo simulation",3,66
448,"thin film",2,65
449,"mean value",2,65
450,"time dependence",2,65
451,"probability density",2,65
452,"sum rule",2,65
453,"electric charge",2,65
454,"total number",2,65
455,"functional theory",2,65
456,"infinite number",2,65
457,"galaxy ngc",2,65
458,"particle production",2,65
459,"mass energies",2,65
460,"higgs boson",2,65
461,"integrated luminosity",2,65
462,"quantum computation",2,64
463,"tight binding",2,64
464,"zero point",2,64
465,"universality class",2,64
466,"thermal equilibrium",2,64
467,"finite volume",2,64
468,"radiation field",2,64
469,"alpha beta",2,64
470,"semi classical",2,64
471,"euclidean space",2,64
472,"photometric data",2,64
473,"low energies",2,64
474,"tev scale",2,64
475,"spontaneously broken",2,64
476,"high precision",2,64
477,"sufficient condition",2,64
478,"total spin",2,63
479,"high efficiency",2,63
480,"solid state",2,63
481,"hubbard model",2,63
482,"two dimensional electron",3,63
483,"special emphasis",2,63
484,"structure factor",2,63
485,"kaluza klein",2,63
486,"gravitational collapse",2,63
487,"moduli spaces",2,63
488,"algebraic structure",2,63
489,"inner disk",2,63
490,"yang mills",2,63
491,"sky survey",2,63
492,"galactic halo",2,63
493,"feynman diagrams",2,62
494,"integrable models",2,62
495,"main features",2,62
496,"free parameters",2,62
497,"five dimensional",2,62
498,"gravitational wave",2,62
499,"matrix element",2,62
500,"sum rules",2,62
501,"fixed points",2,62
502,"excitation spectrum",2,61
503,"magnetization measurements",2,61
504,"briefly reviewed",2,61
505,"spatial distribution",2,61
506,"fourier transform",2,61
507,"systematic errors",2,61
508,"local group",2,61
509,"explicit expressions",2,60
510,"multiple scattering",2,60
511,"lattice gas",2,60
512,"current density",2,60
513,"lower bounds",2,60
514,"magnetic field strength",3,60
515,"flat universe",2,60
516,"gamma ray emission",3,60
517,"off shell",2,60
518,"domain walls",2,60
519,"velocity distribution",2,59
520,"mass fraction",2,59
521,"stochastic process",2,59
522,"spin polarization",2,59
523,"relaxation time",2,59
524,"distribution functions",2,59
525,"chemical evolution",2,59
526,"complete sample",2,59
527,"low redshift",2,59
528,"quark matter",2,59
529,"short distance",2,59
530,"test particles",2,58
531,"point correlation functions",3,58
532,"scattering length",2,58
533,"density wave",2,58
534,"spin down",2,58
535,"dispersion relation",2,58
536,"control systems",2,58
537,"theoretical description",2,58
538,"conformal field theory",3,58
539,"symmetric spaces",2,58
540,"hubble space telescope",3,58
541,"mass ratio",2,58
542,"low luminosity",2,58
543,"high sensitivity",2,58
544,"red giant",2,58
545,"loop order",2,58
546,"vector mesons",2,58
547,"stability analysis",2,58
548,"boundary condition",2,58
549,"analytical solution",2,57
550,"chern simons theory",3,57
551,"quasi particle",2,57
552,"near ir",2,57
553,"thermodynamic limit",2,57
554,"bethe ansatz",2,57
555,"heisenberg model",2,57
556,"high accuracy",2,57
557,"integrable systems",2,57
558,"off diagonal",2,57
559,"two regimes",2,57
560,"kev band",2,57
561,"neutral current",2,57
562,"momentum space",2,57
563,"master equation",2,56
564,"unified theory",2,56
565,"range interactions",2,56
566,"mixed state",2,56
567,"inverse problem",2,56
568,"cluster systems",2,56
569,"fermi level",2,56
570,"asymptotic behavior",2,56
571,"numerical solution",2,56
572,"models predict",2,56
573,"radiative corrections",2,56
574,"higher dimensions",2,56
575,"input output",2,56
576,"asymptotic analysis",2,55
577,"proper time",2,55
578,"pure state",2,55
579,"two qubit",2,55
580,"algebraic approach",2,55
581,"transport through",2,55
582,"self gravitating",2,55
583,"weakly coupled",2,55
584,"tensor product",2,55
585,"gravitational waves",2,55
586,"event horizon",2,55
587,"maxwell equations",2,55
588,"hopf algebra",2,55
589,"non compact",2,55
590,"lowest order",2,55
591,"realistic models",2,55
592,"qcd calculations",2,55
593,"ads cft correspondence",3,55
594,"expectation value",2,54
595,"transfer matrix",2,54
596,"magnetic flux",2,54
597,"critical points",2,54
598,"new generation",2,54
599,"local universe",2,54
600,"cold dark matter",3,54
601,"simple analytic",2,54
602,"cold gas",2,54
603,"scattering amplitude",2,54
604,"standard model sm",3,54
605,"quantum chaos",2,54
606,"superconductor mgb2",2,54
607,"canonical quantization",2,53
608,"phase transition temperature",3,53
609,"limiting case",2,53
610,"non degenerate",2,53
611,"random walks",2,53
612,"discrete symmetry",2,53
613,"charge fluctuations",2,53
614,"particle hole",2,53
615,"kinetic theory",2,53
616,"structure constant",2,53
617,"explicit construction",2,53
618,"obtain information",2,53
619,"central source",2,53
620,"absorption line",2,53
621,"emission line",2,53
622,"observations indicate",2,53
623,"yukawa couplings",2,53
624,"parton distributions",2,53
625,"bar nu",2,53
626,"randall sundrum",2,53
627,"qcd corrections",2,53
628,"two flavor",2,53
629,"phase shifts",2,52
630,"upper bounds",2,52
631,"asymptotic form",2,52
632,"normal metal",2,52
633,"omega pi",2,52
634,"collective modes",2,52
635,"dimensional electron",2,52
636,"computer simulations",2,52
637,"hard state",2,52
638,"phase approximation",2,52
639,"critical phenomena",2,52
640,"experimental test",2,52
641,"scalar field theory",3,52
642,"host galaxy",2,52
643,"four fermion",2,52
644,"size distribution",2,52
645,"arbitrary dimension",2,52
646,"beta function",2,52
647,"pb collisions",2,52
648,"momentum transfer",2,51
649,"mathematical model",2,51
650,"pairing interaction",2,51
651,"small angle",2,51
652,"periodic boundary conditions",3,51
653,"average number",2,51
654,"high tc",2,51
655,"integral equations",2,51
656,"flux density",2,51
657,"superconducting properties",2,51
658,"conformal symmetry",2,51
659,"modules over",2,51
660,"big bang",2,51
661,"interstellar medium",2,51
662,"supernova remnant",2,51
663,"tan beta",2,51
664,"near threshold",2,51
665,"constant curvature",2,51
666,"critical exponents",2,51
667,"quasi classical",2,50
668,"second law",2,50
669,"non detection",2,50
670,"large enough",2,50
671,"thermal fluctuations",2,50
672,"perfect fluid",2,50
673,"below tc",2,50
674,"symplectic structure",2,50
675,"first generation",2,50
676,"scale dependence",2,50
677,"power spectra",2,50
678,"gamma rays",2,50
679,"high redshifts",2,50
680,"differential cross sections",3,50
681,"parity violation",2,50
682,"solar neutrinos",2,50
683,"two loops",2,50
684,"lower energies",2,50
685,"wave superconductors",2,50
686,"randall sundrum model",3,50
687,"efficient algorithm",2,49
688,"vacuum fluctuations",2,49
689,"initial value",2,49
690,"multi wavelength",2,49
691,"internal energy",2,49
692,"interacting electrons",2,49
693,"two step",2,49
694,"density profiles",2,49
695,"hamiltonian formalism",2,49
696,"narrow line",2,49
697,"flux ratio",2,49
698,"fine tuning",2,49
699,"physical interpretation",2,49
700,"simple proof",2,49
701,"projective space",2,49
702,"galaxy groups",2,49
703,"nuclear structure",2,49
704,"domain wall",2,49
705,"gauge transformations",2,48
706,"dirac operators",2,48
707,"periodic orbits",2,48
708,"real part",2,48
709,"simplified model",2,48
710,"excitation spectra",2,48
711,"exponential decay",2,48
712,"time scale",2,48
713,"simply connected",2,48
714,"ising models",2,48
715,"hierarchy problem",2,48
716,"low energy spectrum",3,48
717,"minimally coupled",2,48
718,"like objects",2,48
719,"particle moving",2,48
720,"type stars",2,48
721,"rxte observations",2,48
722,"power corrections",2,48
723,"during inflation",2,48
724,"semileptonic decays",2,48
725,"cern sps",2,48
726,"energy distributions",2,48
727,"hadron colliders",2,48
728,"excited states",2,48
729,"babar detector",2,48
730,"high energy range",3,47
731,"electron beam",2,47
732,"energy gap",2,47
733,"kondo effect",2,47
734,"generated via",2,47
735,"transmission through",2,47
736,"finite temperatures",2,47
737,"variational approach",2,47
738,"simple analytical",2,47
739,"dirac operator",2,47
740,"cmb data",2,47
741,"asca data",2,47
742,"strong constraints",2,47
743,"meson production",2,47
744,"decay channels",2,46
745,"quant ph",2,46
746,"relaxation rate",2,46
747,"quantum channel",2,46
748,"length scales",2,46
749,"strong anisotropy",2,46
750,"slow dynamics",2,46
751,"exact diagonalization",2,46
752,"electron hole",2,46
753,"theoretical framework",2,46
754,"parameter lambda",2,46
755,"main theorem",2,46
756,"green functions",2,46
757,"band imaging",2,46
758,"low resolution",2,46
759,"global analysis",2,46
760,"main sequence",2,46
761,"chiral perturbation theory",3,46
762,"coupling constants",2,46
763,"fermion mass",2,46
764,"perturbative expansion",2,46
765,"single crystal",2,46
766,"charge distribution",2,45
767,"correlation length",2,45
768,"binding energies",2,45
769,"nearest neighbor",2,45
770,"current understanding",2,45
771,"response function",2,45
772,"well suited",2,45
773,"data points",2,45
774,"spectral function",2,45
775,"random potential",2,45
776,"long wavelength",2,45
777,"giving rise",2,45
778,"small amplitude",2,45
779,"xmm newton",2,45
780,"spectral index",2,45
781,"stellar population",2,45
782,"point sources",2,45
783,"ii regions",2,45
784,"precise measurement",2,45
785,"light propagation",2,45
786,"optically thin",2,45
787,"two pion",2,45
788,"total cross section",3,45
789,"neutrino mass",2,45
790,"psi production",2,45
791,"radiative decays",2,45
792,"scattering amplitudes",2,45
793,"direct measurement",2,45
794,"maximum entropy",2,45
795,"global symmetries",2,44
796,"continuous variable",2,44
797,"photon number",2,44
798,"linear response",2,44
799,"analytical expression",2,44
800,"turbulent flow",2,44
801,"first order parameter",3,44
802,"large array",2,44
803,"hamiltonian formulation",2,44
804,"mixing parameter",2,44
805,"relativistic electrons",2,44
806,"plane wave",2,44
807,"broad band",2,44
808,"standard model independent",3,44
809,"spiral galaxies",2,44
810,"next generation",2,44
811,"star forming",2,44
812,"ccd photometry",2,44
813,"dark matter halos",3,44
814,"decay constant",2,44
815,"quenched approximation",2,44
816,"vacuum state",2,44
817,"chiral limit",2,44
818,"linear colliders",2,44
819,"large mixing",2,44
820,"upsilon 4s resonance",3,44
821,"spin fluctuations",2,44
822,"differential operators",2,44
823,"probability measure",2,43
824,"non uniform",2,43
825,"upper critical",2,43
826,"vortex line",2,43
827,"half filling",2,43
828,"short time",2,43
829,"critical exponent",2,43
830,"long distance",2,43
831,"parameter family",2,43
832,"ordered state",2,43
833,"wide class",2,43
834,"topological defects",2,43
835,"column densities",2,43
836,"stress energy",2,43
837,"toy model",2,43
838,"direct detection",2,43
839,"differential equation",2,43
840,"noncommutative geometry",2,43
841,"gamma ray bursts",3,43
842,"star clusters",2,43
843,"planck scale",2,43
844,"full set",2,43
845,"sigma models",2,43
846,"spatial resolution",2,43
847,"rhic energies",2,43
848,"differential cross section",3,43
849,"linear collider",2,43
850,"fock space",2,43
851,"casimir energy",2,43
852,"brane cosmology",2,43
853,"growth rate",2,43
854,"maximum likelihood",2,42
855,"high speed",2,42
856,"chaotic motion",2,42
857,"single photon",2,42
858,"temperatures below",2,42
859,"spin gap",2,42
860,"perpendicular magnetic field",3,42
861,"cond mat",2,42
862,"ab initio",2,42
863,"analytical expressions",2,42
864,"resonance region",2,42
865,"equal mass",2,42
866,"cosmic ray",2,42
867,"young stars",2,42
868,"active galaxies",2,42
869,"high intensity",2,42
870,"companion star",2,42
871,"cosmic microwave background anisotropy",4,42
872,"hadronic interactions",2,42
873,"gamma collisions",2,42
874,"proton decay",2,42
875,"seiberg witten",2,42
876,"tachyon condensation",2,42
877,"physical mechanism",2,41
878,"solutions describing",2,41
879,"dynamic range",2,41
880,"weyl group",2,41
881,"entangled state",2,41
882,"wave vector",2,41
883,"surface tension",2,41
884,"electron correlations",2,41
885,"characteristic features",2,41
886,"phase transition occurs",3,41
887,"optical conductivity",2,41
888,"boundary states",2,41
889,"vortex state",2,41
890,"partition functions",2,41
891,"angular distribution",2,41
892,"bepposax observations",2,41
893,"radial velocities",2,41
894,"velocity measurements",2,41
895,"dwarf galaxy",2,41
896,"spiral galaxy",2,41
897,"quark gluon plasma",3,41
898,"third order",2,41
899,"spin degrees",2,41
900,"strongly interacting",2,41
901,"quantum information processing",3,40
902,"general discussion",2,40
903,"zero frequency",2,40
904,"laser beam",2,40
905,"quasi two dimensional",3,40
906,"power law distributions",3,40
907,"minimum number",2,40
908,"basic parameters",2,40
909,"perturbative calculation",2,40
910,"experimental observations",2,40
911,"star formation history",3,40
912,"galactic bulge",2,40
913,"accurate measurements",2,40
914,"molecular clouds",2,40
915,"initial mass",2,40
916,"type ia supernovae",3,40
917,"spectral resolution",2,40
918,"charged current",2,40
919,"decay rates",2,40
920,"mass ratios",2,40
921,"tau lepton",2,40
922,"rho meson",2,40
923,"scattering processes",2,40
924,"heavy nuclei",2,40
925,"dispersion relations",2,40
926,"cosmic microwave background",3,40
927,"curved space",2,39
928,"bell inequalities",2,39
929,"level atoms",2,39
930,"pattern formation",2,39
931,"production rate",2,39
932,"linear size",2,39
933,"quantum hall effect",3,39
934,"long range interactions",3,39
935,"threshold value",2,39
936,"stationary states",2,39
937,"confining potential",2,39
938,"ray diffraction",2,39
939,"arbitrary values",2,39
940,"electronic properties",2,39
941,"potential barrier",2,39
942,"absorption systems",2,39
943,"crystal structure",2,39
944,"plane parallel",2,39
945,"massive particles",2,39
946,"frequency range",2,39
947,"scalar curvature",2,39
948,"sum over",2,39
949,"vector potential",2,39
950,"dual description",2,39
951,"generating functions",2,39
952,"ray bursts",2,39
953,"deep field",2,39
954,"significant population",2,39
955,"hst wfpc2",2,39
956,"interstellar gas",2,39
957,"absorption lines",2,39
958,"stellar objects",2,39
959,"galactic center",2,39
960,"noise ratio",2,39
961,"spectral features",2,39
962,"inverse scattering",2,39
963,"brown dwarfs",2,39
964,"high energy spectrum",3,39
965,"lower limit",2,39
966,"delta m2",2,39
967,"spontaneous symmetry breaking",3,39
968,"chiral symmetry breaking",3,39
969,"q2 gev2",2,39
970,"experimental observation",2,39
971,"hilbert spaces",2,38
972,"non adiabatic",2,38
973,"conformally invariant",2,38
974,"time delay",2,38
975,"fractal dimension",2,38
976,"strong enough",2,38
977,"momentum dependent",2,38
978,"phase coherence",2,38
979,"strong disorder",2,38
980,"diffusion coefficient",2,38
981,"charge transfer",2,38
982,"open problems",2,38
983,"metal insulator",2,38
984,"fermi energy",2,38
985,"random walk",2,38
986,"electron phonon",2,38
987,"rotation axis",2,38
988,"physical picture",2,38
989,"direct determination",2,38
990,"operator algebras",2,38
991,"spectroscopic survey",2,38
992,"variable stars",2,38
993,"relativistic particles",2,38
994,"self consistently",2,38
995,"structural properties",2,38
996,"neutrino masses",2,38
997,"decay width",2,38
998,"gluon plasma",2,38
999,"coordinate system",2,38
1000,"g2 holonomy",2,38
1001,"flat spectrum",2,38
1002,"expectation values",2,38
1003,"pi pi0",2,38
1004,"unitary transformation",2,37
1005,"wigner function",2,37
1006,"negative values",2,37
1007,"two species",2,37
1008,"tc superconductors",2,37
1009,"stationary state",2,37
1010,"metal insulator transition",3,37
1011,"relative motion",2,37
1012,"critical behaviour",2,37
1013,"effective radius",2,37
1014,"quantum dot",2,37
1015,"imaginary part",2,37
1016,"mesoscopic systems",2,37
1017,"numerical estimates",2,37
1018,"coupling strength",2,37
1019,"ferromagnetic phase",2,37
1020,"physical quantities",2,37
1021,"supersymmetric standard model",3,37
1022,"central limit",2,37
1023,"gamma ray bursts grbs",4,37
1024,"near horizon",2,37
1025,"explicit formula",2,37
1026,"short period",2,37
1027,"dwarf galaxies",2,37
1028,"self interacting",2,37
1029,"synchrotron radiation",2,37
1030,"ray luminosity",2,37
1031,"gauge invariance",2,37
1032,"open strings",2,37
1033,"mixing matrix",2,37
1034,"schr odinger",2,37
1035,"interacting via",2,37
1036,"stochastic processes",2,37
1037,"masses below",2,37
1038,"gauge invariant",2,37
1039,"phase difference",2,37
1040,"cross correlation",2,37
1041,"time interval",2,36
1042,"non stationary",2,36
1043,"gross pitaevskii",2,36
1044,"first principles calculations",3,36
1045,"proximity effect",2,36
1046,"transport measurements",2,36
1047,"josephson junction",2,36
1048,"strong enhancement",2,36
1049,"random graphs",2,36
1050,"energies below",2,36
1051,"structure constants",2,36
1052,"internal structure",2,36
1053,"non interacting",2,36
1054,"su yang mills",3,36
1055,"bundles over",2,36
1056,"central charge",2,36
1057,"conformal field theories",3,36
1058,"rich cluster",2,36
1059,"ray binary",2,36
1060,"body simulations",2,36
1061,"central star",2,36
1062,"globular cluster",2,36
1063,"optical depth",2,36
1064,"starburst galaxies",2,36
1065,"point source",2,36
1066,"combined effect",2,36
1067,"pair potential",2,36
1068,"constant lambda",2,36
1069,"analytical calculations",2,36
1070,"baryon number",2,36
1071,"thermal conductivity",2,36
1072,"topological charge",2,36
1073,"systematic error",2,36
1074,"complete classification",2,36
1075,"dispersion spectra",2,36
1076,"sufficient conditions",2,35
1077,"multi particle",2,35
1078,"bcs model",2,35
1079,"scaling relation",2,35
1080,"exactly solvable",2,35
1081,"raman scattering",2,35
1082,"entropy production",2,35
1083,"finite size scaling",3,35
1084,"charge density",2,35
1085,"spin glass",2,35
1086,"coupling regime",2,35
1087,"high temperatures",2,35
1088,"under pressure",2,35
1089,"mass differences",2,35
1090,"extended objects",2,35
1091,"riemannian geometry",2,35
1092,"complex numbers",2,35
1093,"high degree",2,35
