rank,term,n_tokens,freq
518,"training data set",3,205
519,"low density",2,205
520,"matrix product",2,205
521,"form factor",2,205
522,"type stars",2,205
523,"monte carlo simulation",3,204
524,"probability measure",2,204
525,"spin current",2,204
526,"spectral features",2,204
527,"higgs boson",2,204
528,"approximate solution",2,204
529,"cosmic rays",2,204
530,"momentum space",2,203
531,"deep neural network",3,203
532,"moduli spaces",2,202
533,"search space",2,202
534,"free boundary",2,201
535,"metric spaces",2,201
536,"modified gravity",2,201
537,"entanglement entropy",2,201
538,"adversarial networks",2,200
539,"thin film",2,200
540,"stellar mass",2,199
541,"operating system",2,199
542,"multiple input",2,199
543,"clustering algorithm",2,199
544,"error estimates",2,199
545,"gaussian process",2,199
546,"wide class",2,199
547,"weak coupling",2,198
548,"mass energies",2,198
549,"test functions",2,198
550,"limit theorem",2,198
551,"brownian motion",2,198
552,"diffusion process",2,197
553,"human behavior",2,197
554,"fluid flow",2,197
555,"nuclear structure",2,197
556,"unsupervised learning",2,197
557,"low cost",2,197
558,"data collection",2,197
559,"vector field",2,197
560,"large enough",2,197
561,"population dynamics",2,196
562,"open source",2,196
563,"classification task",2,196
564,"point source",2,195
565,"scaling limit",2,194
566,"photometric data",2,194
567,"extended version",2,194
568,"test set",2,194
569,"highly effective",2,194
570,"two dimensional materials",3,193
571,"ab initio",2,193
572,"optimal solutions",2,193
573,"configuration space",2,193
574,"small sample",2,193
575,"direct measurement",2,192
576,"non thermal",2,192
577,"feature extraction",2,192
578,"estimation error",2,192
579,"input multiple output",3,191
580,"semi classical",2,191
581,"multiple sources",2,190
582,"least squares",2,190
583,"spherically symmetric",2,190
584,"human like",2,190
585,"abelian group",2,190
586,"value problems",2,190
587,"connected components",2,190
588,"energy levels",2,190
589,"weakly coupled",2,189
590,"irreducible representations",2,189
591,"short range",2,189
592,"complete characterization",2,189
593,"internal structure",2,189
594,"square lattice",2,189
595,"strongly correlated",2,189
596,"channel state",2,189
597,"emission line",2,188
598,"chaotic dynamics",2,188
599,"total energy",2,188
600,"bayesian framework",2,188
601,"multi agent",2,188
602,"classification problems",2,188
603,"bottom up",2,187
604,"band structures",2,187
605,"state variables",2,187
606,"unified approach",2,187
607,"complete classification",2,187
608,"theory calculations",2,186
609,"two species",2,186
610,"external magnetic field",3,186
611,"high temperature",2,186
612,"convex sets",2,185
613,"key distribution",2,185
614,"non abelian",2,185
615,"multi dimensional",2,185
616,"continuous variable",2,185
617,"fine grained",2,185
618,"scalar field theory",3,185
619,"single photon",2,185
620,"numerical integration",2,184
621,"effective temperature",2,184
622,"experimental evaluation",2,184
623,"strong solutions",2,184
624,"decay rate",2,184
625,"geometric properties",2,184
626,"computational resources",2,184
627,"short term",2,183
628,"large numbers",2,183
629,"computer science",2,183
630,"local universe",2,182
631,"ad hoc",2,182
632,"tensor network",2,182
633,"structural information",2,182
634,"explicit construction",2,182
635,"pure states",2,182
636,"intermediate mass",2,181
637,"cellular networks",2,181
638,"finite difference",2,181
639,"thermal equilibrium",2,181
640,"deep learning algorithms",3,180
641,"stellar population",2,180
642,"velocity field",2,180
643,"gradient descent",2,180
644,"experimental studies",2,180
645,"source code",2,180
646,"compact objects",2,179
647,"fermi level",2,179
648,"type theorems",2,179
649,"mutual information",2,179
650,"reduced order",2,179
651,"markov process",2,179
652,"experimental observations",2,178
653,"automorphism group",2,178
654,"spin orbit",2,178
655,"giving rise",2,178
656,"theoretical predictions",2,178
657,"simply connected",2,177
658,"geometric structures",2,177
659,"regression models",2,177
660,"time delay",2,177
661,"neutron star",2,177
662,"early type",2,176
663,"entangled state",2,176
664,"shared task",2,176
665,"stochastic differential",2,176
666,"specific heat",2,176
667,"dynamic range",2,176
668,"randomized algorithm",2,175
669,"matter physics",2,175
670,"galaxy surveys",2,175
671,"iterative algorithm",2,175
672,"green function",2,175
673,"short proof",2,174
674,"single crystal",2,174
675,"positive definite",2,174
676,"orbit coupling",2,174
677,"finite volume",2,174
678,"transfer function",2,173
679,"sparse representation",2,173
680,"open subset",2,173
681,"near optimal",2,173
682,"lower dimensional",2,173
683,"gauge theories",2,173
684,"temporal evolution",2,173
685,"high contrast",2,173
686,"vector fields",2,173
687,"available datasets",2,172
688,"fully connected",2,172
689,"response function",2,171
690,"quantum mechanical",2,171
691,"point processes",2,171
692,"point process",2,171
693,"gravitational wave",2,171
694,"charged particles",2,171
695,"regular graphs",2,170
696,"natural images",2,170
697,"numerical calculations",2,170
698,"thermal conductivity",2,170
699,"symmetric group",2,170
700,"non uniform",2,170
701,"plane wave",2,169
702,"single crystals",2,169
703,"uniqueness result",2,169
704,"multi wavelength",2,169
705,"gravitational potential",2,169
706,"fundamental groups",2,168
707,"integral field",2,168
708,"non vanishing",2,168
709,"convergence properties",2,168
710,"inverse problems",2,168
711,"hierarchical structure",2,168
712,"scalar fields",2,167
713,"feature map",2,167
714,"explicit description",2,167
715,"random variable",2,167
716,"direct numerical",2,167
717,"time resolved",2,167
718,"crystal structure",2,167
719,"rigorous analysis",2,167
720,"small perturbations",2,167
721,"complex numbers",2,167
722,"type inequality",2,167
723,"density functional theory calculations",4,167
724,"proposed estimators",2,166
725,"electromagnetic radiation",2,166
726,"theoretical understanding",2,166
727,"locally finite",2,166
728,"physical processes",2,166
729,"light curve",2,165
730,"asymptotic formula",2,165
731,"positive integers",2,165
732,"cross sections",2,165
733,"accurate prediction",2,165
734,"feature maps",2,165
735,"density matrix",2,165
736,"missing data",2,165
737,"social networks",2,165
738,"optical response",2,165
739,"complete graph",2,165
740,"distribution functions",2,165
741,"training samples",2,164
742,"molecular dynamics simulations",3,164
743,"strongly interacting",2,164
744,"low energies",2,164
745,"social media",2,164
746,"kinetic energy",2,164
747,"distributed computing",2,164
748,"conventional approaches",2,164
749,"computational efficiency",2,164
750,"energy efficiency",2,163
751,"fundamental task",2,163
752,"nonlinear regime",2,163
753,"neutrino masses",2,162
754,"local environment",2,162
755,"coupling strength",2,162
756,"relaxation time",2,162
757,"molecular gas",2,162
758,"research areas",2,162
759,"many areas",2,162
760,"locally compact",2,161
761,"commutative ring",2,161
762,"fundamental group",2,161
763,"condensed matter physics",3,161
764,"noisy data",2,161
765,"ray diffraction",2,161
766,"physical conditions",2,161
767,"coupling constant",2,161
768,"generalization performance",2,161
769,"real line",2,160
770,"temperature range",2,160
771,"security analysis",2,160
772,"related tasks",2,160
773,"effective hamiltonian",2,160
774,"renormalization group",2,160
775,"time steps",2,159
776,"min max",2,159
777,"closed loop",2,159
778,"general relativistic",2,159
779,"under development",2,159
780,"small enough",2,158
781,"game theory",2,158
782,"special attention",2,158
783,"charged particle",2,158
784,"weighted sum",2,158
785,"benchmark datasets",2,158
786,"holographic dual",2,158
787,"coarse grained",2,158
788,"thermodynamic limit",2,158
789,"spectroscopic data",2,158
790,"many ways",2,157
791,"input graph",2,157
792,"banach space",2,157
793,"convergence rates",2,157
794,"spectroscopic observations",2,157
795,"diffusion coefficient",2,156
796,"transfer learning",2,156
797,"nearest neighbor",2,156
798,"spin polarized",2,156
799,"motion estimation",2,155
800,"diffusion equation",2,155
801,"euler equations",2,155
802,"community detection",2,155
803,"reinforcement learning algorithms",3,155
804,"optical cavity",2,155
805,"bounded domains",2,155
806,"weight function",2,155
807,"non gaussian",2,155
808,"boundary value",2,154
809,"quantum algorithms",2,154
810,"cloud computing",2,154
811,"ray sources",2,154
812,"stationary solutions",2,154
813,"non parametric",2,154
814,"high throughput",2,154
815,"fluid structure",2,153
816,"low temperatures",2,153
817,"quantum dot",2,153
818,"continuum limit",2,153
819,"time averaged",2,152
820,"standard model sm",3,152
821,"early detection",2,152
822,"infinite family",2,152
823,"speech recognition",2,152
824,"dirichlet problem",2,152
825,"radial velocity",2,151
826,"high degree",2,151
827,"key feature",2,151
828,"effective field theory",3,151
829,"global convergence",2,151
830,"uncertainty quantification",2,151
831,"error correction",2,151
832,"relative entropy",2,151
833,"large amounts",2,151
834,"galaxy cluster",2,150
835,"optical lattice",2,150
836,"mean field theory",3,150
837,"material parameters",2,150
838,"minimal surfaces",2,149
839,"euclidean distance",2,149
840,"fine structure",2,149
841,"word embeddings",2,149
842,"3d object",2,148
843,"infty norm",2,148
844,"forming galaxies",2,148
845,"turbulent flow",2,148
846,"bipartite graph",2,148
847,"de sitter",2,148
848,"von neumann",2,148
849,"recognition systems",2,148
850,"generating functions",2,148
851,"feed forward",2,148
852,"spin independent",2,147
853,"linear growth",2,147
854,"elliptic curves",2,147
855,"latent variables",2,147
856,"primal dual",2,147
857,"partial differential equation",3,147
858,"deep neural",2,147
859,"topological insulator",2,147
860,"maximum likelihood",2,147
861,"phenomenological model",2,147
862,"second generation",2,147
863,"two dimensional 2d materials",4,147
864,"necessary condition",2,146
865,"analytical solution",2,146
866,"data transmission",2,146
867,"charge density",2,146
868,"critical value",2,146
869,"learning techniques",2,146
870,"two variants",2,146
871,"regression model",2,146
872,"analytic solutions",2,145
873,"gauge field theory",3,145
874,"third order",2,145
875,"base station",2,145
876,"dwarf galaxies",2,145
877,"channel estimation",2,144
878,"functional form",2,144
879,"surface density",2,144
880,"four point",2,144
881,"exchange interaction",2,144
882,"scalar tensor",2,144
883,"additive noise",2,143
884,"adversarial attacks",2,143
885,"ising model",2,143
886,"benchmark dataset",2,143
887,"first order parameter",3,143
888,"classification tasks",2,143
889,"convolutional neural",2,143
890,"cost effective",2,143
891,"computer simulation",2,143
892,"hall effect",2,143
893,"spin waves",2,142
894,"change detection",2,142
895,"remote sensing",2,142
896,"rational function",2,142
897,"two sided",2,142
898,"atlas detector",2,142
899,"single cell",2,142
900,"non homogeneous",2,142
901,"video frames",2,142
902,"sentiment analysis",2,142
903,"side information",2,141
904,"maximum likelihood estimation",3,141
905,"fermi surface",2,141
906,"particle production",2,141
907,"interstellar medium",2,141
908,"central charge",2,141
909,"artificial neural networks",3,141
910,"topological features",2,140
911,"event detection",2,140
912,"surface tension",2,140
913,"boundary value problem",3,140
914,"regularity properties",2,140
915,"during inflation",2,140
916,"band gap",2,140
917,"spin polarization",2,140
918,"latent space",2,140
919,"fundamental question",2,139
920,"tight binding model",3,139
921,"density functional",2,139
922,"adjacent vertices",2,139
923,"optical spectra",2,139
924,"training scheme",2,139
925,"constant factor",2,139
926,"group actions",2,139
927,"semi supervised",2,139
928,"structural features",2,138
929,"forward backward",2,138
930,"analogous result",2,138
931,"underlying graph",2,138
932,"optimization techniques",2,138
933,"gamma ray emission",3,138
934,"bounded below",2,138
935,"binding model",2,137
936,"language modeling",2,137
937,"spin chains",2,137
938,"action spaces",2,137
939,"asymptotic expansion",2,137
940,"alternative approaches",2,137
941,"harmonic oscillator",2,137
942,"control problems",2,137
943,"feature representations",2,137
944,"mapping class",2,137
945,"cosmological perturbations",2,136
946,"single stars",2,136
947,"vector valued",2,136
948,"precise measurement",2,136
949,"evolutionary models",2,136
950,"phase shift",2,136
951,"collective dynamics",2,136
952,"shell model",2,136
953,"long short",2,136
954,"mechanical properties",2,136
955,"schr odinger",2,135
956,"automatic generation",2,135
957,"context free",2,135
958,"discrete spectrum",2,135
959,"end user",2,135
960,"light source",2,135
961,"algebraic equations",2,135
962,"normal form",2,135
963,"dynamic environments",2,135
964,"path integral",2,135
965,"observations suggest",2,135
966,"multi layer",2,135
967,"data release",2,135
968,"source term",2,134
969,"surface gravity",2,134
970,"dynamical properties",2,134
971,"computational power",2,134
972,"three body",2,134
973,"multiple scales",2,134
974,"combined effect",2,134
975,"gauge fields",2,134
976,"scaling behavior",2,134
977,"deep convolutional neural network",4,134
978,"fixed length",2,134
979,"layer thickness",2,133
980,"minimally coupled",2,133
981,"banach spaces",2,133
982,"covariance matrix",2,133
983,"greedy algorithm",2,133
984,"information retrieval",2,133
985,"building block",2,133
986,"scattering amplitudes",2,133
987,"bounded degree",2,132
988,"upper limits",2,132
989,"machine translation",2,132
990,"system sizes",2,132
991,"level sets",2,132
992,"massive particles",2,132
993,"electric charge",2,132
994,"transport equation",2,132
995,"sigma models",2,132
996,"integral equations",2,132
997,"well posed",2,132
998,"sub optimal",2,132
999,"rapid development",2,132
1000,"coupled oscillators",2,131
1001,"positive characteristic",2,131
1002,"iterative process",2,131
1003,"zero temperature",2,131
1004,"orthogonal polynomials",2,131
1005,"kinetic theory",2,131
1006,"stellar evolution",2,131
1007,"model predictive models",3,131
1008,"baseline models",2,131
1009,"second law",2,131
1010,"empirical studies",2,131
1011,"boltzmann equation",2,131
1012,"uniform distribution",2,130
1013,"elastic properties",2,130
1014,"local search",2,130
1015,"navier stokes equations",3,130
1016,"detection efficiency",2,130
1017,"spectral density",2,130
1018,"networks cnns",2,130
1019,"input image",2,130
1020,"power series",2,130
1021,"unit ball",2,130
1022,"critical exponent",2,129
1023,"dirac fermions",2,129
1024,"maximum distance",2,129
1025,"pair production",2,129
1026,"electromagnetic fields",2,129
1027,"statistical inference",2,129
1028,"optimal policy",2,129
1029,"single view",2,129
1030,"anomaly detection",2,129
1031,"dynamic programming",2,129
1032,"planar graphs",2,129
1033,"linear programming",2,129
1034,"mass distribution",2,129
1035,"redshift evolution",2,128
1036,"magnetic field theory",3,128
1037,"small amplitude",2,128
1038,"transport measurements",2,128
1039,"performance gain",2,128
1040,"transport through",2,128
1041,"information extraction",2,128
1042,"parameter family",2,128
1043,"laser induced",2,128
1044,"vector representations",2,128
1045,"open quantum systems",3,128
1046,"model predictive",2,128
1047,"non interacting",2,128
1048,"random access",2,127
1049,"mass loss",2,127
1050,"statistical physics",2,127
1051,"excitation spectrum",2,127
1052,"synthetic images",2,127
1053,"key step",2,127
1054,"nn gev",2,127
1055,"periodic solutions",2,127
1056,"adversarial network",2,127
1057,"dispersion relation",2,127
1058,"lower limit",2,127
1059,"well separated",2,127
1060,"optimal control problems",3,127
1061,"path length",2,126
1062,"two populations",2,126
1063,"combinatorial properties",2,126
1064,"gas phase",2,126
1065,"heavy ion",2,126
1066,"measurement error",2,126
1067,"central region",2,126
1068,"underlying mechanism",2,126
1069,"medical imaging",2,126
1070,"performance guarantees",2,126
1071,"natural language processing",3,126
1072,"scale factor",2,126
1073,"mean square",2,126
1074,"constrained optimization problem",3,126
1075,"feature space",2,126
1076,"problem asks",2,125
1077,"poisson process",2,125
1078,"directed graph",2,125
1079,"electron gas",2,125
1080,"gauge field theories",3,125
1081,"safety critical",2,124
1082,"explicit expressions",2,124
1083,"pp collisions",2,124
1084,"gamma ray",2,124
1085,"contrast imaging",2,124
1086,"structural parameters",2,124
1087,"chemical species",2,123
1088,"low degree",2,123
1089,"product states",2,123
1090,"uniformly bounded",2,123
1091,"homogeneous spaces",2,123
1092,"linear combinations",2,123
1093,"image quality",2,123
1094,"exponential growth",2,123
1095,"ginzburg landau",2,123
1096,"computer vision tasks",3,123
1097,"spontaneous symmetry breaking",3,123
1098,"context aware",2,123
1099,"physical phenomena",2,123
1100,"prediction error",2,123
1101,"galactic halo",2,122
1102,"generative adversarial networks gans",4,122
1103,"control strategies",2,122
1104,"initial states",2,122
1105,"temperature dependent",2,122
1106,"analytical expressions",2,122
1107,"gaussian noise",2,122
1108,"highly non",2,122
1109,"light sources",2,122
1110,"normal distribution",2,122
1111,"characteristic zero",2,122
1112,"accurate predictions",2,122
1113,"photometric observations",2,121
1114,"evolutionary algorithm",2,121
