rank,term,n_tokens,freq
152,"strong coupling",2,562
153,"covid-19 pandemic",2,562
154,"deep neural network",3,557
155,"free space",2,556
156,"inverse problem",2,554
157,"optimal solution",2,551
158,"fine grained",2,549
159,"monte carlo",2,547
160,"information processing",2,547
161,"upper bound",2,546
162,"optimal control",2,540
163,"improved performance",2,538
164,"semantic information",2,536
165,"case studies",2,535
166,"theoretical framework",2,535
167,"minimum number",2,533
168,"euclidean space",2,528
169,"finite temperature",2,528
170,"autonomous driving",2,527
171,"upper bounds",2,526
172,"probability distributions",2,525
173,"loss function",2,524
174,"two dimensions",2,523
175,"field theories",2,519
176,"research area",2,518
177,"random variables",2,516
178,"bound states",2,512
179,"initial conditions",2,511
180,"deep neural networks",3,510
181,"binary systems",2,509
182,"black holes",2,508
183,"initial data",2,506
184,"markov chain",2,502
185,"metric space",2,502
186,"self consistent",2,501
187,"classification accuracy",2,500
188,"value function",2,495
189,"spatial distribution",2,493
190,"stochastic processes",2,493
191,"phys rev",2,493
192,"material properties",2,490
193,"multi scale",2,489
194,"finite dimensional",2,488
195,"data collection",2,485
196,"electronic structure",2,482
197,"convergence rate",2,481
198,"publicly available",2,480
199,"low power",2,480
200,"asymptotic analysis",2,474
201,"physical properties",2,474
202,"optimal solutions",2,473
203,"downstream tasks",2,471
204,"bayesian inference",2,471
205,"adversarial attacks",2,470
206,"signal processing",2,470
207,"finite element",2,470
208,"text generation",2,470
209,"probability distribution",2,469
210,"maximum number",2,465
211,"model selection",2,464
212,"leading order",2,464
213,"geometric properties",2,463
214,"worst case",2,462
215,"ml models",2,462
216,"experimental measurements",2,462
217,"electronic states",2,460
218,"final state",2,457
219,"invariant under",2,456
220,"convergence analysis",2,455
221,"early universe",2,454
222,"band structure",2,453
223,"wide field",2,452
224,"single particle",2,451
225,"image classification",2,451
226,"order parameter",2,450
227,"training set",2,450
228,"machine learning techniques",3,448
229,"arbitrary number",2,444
230,"social media",2,444
231,"objective function",2,444
232,"gravitational waves",2,442
233,"quantum information",2,441
234,"power law",2,439
235,"related tasks",2,438
236,"stellar mass",2,437
237,"during training",2,436
238,"mathematical model",2,431
239,"optimization problems",2,431
240,"encoder decoder",2,430
241,"natural language",2,430
242,"three main",2,430
243,"question answering",2,429
244,"star formation",2,429
245,"infinite dimensional",2,428
246,"parameter values",2,427
247,"gaussian process",2,425
248,"black hole",2,425
249,"non negative",2,422
250,"np hard",2,422
251,"stability analysis",2,422
252,"trained language models",3,420
253,"prediction tasks",2,420
254,"high fidelity",2,419
255,"mathematical models",2,418
256,"type ii",2,417
257,"observational data",2,416
258,"effective field",2,411
259,"two dimensional 2d",3,407
260,"transformer architecture",2,402
261,"mass range",2,402
262,"molecular dynamics",2,402
263,"generated images",2,399
264,"topological phases",2,397
265,"system identification",2,397
266,"temporal dynamics",2,396
267,"numerical simulation",2,396
268,"first principle",2,396
269,"perturbation theory",2,394
270,"multi dimensional",2,393
271,"symmetry breaking",2,392
272,"initial states",2,392
273,"benchmark datasets",2,391
274,"continuous time",2,391
275,"main features",2,390
276,"effective mass",2,390
277,"spectral analysis",2,389
278,"transport properties",2,388
279,"short time",2,388
280,"two body",2,388
281,"edge devices",2,388
282,"thin films",2,388
283,"well posedness",2,388
284,"structural information",2,387
285,"latent space",2,387
286,"self attention",2,386
287,"classification problems",2,385
288,"finite fields",2,385
289,"numerical solutions",2,385
290,"structural properties",2,385
291,"angular momentum",2,384
292,"representation theory",2,383
293,"electromagnetic field",2,383
294,"well suited",2,382
295,"limited resources",2,381
296,"electric field",2,380
297,"high temperature",2,380
298,"transfer learning",2,380
299,"main theorem",2,379
300,"light curves",2,379
301,"surface states",2,378
302,"privacy preserving",2,378
303,"deep reinforcement learning",3,378
304,"loss functions",2,375
305,"bayesian analysis",2,375
306,"synthetic data",2,374
307,"low level",2,374
308,"graph theory",2,373
309,"weak solutions",2,373
310,"multi view",2,372
311,"semi supervised",2,368
312,"total number",2,368
313,"exact solutions",2,368
314,"test case",2,367
315,"feature extraction",2,365
316,"single image",2,364
317,"frequency range",2,363
318,"low complexity",2,362
319,"performance metrics",2,362
320,"chemical potential",2,361
321,"simulated data",2,361
322,"information extraction",2,361
323,"artificial intelligence ai",3,360
324,"asymptotic properties",2,360
325,"high computational",2,359
326,"optimal policy",2,358
327,"unique solution",2,358
328,"gradient descent",2,357
329,"spatial resolution",2,355
330,"small values",2,355
331,"temporal information",2,354
332,"image analysis",2,353
333,"second part",2,352
334,"estimation error",2,351
335,"critical value",2,351
336,"direct detection",2,351
337,"vertex set",2,350
338,"partial differential equations",3,349
339,"asymptotic behavior",2,348
340,"solid state",2,348
341,"low cost",2,347
342,"regression model",2,346
343,"visual features",2,345
344,"moduli space",2,344
345,"positive integer",2,344
346,"safety critical",2,344
347,"sensor data",2,344
348,"model predicts",2,343
349,"fluid dynamics",2,342
350,"training process",2,341
351,"random walk",2,340
352,"research areas",2,339
353,"dynamic environments",2,338
354,"data science",2,338
355,"superconducting state",2,337
356,"higher dimensional",2,336
357,"multiple sources",2,336
358,"research topic",2,336
359,"fundamental physics",2,335
360,"computation time",2,335
361,"dynamics simulations",2,335
362,"anomaly detection",2,334
363,"algebraic structure",2,333
364,"monte carlo simulations",3,333
365,"generative models",2,333
366,"physical conditions",2,332
367,"sensitivity analysis",2,332
368,"sample size",2,331
369,"physical parameters",2,331
370,"search algorithm",2,330
371,"input images",2,330
372,"energy spectrum",2,329
373,"feature representation",2,329
374,"analytic functions",2,328
375,"number density",2,327
376,"hierarchical structure",2,326
377,"room temperature",2,326
378,"domain specific",2,325
379,"cnn models",2,325
380,"novel hybrid",2,324
381,"neural network architecture",3,323
382,"many areas",2,323
383,"hilbert space",2,322
384,"cost function",2,321
385,"global context",2,320
386,"building blocks",2,320
387,"spatio temporal",2,320
388,"against state",2,319
389,"linear quadratic",2,319
390,"cosmological models",2,319
391,"model predictive",2,319
392,"convolutional neural networks",3,318
393,"high probability",2,318
394,"rapid development",2,318
395,"human like",2,317
396,"accurate prediction",2,316
397,"adversarial networks",2,316
398,"time scales",2,315
399,"linear algebra",2,315
400,"exact solution",2,314
401,"broad range",2,314
402,"infinite number",2,313
403,"single layer",2,313
404,"up observations",2,313
405,"channel state",2,312
406,"large amounts",2,312
407,"under uncertainty",2,311
408,"self similar",2,311
409,"quantum mechanics",2,310
410,"medical images",2,310
411,"recommendation systems",2,310
412,"available datasets",2,310
413,"mixture model",2,309
414,"initial state",2,309
415,"symmetric group",2,309
416,"statistical properties",2,309
417,"wide class",2,309
418,"random graph",2,307
419,"graph representation",2,307
420,"two qubit",2,305
421,"empirical studies",2,304
422,"generalization performance",2,304
423,"growth rate",2,303
424,"dynamic range",2,303
425,"network topology",2,302
426,"poor performance",2,302
427,"topological properties",2,302
428,"finite size",2,302
429,"wave function",2,302
430,"learned representations",2,301
431,"during training data",3,300
432,"image reconstruction",2,299
433,"simple proof",2,299
434,"free energy",2,299
435,"cross sections",2,297
436,"search space",2,297
437,"non smooth",2,297
438,"objective functions",2,297
439,"analytical solutions",2,296
440,"near field",2,296
441,"image generation",2,295
442,"fourier transform",2,294
443,"approximate solution",2,294
444,"real world datasets",3,291
445,"feature space",2,290
446,"semi classical",2,290
447,"https github.com",2,290
448,"face images",2,289
449,"correlation function",2,289
450,"supervised learning",2,288
451,"finite volume",2,287
452,"open problems",2,287
453,"making process",2,287
454,"classification task",2,287
455,"neutron stars",2,287
456,"cross section",2,286
457,"finitely generated",2,286
458,"conventional approaches",2,285
459,"power consumption",2,284
460,"finite difference",2,284
461,"video frames",2,284
462,"strongly coupled",2,283
463,"human behavior",2,283
464,"wave functions",2,283
465,"theoretical studies",2,283
466,"free parameters",2,282
467,"open question",2,282
468,"test time",2,282
469,"integral equation",2,281
470,"momentum space",2,281
471,"first principles calculations",3,281
472,"multi user",2,281
473,"feature representations",2,281
474,"massive galaxies",2,280
475,"mass radius",2,280
476,"correlation functions",2,280
477,"baseline models",2,279
478,"random field",2,279
479,"main sequence",2,279
480,"wave equation",2,278
481,"numerical schemes",2,277
482,"evolution equations",2,275
483,"human evaluation",2,274
484,"scalar fields",2,274
485,"two loop",2,273
486,"entangled states",2,273
487,"critical points",2,273
488,"partial differential",2,273
489,"real numbers",2,272
490,"sample complexity",2,272
491,"energy efficient",2,272
492,"range interactions",2,272
493,"context aware",2,272
494,"fundamental task",2,272
495,"experimental studies",2,272
496,"fundamental group",2,271
497,"edge states",2,271
498,"historical data",2,271
499,"ray emission",2,270
500,"mass function",2,270
501,"parameter family",2,270
502,"magnetic flux",2,269
503,"control scheme",2,269
504,"finitely many",2,269
505,"non thermal",2,269
506,"training data set",3,268
507,"storage systems",2,268
508,"proton collisions",2,268
509,"image quality",2,268
510,"medical imaging",2,267
511,"computational efficiency",2,267
512,"extended version",2,266
513,"binary system",2,266
514,"model compression",2,265
515,"learning techniques",2,265
516,"cosmological constant",2,265
517,"modified gravity",2,265
518,"vector field",2,264
519,"boundary condition",2,264
520,"multi channel",2,263
521,"causal inference",2,262
522,"embedding space",2,262
523,"unknown parameters",2,262
524,"detection rate",2,262
525,"parameter estimation",2,262
526,"visual recognition",2,261
527,"ad hoc",2,261
528,"resource allocation",2,261
529,"attention module",2,261
530,"sub optimal",2,260
531,"software developers",2,259
532,"few shot",2,259
533,"industrial applications",2,259
534,"two modules",2,259
535,"cost effective",2,259
536,"scalar field",2,259
537,"two variants",2,259
538,"alpha beta",2,259
539,"quantum gravity",2,259
540,"self interaction",2,258
541,"theoretical understanding",2,258
542,"large area",2,258
543,"small perturbations",2,258
544,"coherent state",2,258
545,"wireless communication",2,258
546,"social network",2,257
547,"form factors",2,257
548,"modules over",2,257
549,"vector fields",2,257
550,"image segmentation",2,257
551,"real life",2,256
552,"partition function",2,256
553,"spin wave",2,256
554,"arbitrary dimension",2,256
555,"prediction accuracy",2,256
556,"model agnostic",2,256
557,"unified approach",2,256
558,"structured data",2,256
559,"molecular dynamics simulations",3,255
560,"key feature",2,255
561,"strong magnetic",2,254
562,"basis functions",2,254
563,"distributed computing",2,253
564,"explicit formula",2,253
565,"ray sources",2,253
566,"benchmark dataset",2,253
567,"solar system",2,253
568,"bounded domains",2,252
569,"form factor",2,252
570,"remote sensing",2,252
571,"multiple input",2,252
572,"explicit construction",2,251
573,"control theory",2,251
574,"image processing",2,251
575,"wireless networks",2,251
576,"convolutional neural networks cnns",4,251
577,"convergence properties",2,250
578,"higher accuracy",2,250
579,"non degenerate",2,249
580,"total energy",2,249
581,"big data",2,249
582,"key component",2,249
583,"spherically symmetric",2,248
584,"networks cnns",2,248
585,"mechanical systems",2,248
586,"fixed points",2,248
587,"shared task",2,248
588,"empirical analysis",2,247
589,"large numbers",2,247
590,"sample efficiency",2,247
591,"approximation error",2,247
592,"stellar evolution",2,246
593,"non parametric",2,246
594,"bound state",2,245
595,"estimation accuracy",2,245
596,"quantum gates",2,245
597,"real line",2,244
598,"energy estimates",2,244
599,"gauge fields",2,244
600,"information science",2,244
601,"thermal conductivity",2,244
602,"comprehensive survey",2,244
603,"recurrent neural network",3,244
604,"computation cost",2,243
605,"highly effective",2,243
606,"operating system",2,243
607,"robotic system",2,243
608,"cross correlation",2,243
609,"heat equation",2,242
610,"current density",2,242
611,"kinetic energy",2,242
612,"alternative approaches",2,242
613,"monte carlo simulation",3,242
614,"quantum correlations",2,240
615,"neural network architectures",3,240
616,"linear response",2,240
617,"sentiment analysis",2,239
618,"cauchy problem",2,239
619,"mobile devices",2,239
620,"schr odinger equation",3,238
621,"non uniform",2,238
622,"light source",2,238
623,"velocity field",2,238
624,"directed graphs",2,238
625,"software development",2,237
626,"quantum coherence",2,236
627,"bottom up",2,236
628,"natural images",2,236
629,"low frequency",2,236
630,"effective hamiltonian",2,235
631,"high precision",2,235
632,"active learning",2,235
633,"natural language processing",3,235
634,"multi objective",2,235
635,"compact stars",2,234
636,"free boundary",2,234
637,"sample efficient",2,233
638,"bounded domain",2,233
639,"prime number",2,232
640,"labeled data",2,232
641,"single channel",2,232
642,"light matter",2,232
643,"power spectrum",2,231
644,"necessary conditions",2,231
645,"inverse problems",2,230
646,"noise level",2,230
647,"theoretical predictions",2,230
648,"diffusion process",2,229
649,"graph neural networks",3,229
650,"autonomous vehicles",2,229
651,"3d point clouds",3,229
652,"complex plane",2,229
653,"test accuracy",2,228
654,"small sample",2,228
655,"convolutional layers",2,228
656,"input image",2,228
657,"static analysis",2,227
658,"deep neural",2,227
659,"joint distribution",2,226
660,"gravitational wave",2,226
661,"united states",2,226
662,"inference time",2,226
663,"theory calculations",2,226
664,"running time",2,225
665,"four dimensional",2,225
666,"transverse momentum",2,225
667,"noise ratio",2,225
668,"probability measure",2,224
669,"topological insulators",2,224
670,"simulation environment",2,224
671,"reduced order",2,224
672,"precision measurements",2,224
673,"depth estimation",2,223
674,"recognition systems",2,223
675,"single photon",2,223
676,"software engineering",2,223
677,"ground states",2,223
678,"gradient flow",2,223
679,"multi modal",2,223
680,"user behavior",2,222
681,"type inequality",2,222
682,"ai systems",2,222
683,"banach spaces",2,222
684,"near infrared",2,222
685,"low temperatures",2,221
686,"upper limits",2,221
687,"meta learning",2,221
688,"non gaussian",2,221
689,"physical processes",2,221
690,"end user",2,221
691,"square lattice",2,220
692,"fine tuned",2,220
693,"large enough",2,220
694,"computational cost",2,220
695,"new variant",2,220
696,"model updates",2,220
697,"statistical physics",2,219
698,"approach performs",2,219
699,"experimental constraints",2,219
700,"autonomous agents",2,219
701,"control problems",2,219
702,"tensor product",2,219
703,"particle size",2,218
704,"automorphism group",2,218
705,"thin film",2,218
706,"non ideal",2,218
707,"finite length",2,218
708,"ab initio",2,218
709,"information flow",2,217
710,"dark energy",2,217
711,"high speed",2,217
712,"near optimal",2,217
713,"strong magnetic field",3,216
714,"statistical inference",2,216
715,"pre processing",2,216
716,"short range",2,216
717,"quantum mechanical",2,216
718,"imaging technique",2,215
719,"complete classification",2,215
720,"two complementary",2,215
721,"feature map",2,215
722,"energy distribution",2,215
723,"single mode",2,215
724,"fluid flow",2,215
725,"quantum algorithms",2,214
726,"post processing",2,214
727,"matrix product",2,214
728,"brownian motion",2,213
729,"string theory",2,213
730,"short term",2,212
731,"source code",2,212
732,"highly dependent",2,212
733,"reinforcement learning algorithms",3,211
734,"initial condition",2,211
735,"entanglement entropy",2,211
736,"lower dimensional",2,211
737,"initial value",2,210
738,"turbulent flow",2,210
739,"high energies",2,209
740,"upper limit",2,209
741,"effective action",2,209
742,"lattice qcd",2,209
743,"internal structure",2,209
744,"target domain",2,209
745,"theoretical description",2,208
746,"effective field theory",3,208
747,"deep neural networks dnns",4,208
748,"things iot",2,208
749,"discriminative features",2,208
750,"structure factor",2,208
751,"giving rise",2,208
752,"accurate predictions",2,208
753,"two photon",2,208
754,"nearest neighbor",2,207
755,"high redshift",2,207
756,"scalar curvature",2,207
757,"multiple access",2,207
758,"nonlinear regime",2,207
759,"unsupervised learning",2,207
760,"2d images",2,207
761,"non perturbative",2,206
762,"strongly interacting",2,206
763,"global convergence",2,206
764,"covariance matrix",2,206
765,"community detection",2,206
766,"power spectra",2,205
767,"reinforcement learning rl algorithms",4,205
768,"galaxy surveys",2,205
769,"wireless communications",2,205
770,"maximum likelihood",2,204
771,"distribution functions",2,204
772,"irreducible representations",2,204
773,"edge computing",2,204
774,"quantitative analysis",2,204
775,"temperature range",2,204
776,"performance degradation",2,204
777,"quantum computing",2,204
778,"early detection",2,204
779,"blow up",2,203
780,"mutual information",2,203
781,"generating functions",2,203
782,"spin current",2,202
783,"deep learning dl",3,202
784,"low resource",2,202
785,"accurate estimates",2,202
786,"quantum networks",2,202
787,"weak solution",2,202
788,"single crystal",2,202
789,"equivalence class",2,201
790,"point sources",2,201
791,"simplified model",2,201
792,"tree level",2,201
793,"lie algebras",2,201
794,"prediction error",2,200
795,"generating function",2,200
796,"wave propagation",2,199
797,"time resolved",2,199
798,"computer vision tasks",3,199
799,"strongly correlated",2,199
800,"pre train",2,198
801,"cellular networks",2,198
802,"graph embedding",2,198
803,"accurately predict",2,198
804,"component analysis",2,198
805,"connected components",2,198
806,"robust optimization",2,197
807,"physical constraints",2,197
808,"cosmological simulations",2,196
809,"emission lines",2,196
810,"human robot",2,196
811,"randomized algorithm",2,196
812,"comparative analysis",2,196
813,"spin polarized",2,196
814,"particle physics",2,196
815,"minimization problem",2,196
816,"stationary solutions",2,196
817,"point processes",2,196
818,"error rate",2,195
819,"two benchmark",2,195
820,"weakly coupled",2,195
821,"contrastive learning",2,195
822,"analytical expressions",2,195
823,"constrained optimization problem",3,194
824,"small enough",2,194
825,"coordinate system",2,194
826,"matrix elements",2,194
827,"machine translation",2,194
828,"coupling strength",2,194
829,"stellar parameters",2,194
830,"experimental evaluation",2,193
831,"high temperatures",2,193
832,"zero temperature",2,193
833,"message passing",2,193
834,"excited states",2,193
835,"regression models",2,193
836,"average accuracy",2,193
837,"random matrix",2,193
838,"motion planning",2,192
839,"spin polarization",2,192
840,"phase diagram",2,192
841,"embedded systems",2,192
842,"non vanishing",2,192
843,"sequence length",2,192
844,"partition functions",2,191
845,"multi band",2,191
846,"positive integers",2,191
847,"scalar tensor",2,191
848,"hubbard model",2,191
849,"link prediction",2,191
850,"spectral features",2,191
851,"plane wave",2,190
852,"explicit expressions",2,190
853,"functional theory",2,190
854,"low mass",2,190
855,"lower level",2,190
856,"weakly supervised",2,190
857,"scaling limit",2,189
858,"continuous variable",2,189
859,"communication cost",2,189
860,"classical computers",2,189
861,"scene understanding",2,188
862,"ising model",2,188
863,"low latency",2,188
864,"nuclear physics",2,188
865,"data augmentation",2,188
866,"quadratic form",2,188
867,"charged particle",2,188
868,"long short",2,188
869,"simply connected",2,187
870,"underlying graph",2,187
871,"monte carlo methods",3,187
872,"integral field",2,187
873,"computer science",2,187
874,"scaling up",2,187
875,"min max",2,187
876,"missing data",2,187
877,"interaction strength",2,186
878,"field strength",2,186
879,"5g networks",2,186
880,"matrix factorization",2,185
881,"mobile robots",2,185
882,"necessary condition",2,185
883,"disease diagnosis",2,185
884,"fermi surface",2,185
885,"approximation scheme",2,185
886,"finite horizon",2,184
887,"spatially resolved",2,184
888,"large amplitude",2,184
889,"underlying mechanisms",2,184
890,"total mass",2,184
891,"deep convolutional neural network",4,184
892,"flat bands",2,183
893,"momentum tensor",2,183
894,"multiple layers",2,183
895,"feedback control",2,183
896,"3d object",2,183
897,"regular graphs",2,183
898,"elliptic equations",2,183
899,"open quantum systems",3,183
900,"network architectures",2,183
901,"analytical solution",2,183
902,"coulomb interaction",2,182
903,"spectroscopic survey",2,182
904,"decay rate",2,182
905,"light sources",2,182
906,"mass distribution",2,182
907,"point source",2,182
908,"temperature dependence",2,182
909,"thermodynamic properties",2,182
910,"error bounds",2,182
911,"key distribution",2,182
912,"uncertainty quantification",2,181
913,"frequency response",2,181
914,"cloud computing",2,181
915,"optimization techniques",2,181
916,"world datasets",2,181
917,"trained language",2,180
918,"planet formation",2,180
919,"mixed states",2,180
920,"visual perception",2,180
921,"abelian group",2,180
922,"strong dependence",2,180
923,"dynamical properties",2,180
924,"target domains",2,180
925,"combined effect",2,180
926,"fully connected",2,179
927,"multiple agents",2,179
928,"trade offs",2,179
929,"finite sample",2,179
930,"crystal structure",2,179
931,"functional form",2,179
932,"astrophysical observations",2,178
933,"chaotic dynamics",2,178
934,"networks dnns",2,178
935,"low rank",2,178
936,"pretrained models",2,178
937,"data streams",2,177
938,"programming language",2,177
939,"epidemic model",2,177
940,"change point",2,177
941,"real time series",3,177
942,"galaxy cluster",2,177
943,"additive noise",2,176
944,"being trained",2,176
945,"wasserstein distance",2,176
946,"random sampling",2,176
947,"treatment effect",2,176
948,"building block",2,176
949,"self driving",2,176
950,"entire system",2,176
951,"quantum fluctuations",2,176
952,"thermal equilibrium",2,176
953,"chemical reactions",2,175
954,"electron density",2,175
955,"spatial correlation",2,175
956,"non convex",2,175
957,"biological systems",2,175
958,"density functional",2,175
959,"artificial neural network",3,174
960,"pixel level",2,174
961,"continuous control",2,174
962,"object recognition",2,174
963,"information gain",2,174
964,"nlp tasks",2,174
965,"trajectory planning",2,173
966,"cosmological constraints",2,173
967,"saddle point",2,173
968,"key step",2,173
969,"energy levels",2,173
970,"ordinary differential equations",3,173
971,"forward backward",2,173
972,"approximate solutions",2,173
973,"radio frequency",2,173
974,"phase change",2,173
975,"graph convolutional",2,173
976,"type stars",2,173
977,"test problems",2,173
978,"accurately estimate",2,172
979,"theoretical guarantees",2,172
980,"structure preserving",2,172
981,"optimal transport",2,172
982,"complete characterization",2,172
983,"binary classification",2,172
984,"data release",2,172
985,"non relativistic",2,172
986,"high energy efficient",3,171
987,"critical importance",2,171
988,"self supervised learning",3,171
989,"visual representations",2,171
990,"experimental observation",2,171
991,"linear combinations",2,170
992,"particle production",2,170
993,"against adversarial attacks",3,170
994,"uniqueness result",2,170
995,"multi class",2,170
996,"length scales",2,170
997,"speech recognition",2,170
998,"mass energies",2,170
999,"least squares",2,170
1000,"closed loop",2,170
1001,"riemannian manifold",2,170
1002,"probability density",2,170
1003,"data acquisition",2,169
1004,"non abelian",2,169
1005,"linear programming",2,169
1006,"maxwell equations",2,169
1007,"face recognition",2,169
1008,"locally finite",2,169
1009,"quasi linear",2,169
1010,"non asymptotic",2,169
1011,"topological spaces",2,169
1012,"public dataset",2,169
1013,"geometric information",2,169
1014,"unit cell",2,168
1015,"interstellar medium",2,168
1016,"direct measurement",2,168
1017,"atomic scale",2,168
1018,"long distance",2,168
1019,"infty norm",2,168
1020,"lie algebra",2,168
1021,"three body",2,168
1022,"frequency domain",2,168
1023,"vision tasks",2,168
1024,"linear regression models",3,168
1025,"host stars",2,167
1026,"cosmic rays",2,167
1027,"dirichlet problem",2,167
1028,"relaxation time",2,167
1029,"dimension reduction",2,167
1030,"single crystals",2,167
1031,"formation process",2,167
1032,"model checking",2,167
1033,"stochastic optimization",2,167
1034,"uncertainty estimation",2,167
1035,"mild conditions",2,167
1036,"numerical integration",2,166
1037,"expected value",2,166
1038,"clustering algorithm",2,166
1039,"gauge group",2,166
1040,"high luminosity",2,166
1041,"late time",2,166
1042,"three dimensional 3d",3,165
1043,"spectral energy",2,165
1044,"matter interaction",2,165
1045,"pre trained language models",4,165
1046,"shell model",2,165
1047,"condensed matter",2,165
1048,"linear regression",2,164
1049,"reconfigurable intelligent surface",3,164
1050,"density functional theory calculations",4,164
1051,"significant differences",2,164
1052,"topological phase",2,164
1053,"data mining",2,164
1054,"automatically generate",2,164
1055,"metric spaces",2,164
1056,"datasets i.e",2,164
1057,"topological features",2,164
1058,"computer simulation",2,164
1059,"surrounding environment",2,163
1060,"ab initio calculations",3,163
1061,"early type",2,163
1062,"covid-19 outbreak",2,163
1063,"federated learning",2,163
1064,"iterative algorithms",2,163
1065,"minimal surfaces",2,163
1066,"algebraic equations",2,163
1067,"annotated datasets",2,163
1068,"adversarial networks gans",3,163
1069,"optical spectra",2,163
1070,"long range interactions",3,162
1071,"quality assessment",2,162
1072,"final performance",2,162
1073,"differential equation",2,162
1074,"dynamic nature",2,162
1075,"cyber attacks",2,162
1076,"iterative algorithm",2,162
1077,"coherent states",2,162
1078,"image recognition",2,162
1079,"research direction",2,162
1080,"vector spaces",2,162
1081,"growth conditions",2,161
1082,"harmonic potential",2,161
1083,"synthetic dataset",2,161
1084,"data analytics",2,161
1085,"constant factor",2,161
1086,"compact objects",2,161
1087,"reinforcement learning rl",3,161
1088,"mechanical properties",2,160
1089,"computational power",2,160
1090,"tracking performance",2,160
1091,"sensitive information",2,160
1092,"sobolev spaces",2,159
1093,"higher dimensions",2,159
1094,"complex numbers",2,159
1095,"novel views",2,159
1096,"things iot devices",3,159
1097,"privacy concerns",2,159
1098,"value problems",2,159
1099,"low computational",2,159
1100,"charged particles",2,159
1101,"feature importance",2,159
1102,"differentially private",2,158
1103,"square root",2,158
1104,"time invariant",2,158
1105,"surrogate models",2,158
1106,"spectral range",2,158
1107,"gas phase",2,157
1108,"community structure",2,157
1109,"neural networks dnns",3,157
1110,"non invasive",2,157
1111,"harmonic oscillator",2,157
1112,"population size",2,157
