rank,term,n_tokens,freq
122,"superconducting state",2,258
123,"fixed point",2,258
124,"lattice qcd",2,257
125,"symmetry breaking",2,255
126,"wave equation",2,251
127,"necessary condition",2,249
128,"theoretical models",2,248
129,"cosmic rays",2,247
130,"galaxy formation",2,247
131,"time scales",2,246
132,"type ii",2,243
133,"early universe",2,243
134,"correlation functions",2,242
135,"spectral function",2,242
136,"phase diagram",2,241
137,"quantum gravity",2,239
138,"wireless networks",2,239
139,"spatial distribution",2,238
140,"strong dependence",2,238
141,"real space",2,238
142,"finite fields",2,237
143,"electronic structure",2,237
144,"thin films",2,236
145,"moduli space",2,235
146,"low density",2,234
147,"finitely generated",2,233
148,"numerical solution",2,233
149,"binary systems",2,232
150,"massive stars",2,231
151,"similar result",2,229
152,"chemical potential",2,228
153,"strongly coupled",2,228
154,"numerical solutions",2,227
155,"representation theory",2,226
156,"light curves",2,224
157,"particle physics",2,224
158,"wave function",2,223
159,"time scale",2,223
160,"coherent states",2,219
161,"higher dimensional",2,218
162,"first principles",2,217
163,"distribution functions",2,215
164,"wide field",2,214
165,"main sequence",2,214
166,"real data",2,214
167,"hilbert space",2,214
168,"neutron star",2,212
169,"non degenerate",2,212
170,"double well",2,211
171,"excited states",2,211
172,"low frequency",2,211
173,"two qubits",2,210
174,"mass spectrum",2,210
175,"self similar",2,209
176,"random matrix",2,209
177,"non relativistic",2,209
178,"matrix elements",2,208
179,"entangled states",2,206
180,"large area",2,206
181,"value problem",2,206
182,"electric field",2,206
183,"second part",2,205
184,"cosmological constant",2,204
185,"exact solutions",2,204
186,"potential applications",2,203
187,"form factor",2,202
188,"numerical calculations",2,202
189,"theoretical framework",2,202
190,"mass ratio",2,201
191,"single mode",2,201
192,"surface states",2,200
193,"temperature dependence",2,200
194,"markov chain",2,200
195,"theoretical predictions",2,199
196,"information theory",2,198
197,"spin polarization",2,198
198,"closed under",2,197
199,"main theorem",2,197
200,"lower bounds",2,197
201,"final state",2,197
202,"explicit formula",2,196
203,"algebraic group",2,196
204,"charge density",2,195
205,"short time",2,195
206,"stellar mass",2,195
207,"partition function",2,194
208,"probability density",2,194
209,"low temperature",2,194
210,"theoretical analysis",2,194
211,"ray emission",2,193
212,"small values",2,193
213,"cosmological models",2,193
214,"weak coupling",2,192
215,"fixed points",2,192
216,"quantum fluctuations",2,192
217,"cross sections",2,192
218,"sloan digital sky survey",4,191
219,"infinite number",2,191
220,"molecular dynamics",2,190
221,"young stars",2,190
222,"two dimensions",2,188
223,"tree level",2,188
224,"simple proof",2,187
225,"scalar fields",2,187
226,"probability distributions",2,186
227,"initial conditions",2,186
228,"spectroscopic observations",2,186
229,"velocity field",2,185
230,"large enough",2,183
231,"free energy",2,183
232,"zero temperature",2,183
233,"first principles calculations",3,182
234,"upper limit",2,181
235,"effective potential",2,181
236,"non compact",2,181
237,"critical temperature",2,180
238,"complex networks",2,180
239,"hubbard model",2,179
240,"structural properties",2,179
241,"bound state",2,179
242,"broad range",2,177
243,"energy distribution",2,177
244,"effective mass",2,177
245,"vector field",2,175
246,"closed form",2,175
247,"yang mills",2,175
248,"free parameters",2,174
249,"heavy ion collisions",3,174
250,"two step",2,174
251,"channel state",2,172
252,"binary system",2,172
253,"open problem",2,171
254,"metric spaces",2,171
255,"type stars",2,170
256,"open problems",2,170
257,"short range",2,170
258,"dirac equation",2,167
259,"effective action",2,167
260,"physical parameters",2,167
261,"near infrared",2,167
262,"quark mass",2,167
263,"transition temperature",2,166
264,"random variables",2,166
265,"electronic properties",2,166
266,"electromagnetic field",2,165
267,"polynomial time",2,165
268,"coupling constant",2,165
269,"continuous time",2,164
270,"finite size",2,164
271,"wave functions",2,164
272,"strongly interacting",2,164
273,"field strength",2,162
274,"quantum dots",2,162
275,"proton collisions",2,162
276,"quantum mechanical",2,162
277,"many body",2,161
278,"brownian motion",2,161
279,"high redshift",2,161
280,"dynamical evolution",2,161
281,"mathematical model",2,161
282,"steady state",2,161
283,"quantum corrections",2,160
284,"symmetric group",2,160
285,"frequency range",2,159
286,"initial mass",2,159
287,"solid state",2,159
288,"probability distribution",2,159
289,"spherically symmetric",2,158
290,"point like",2,158
291,"optical lattices",2,157
292,"observational data",2,157
293,"form factors",2,157
294,"charged particles",2,156
295,"euclidean space",2,155
296,"scaling limit",2,154
297,"non uniform",2,154
298,"statistical properties",2,154
299,"finite element",2,153
300,"optical lattice",2,153
301,"high frequency",2,153
302,"like behavior",2,153
303,"nearby galaxies",2,153
304,"renormalization group",2,152
305,"approximation scheme",2,152
306,"gravitational waves",2,152
307,"string theory",2,151
308,"range interactions",2,151
309,"modified gravity",2,151
310,"phenomenological model",2,150
311,"non negative",2,150
312,"fermi level",2,149
313,"green function",2,149
314,"complex plane",2,149
315,"critical points",2,149
316,"molecular gas",2,148
317,"four dimensional",2,148
318,"time delay",2,148
319,"continuous functions",2,148
320,"direct detection",2,147
321,"single photon",2,147
322,"minimum number",2,147
323,"exchange interaction",2,146
324,"basis functions",2,146
325,"models predict",2,146
326,"higher dimensions",2,146
327,"alpha beta",2,146
328,"vector fields",2,146
329,"precision measurements",2,145
330,"optimization problem",2,145
331,"stochastic processes",2,145
332,"arbitrary dimensions",2,145
333,"maximum number",2,145
334,"characteristic zero",2,144
335,"tensor product",2,144
336,"next generation",2,144
337,"single crystal",2,144
338,"effective hamiltonian",2,143
339,"ising model",2,143
340,"numerical simulation",2,143
341,"time series",2,143
342,"room temperature",2,142
343,"differential equation",2,142
344,"spectral type",2,142
345,"harmonic oscillator",2,142
346,"non perturbative",2,141
347,"geometric properties",2,141
348,"riemannian manifold",2,141
349,"magnetic flux",2,140
350,"current voltage",2,140
351,"black holes",2,140
352,"high precision",2,140
353,"fine structure",2,139
354,"gauge bosons",2,139
355,"vertex set",2,139
356,"random walk",2,139
357,"computational complexity",2,139
358,"monte carlo simulation",3,139
359,"high probability",2,138
360,"interaction strength",2,138
361,"central star",2,138
362,"cauchy problem",2,138
363,"convergence rate",2,137
364,"mean field theory",3,137
365,"random walks",2,137
366,"two dimensional 2d",3,137
367,"ultracold atoms",2,136
368,"total mass",2,136
369,"distributed over",2,135
370,"entanglement entropy",2,135
371,"energy levels",2,135
372,"external magnetic field",3,135
373,"high quality",2,135
374,"specific heat",2,135
375,"connected graph",2,134
376,"communication systems",2,134
377,"condensed matter",2,134
378,"statistical mechanics",2,134
379,"kinetic theory",2,133
380,"fluid dynamics",2,133
381,"thermal emission",2,133
382,"dispersion relation",2,133
383,"correlation function",2,133
384,"mass function",2,133
385,"algebraic structure",2,133
386,"flux density",2,132
387,"fermi surface",2,132
388,"inverse problem",2,132
389,"analytical solutions",2,132
390,"non universal",2,132
391,"structure formation",2,132
392,"point source",2,131
393,"red giant",2,131
394,"bose einstein condensates",3,131
395,"cosmological perturbations",2,130
396,"lie algebras",2,130
397,"central region",2,130
398,"de sitter",2,130
399,"long term",2,130
400,"sufficient condition",2,130
401,"square lattice",2,130
402,"transport through",2,130
403,"optimization problems",2,129
404,"scalar field theory",3,129
405,"time domain",2,129
406,"long distance",2,129
407,"total energy",2,129
408,"topological properties",2,129
409,"single crystals",2,129
410,"main features",2,128
411,"star forming",2,128
412,"molecular dynamics simulations",3,127
413,"well posedness",2,127
414,"einstein equations",2,127
415,"semi classical",2,127
416,"elastic scattering",2,126
417,"small amplitude",2,126
418,"stellar objects",2,126
419,"long period",2,125
420,"radiation field",2,125
421,"module over",2,125
422,"nuclear structure",2,125
423,"dirac fermions",2,125
424,"optimal solution",2,125
425,"integrated luminosity",2,125
426,"graph theory",2,124
427,"control over",2,124
428,"functional theory",2,124
429,"strongly correlated",2,124
430,"simplified model",2,124
431,"critical value",2,124
432,"fermi liquid",2,124
433,"thermal equilibrium",2,124
434,"energy gap",2,124
435,"galactic center",2,124
436,"spin chains",2,123
437,"gauge symmetry",2,123
438,"neutrino masses",2,123
439,"stability analysis",2,123
440,"final states",2,123
441,"scattering amplitudes",2,123
442,"well suited",2,122
443,"lie group",2,122
444,"evolution equations",2,122
445,"galaxy evolution",2,122
446,"asymptotic properties",2,122
447,"orbital period",2,122
448,"decay rate",2,122
449,"rational functions",2,121
450,"transverse momentum",2,121
451,"multi dimensional",2,121
452,"infinite dimensional",2,121
453,"spectral resolution",2,121
454,"high dimensional",2,121
455,"zero modes",2,120
456,"quantum computation",2,120
457,"cosmological parameters",2,120
458,"stationary state",2,119
459,"lie groups",2,119
460,"finite volume",2,118
461,"growth rate",2,118
462,"finitely many",2,118
463,"high energies",2,117
464,"photometric observations",2,117
465,"weak solution",2,117
466,"xmm newton",2,117
467,"surface density",2,117
468,"explicit construction",2,117
469,"star clusters",2,116
470,"compact objects",2,116
471,"plane wave",2,116
472,"wide class",2,115
473,"non interacting",2,115
474,"complete classification",2,115
475,"effective temperature",2,115
476,"asymptotic analysis",2,114
477,"internal structure",2,114
478,"positive integer",2,114
479,"radial velocity",2,114
480,"finite difference",2,113
481,"parameter family",2,113
482,"rest frame",2,113
483,"nearest neighbor",2,113
484,"spatial dimensions",2,112
485,"two species",2,112
486,"structure factor",2,112
487,"low resolution",2,112
488,"ab initio",2,112
489,"maximum value",2,111
490,"redshift range",2,111
491,"non commutative",2,111
492,"geometric approach",2,111
493,"special attention",2,111
494,"analytical expressions",2,111
495,"fourier transform",2,111
496,"deep survey",2,111
497,"vacuum state",2,111
498,"positive integers",2,111
499,"scattering length",2,110
500,"first principle",2,110
501,"magnetic field theory",3,110
502,"pair production",2,110
503,"abelian groups",2,110
504,"model predicts",2,110
505,"mass distribution",2,110
506,"planetary systems",2,109
507,"weakly coupled",2,109
508,"early type",2,109
509,"solar system",2,109
510,"von neumann",2,109
511,"two qubit",2,108
512,"arbitrary dimension",2,108
513,"scale structure",2,108
514,"spectral lines",2,108
515,"weak solutions",2,108
516,"negative values",2,108
517,"schr odinger",2,108
518,"prime number",2,108
519,"two loop",2,108
520,"disordered systems",2,107
521,"kinetic equation",2,107
522,"current density",2,107
523,"gas phase",2,107
524,"ads cft correspondence",3,107
525,"diffusion equation",2,107
526,"linear algebra",2,107
527,"dense matter",2,106
528,"parameter estimation",2,106
529,"population dynamics",2,106
530,"ray flux",2,106
531,"experimental observations",2,106
532,"blow up",2,105
533,"radio emission",2,105
534,"solar masses",2,105
535,"model selection",2,105
536,"normal form",2,105
537,"multi particle",2,104
538,"density matrix",2,104
539,"linear stability",2,104
540,"periodic potential",2,104
541,"inelastic scattering",2,104
542,"momentum tensor",2,104
543,"large amplitude",2,104
544,"explicit description",2,104
545,"gravitational potential",2,104
546,"shell model",2,104
547,"random phase",2,103
548,"probability measure",2,103
549,"topological insulator",2,103
550,"irreducible representations",2,103
551,"accretion disk",2,103
552,"quantum dot",2,103
553,"integrable system",2,102
554,"unique up",2,102
555,"probability measures",2,102
556,"multi wavelength",2,102
557,"molecular clouds",2,102
558,"higgs boson",2,102
559,"social networks",2,102
560,"spectral functions",2,102
561,"thin film",2,102
562,"gauge invariant",2,102
563,"discrete time",2,102
564,"minimal surfaces",2,101
565,"fundamental parameters",2,101
566,"giving rise",2,101
567,"wave propagation",2,101
568,"thermodynamic properties",2,101
569,"high pressure",2,101
570,"gravitational field",2,101
571,"integral equation",2,101
572,"physical processes",2,101
573,"formation process",2,101
574,"new definition",2,100
575,"coupling regime",2,100
576,"spin down",2,100
577,"tev scale",2,100
578,"complex numbers",2,100
579,"entanglement dynamics",2,100
580,"ab initio calculations",3,100
581,"quantum information processing",3,100
582,"quantum numbers",2,100
583,"line region",2,100
584,"emission line",2,100
585,"response function",2,100
586,"time varying",2,100
587,"heavy ion",2,99
588,"flat universe",2,99
589,"variational approach",2,99
590,"kinetic energy",2,99
591,"master equation",2,99
592,"boundary condition",2,99
593,"galactic disk",2,99
594,"continuum limit",2,99
595,"real world",2,99
596,"structural parameters",2,98
597,"quantum electrodynamics",2,98
598,"late time",2,98
599,"light quarks",2,98
600,"upper limits",2,98
601,"random graph",2,98
602,"massive galaxies",2,98
603,"event horizon",2,98
604,"ground states",2,98
605,"non vanishing",2,98
606,"coulomb interaction",2,98
607,"evolutionary models",2,98
608,"continuum emission",2,97
609,"large array",2,97
610,"magnetization measurements",2,97
611,"component analysis",2,97
612,"spin polarized",2,97
613,"physical conditions",2,97
614,"worst case",2,96
615,"thermodynamic limit",2,96
616,"band gap",2,96
617,"well constrained",2,96
618,"point processes",2,96
619,"interstellar medium",2,95
620,"generating functions",2,95
621,"current experimental",2,95
622,"conformal field theory",3,95
623,"bounded domain",2,95
624,"non abelian",2,95
625,"cross correlation",2,95
626,"magnetic moment",2,94
627,"unique solution",2,94
628,"non thermal",2,94
629,"ray spectrum",2,94
630,"sky survey",2,94
631,"spin chain",2,94
632,"strong correlations",2,94
633,"surface brightness",2,94
634,"fundamental group",2,94
635,"spiral galaxies",2,93
636,"boundary layer",2,93
637,"gate voltage",2,93
638,"automorphism group",2,93
639,"numerical calculation",2,93
640,"two populations",2,93
641,"density functional",2,93
642,"emission lines",2,93
643,"light curve",2,93
644,"self consistently",2,92
645,"minimum distance",2,92
646,"scalar curvature",2,92
647,"massive star",2,92
648,"theoretical studies",2,92
649,"white dwarf",2,92
650,"high sensitivity",2,92
651,"square root",2,91
652,"light propagation",2,91
653,"quantum information theory",3,91
654,"particle production",2,91
655,"spontaneous symmetry breaking",3,91
656,"electron beam",2,91
657,"group actions",2,91
658,"flat space",2,91
659,"continuous variable",2,91
660,"uniqueness result",2,91
661,"density functional theory",3,91
662,"large numbers",2,91
663,"spin orbit",2,91
664,"neutron stars",2,91
665,"edge states",2,90
666,"multiple input",2,90
667,"quantitative analysis",2,90
668,"weight function",2,90
669,"chemical composition",2,90
670,"body simulations",2,90
671,"mixed state",2,90
672,"theoretical calculations",2,90
673,"integral field",2,90
674,"ad hoc",2,90
675,"differential operators",2,89
676,"high accuracy",2,89
677,"normal state",2,89
678,"stellar population",2,89
679,"planar graphs",2,89
680,"initial value",2,89
681,"self dual",2,89
682,"strong correlation",2,89
683,"open question",2,89
684,"coulomb potential",2,89
685,"np hard",2,89
686,"third order",2,89
687,"bayesian analysis",2,88
688,"vector potential",2,88
689,"well separated",2,88
690,"long lived",2,88
691,"high degree",2,88
692,"real numbers",2,88
693,"yukawa couplings",2,88
694,"many body systems",3,88
695,"general relativistic",2,88
696,"angular distributions",2,87
697,"sigma level",2,87
698,"noise level",2,87
699,"explicit expressions",2,87
700,"crystal structure",2,87
701,"experimental observation",2,87
702,"under pressure",2,87
703,"photometric data",2,87
704,"real analytic",2,86
705,"large scale structure",3,86
706,"fine tuning",2,86
707,"low luminosity",2,86
708,"energy distributions",2,86
709,"phase diagrams",2,86
710,"high speed",2,86
711,"free particle",2,86
712,"spin correlations",2,86
713,"ii regions",2,86
714,"space telescope",2,86
715,"disk galaxies",2,86
716,"decision making",2,85
717,"partial differential equations",3,85
718,"exponential decay",2,85
719,"limiting case",2,85
720,"quantum interference",2,85
721,"mott insulator",2,85
722,"software development",2,85
723,"diffusion equations",2,85
724,"turbulent flow",2,85
725,"antiferromagnetic order",2,85
726,"four point",2,85
727,"two flavor",2,85
728,"two user",2,85
729,"mathematical framework",2,84
730,"differential forms",2,84
731,"archival data",2,84
732,"nuclear physics",2,84
733,"electric charge",2,84
734,"perfect fluid",2,84
735,"electron hole",2,84
736,"beta function",2,84
737,"density fluctuations",2,84
738,"moduli spaces",2,84
739,"orthogonal polynomials",2,84
740,"elliptic curves",2,84
741,"underlying physics",2,84
742,"euler equations",2,83
743,"electron spins",2,83
744,"dispersion relations",2,83
745,"mapping class",2,83
746,"temperatures below",2,83
747,"gravitational wave",2,83
748,"pp collisions",2,83
749,"limit theorem",2,83
750,"periodic solutions",2,83
751,"small angle",2,83
752,"wave vector",2,83
753,"stellar masses",2,83
754,"modules over",2,83
755,"small sample",2,82
756,"unit cell",2,82
757,"many areas",2,82
758,"higher values",2,82
759,"spin dependent",2,82
760,"simple analytical",2,82
761,"simultaneous observations",2,82
762,"analytical expression",2,82
763,"second law",2,82
764,"hidden sector",2,82
765,"dynamical behavior",2,82
766,"chern simons",2,82
767,"extended version",2,82
768,"network topology",2,82
769,"locally finite",2,82
770,"analogous result",2,82
771,"localized states",2,82
772,"interacting fermions",2,81
773,"bundles over",2,81
774,"combined effect",2,81
775,"radio source",2,81
776,"spatially resolved",2,81
777,"lattice sites",2,81
778,"heat flow",2,81
779,"zeta function",2,81
780,"average value",2,81
781,"temperature dependent",2,81
782,"quark masses",2,81
783,"momentum space",2,81
784,"spin independent",2,81
785,"entropy density",2,81
786,"lie algebra",2,81
787,"electric fields",2,80
788,"non gaussian",2,80
789,"linear response",2,80
790,"honeycomb lattice",2,80
791,"energy dissipation",2,80
792,"electron transport",2,80
793,"tunneling through",2,80
794,"planetary system",2,80
795,"leading term",2,80
796,"banach space",2,80
797,"hyperbolic space",2,80
798,"control problem",2,80
799,"hadron colliders",2,80
800,"intermediate state",2,80
801,"analytical methods",2,79
802,"stat syst",2,79
803,"meson decays",2,79
804,"density profiles",2,79
805,"bose einstein condensate",3,79
806,"exact diagonalization",2,79
807,"embedded within",2,79
808,"complete characterization",2,79
809,"ginzburg landau",2,79
810,"algebraic geometry",2,79
811,"electronic devices",2,79
812,"observations indicate",2,79
813,"boltzmann equation",2,79
814,"sensor network",2,79
815,"chemical evolution",2,79
816,"chandra observations",2,79
817,"domain wall",2,79
818,"symmetric spaces",2,79
819,"absorption line",2,78
820,"hopf algebra",2,78
821,"mass loss",2,78
822,"density wave",2,78
823,"tight binding",2,78
824,"surface area",2,78
825,"electronic structures",2,78
826,"wavelength range",2,78
827,"homogeneous spaces",2,78
828,"approximation algorithms",2,78
829,"luminosity function",2,78
830,"linear polarization",2,78
831,"gaussian noise",2,78
832,"near ir",2,78
833,"thermal conductivity",2,78
834,"extended emission",2,78
835,"first order parameter",3,78
836,"stellar parameters",2,78
837,"natural numbers",2,78
838,"current understanding",2,78
839,"polynomial ring",2,77
840,"solar atmosphere",2,77
841,"radiative corrections",2,77
842,"length scale",2,77
843,"short proof",2,77
844,"algebraic varieties",2,77
845,"gauge field",2,77
846,"velocity distribution",2,77
847,"nuclear matter",2,77
848,"schr odinger equation",3,77
849,"rational points",2,77
850,"single molecule",2,77
851,"cp violation",2,77
852,"well controlled",2,76
853,"key point",2,76
854,"large deviations",2,76
855,"gaussian processes",2,76
856,"off shell",2,76
857,"error rate",2,76
858,"soliton solutions",2,76
859,"fourth order",2,76
860,"correlation length",2,76
861,"weak interactions",2,76
862,"optical spectroscopy",2,76
863,"quantum communication",2,75
864,"bounded degree",2,75
865,"energy conservation",2,75
866,"spitzer space telescope",3,75
867,"geometric measure",2,75
868,"operator algebras",2,75
869,"binding energy",2,75
870,"algebraically closed field",3,75
871,"mean value",2,75
872,"semi infinite",2,75
873,"unified framework",2,75
874,"functional form",2,75
875,"active region",2,75
876,"adaptive optics",2,75
877,"angular distribution",2,75
878,"non singular",2,75
879,"quasi particle",2,75
880,"novel features",2,75
881,"five dimensional",2,75
882,"central charge",2,74
883,"maximum entropy",2,74
884,"electron gas",2,74
885,"computationally efficient",2,74
886,"metal poor",2,74
887,"relaxation time",2,74
888,"chiral effective",2,74
889,"self gravity",2,74
890,"neutron scattering",2,74
891,"momentum distribution",2,74
892,"active galaxies",2,74
893,"coupling strength",2,74
894,"network coding",2,74
895,"single site",2,74
896,"maxwell equations",2,74
897,"direct measurement",2,74
898,"solar metallicity",2,73
899,"path integral",2,73
900,"long wavelength",2,73
901,"achievable rate",2,73
902,"non negligible",2,73
903,"length scales",2,73
904,"heavy quark",2,73
905,"mechanical properties",2,73
906,"repulsive interactions",2,73
907,"nuclear spin",2,73
908,"signal processing",2,73
909,"inverse problems",2,73
910,"asymptotic formula",2,73
911,"triangular lattice",2,73
912,"asymptotic behaviour",2,73
913,"host star",2,73
914,"cosmic microwave background",3,73
915,"strongly enhanced",2,73
916,"scale dependent",2,73
917,"decay rates",2,73
918,"spectral index",2,73
919,"expectation values",2,73
920,"around gev",2,72
921,"hierarchy problem",2,72
922,"quantum hall",2,72
923,"ray binaries",2,72
924,"near optimal",2,72
925,"constant alpha",2,72
926,"spontaneous emission",2,72
927,"linear growth",2,72
928,"high resolution spectroscopy",3,72
929,"fermi gamma rays",3,72
930,"multi frequency",2,72
931,"bipartite graph",2,72
932,"heat equation",2,72
933,"total cross section",3,72
934,"end point",2,72
935,"natural question",2,72
936,"cold atoms",2,72
937,"fractal dimension",2,72
938,"extrasolar planets",2,72
939,"lower limit",2,72
940,"exchange interactions",2,72
941,"sigma models",2,72
942,"conformal symmetry",2,72
943,"experimental studies",2,72
944,"strong constraints",2,72
945,"hubble space telescope",3,72
946,"gauge fields",2,72
947,"forward backward",2,72
948,"biological systems",2,72
949,"orbital motion",2,71
950,"josephson junction",2,71
951,"two stage",2,71
952,"excitation energy",2,71
953,"relativistic electrons",2,71
954,"multiple scattering",2,71
955,"mid infrared",2,71
956,"optical wavelengths",2,71
957,"thermal fluctuations",2,71
958,"noise ratio",2,71
959,"computer science",2,71
960,"quadratic forms",2,71
961,"simply connected",2,71
962,"field theories",2,71
963,"parameter lambda",2,70
964,"individual stars",2,70
965,"difference equations",2,70
966,"three body",2,70
967,"higher energies",2,70
968,"local search",2,70
969,"off diagonal",2,70
970,"image analysis",2,70
971,"characteristic features",2,70
972,"scaling behavior",2,70
973,"quark matter",2,70
974,"sample size",2,70
975,"multi level",2,70
976,"rational function",2,70
977,"x1 xn",2,70
978,"level atoms",2,70
979,"infinite family",2,70
980,"super yang mills",3,70
981,"massive gravity",2,70
982,"superconducting transition",2,70
983,"quark gluon",2,70
984,"ads cft",2,70
985,"generating function",2,70
986,"random graphs",2,70
987,"discrete symmetry",2,70
988,"quantum critical",2,70
989,"compact connected",2,69
990,"invariant mass",2,69
991,"fourier analysis",2,69
992,"integral operators",2,69
993,"field lines",2,69
994,"cohomology groups",2,69
995,"power spectra",2,69
996,"invariant measure",2,69
997,"weakly interacting",2,69
998,"mass transfer",2,69
999,"extract information",2,69
1000,"iron pnictides",2,69
1001,"precise measurement",2,69
1002,"near threshold",2,69
1003,"stress tensor",2,69
1004,"spatial resolution",2,69
1005,"molecular hydrogen",2,68
1006,"riemann surface",2,68
1007,"analytic solution",2,68
1008,"time resolved",2,68
1009,"tight binding model",3,68
1010,"excitation spectrum",2,68
1011,"dark matter halo",3,68
1012,"multiple sources",2,68
1013,"conservation laws",2,68
1014,"low energies",2,68
1015,"broad band",2,68
1016,"two body systems",3,68
1017,"test particle",2,68
1018,"statistical physics",2,68
1019,"massive particles",2,68
1020,"thermal noise",2,68
1021,"information processing",2,67
1022,"open subset",2,67
1023,"arbitrarily large",2,67
1024,"critical phenomena",2,67
1025,"dynamical variables",2,67
1026,"black hole entropy",3,67
1027,"ordinary differential equations",3,67
1028,"direct sum",2,67
1029,"unified theory",2,67
1030,"local ring",2,67
1031,"minimally coupled",2,67
1032,"direct observation",2,67
1033,"minimal coupling",2,67
1034,"optical depth",2,67
1035,"neutral current",2,67
1036,"branching ratios",2,67
1037,"global symmetry",2,67
1038,"velocity dispersion",2,67
1039,"production cross section",3,67
1040,"asymptotic expansion",2,67
1041,"hot gas",2,67
1042,"surface gravity",2,67
1043,"electron doped",2,67
1044,"statistical inference",2,66
1045,"accurate determination",2,66
1046,"magnetic ordering",2,66
1047,"integrable models",2,66
1048,"infrared spectroscopy",2,66
1049,"light nuclei",2,66
1050,"performance evaluation",2,66
1051,"poisson process",2,66
1052,"constant factor",2,66
1053,"optical conductivity",2,66
1054,"bounded below",2,66
1055,"sensitive probe",2,66
1056,"quantum algorithms",2,66
1057,"electron systems",2,66
1058,"optimal control",2,66
1059,"monte carlo algorithm",3,66
1060,"energy scales",2,66
1061,"external force",2,66
1062,"complete sample",2,66
1063,"degree distribution",2,66
1064,"sum rate",2,66
1065,"computer simulation",2,66
1066,"gravitational radiation",2,66
1067,"vacuum energy",2,66
1068,"bethe ansatz",2,66
1069,"experimental investigation",2,65
1070,"transition metal",2,65
1071,"long range interactions",3,65
1072,"self adjoint",2,65
1073,"generating set",2,65
1074,"half filling",2,65
1075,"non resonant",2,65
1076,"frequency dependence",2,65
1077,"slow roll inflation",3,65
1078,"loop quantum",2,65
1079,"explicit expression",2,65
1080,"random variable",2,65
1081,"simulated data",2,65
1082,"highly efficient",2,65
1083,"second generation",2,65
1084,"error correction",2,65
1085,"light cone",2,65
1086,"physical quantities",2,65
1087,"high temperatures",2,65
1088,"euclidean spaces",2,65
1089,"level sets",2,65
1090,"operating system",2,65
1091,"positive characteristic",2,65
1092,"spontaneously broken",2,65
1093,"quadratic form",2,65
1094,"initial condition",2,65
1095,"local universe",2,65
1096,"cross over",2,65
1097,"bursts grbs",2,65
1098,"surface tension",2,65
1099,"cosmological simulations",2,65
1100,"unified description",2,64
1101,"path length",2,64
1102,"electromagnetic radiation",2,64
1103,"non deterministic",2,64
