rank,term,n_tokens,freq
118,"zero temperature",2,167
119,"fixed point",2,167
120,"upper limit",2,167
121,"electronic states",2,165
122,"specific heat",2,164
123,"hilbert space",2,163
124,"first principles",2,163
125,"coupling constant",2,162
126,"phase diagram",2,162
127,"optical spectra",2,162
128,"invariant under",2,161
129,"pure states",2,160
130,"number density",2,160
131,"arbitrary number",2,159
132,"mean field theory",3,159
133,"form factor",2,159
134,"quark mass",2,159
135,"lattice qcd",2,159
136,"theoretical predictions",2,158
137,"representation theory",2,157
138,"quantum fluctuations",2,157
139,"moduli space",2,157
140,"binary system",2,157
141,"sigma model",2,157
142,"steady state",2,156
143,"sufficient condition",2,156
144,"high energies",2,156
145,"structure functions",2,155
146,"four dimensional",2,154
147,"structure formation",2,151
148,"superconducting state",2,151
149,"short range",2,150
150,"monte carlo",2,150
151,"scalar fields",2,150
152,"mass ratio",2,149
153,"bound state",2,148
154,"probability distribution",2,148
155,"cross sections",2,146
156,"final states",2,145
157,"complete set",2,145
158,"numerical simulation",2,145
159,"low temperatures",2,145
160,"radio emission",2,145
161,"coherent state",2,144
162,"high temperatures",2,144
163,"two qubit",2,143
164,"least two",2,143
165,"effective action",2,143
166,"self interaction",2,142
167,"evolution equations",2,141
168,"thin films",2,141
169,"finite size",2,141
170,"closed form",2,140
171,"dynamics simulations",2,140
172,"bound states",2,140
173,"coherent states",2,139
174,"quantum mechanical",2,139
175,"chemical potential",2,139
176,"form factors",2,139
177,"neutron stars",2,139
178,"xmm newton",2,139
179,"spiral galaxies",2,138
180,"critical point",2,137
181,"differential equation",2,137
182,"self similar",2,137
183,"non equilibrium",2,136
184,"partition function",2,136
185,"critical value",2,136
186,"emission lines",2,136
187,"cp violation",2,136
188,"transport through",2,135
189,"transport properties",2,135
190,"low frequency",2,135
191,"binary systems",2,135
192,"first observation",2,135
193,"strongly coupled",2,133
194,"infinite number",2,133
195,"spin polarization",2,133
196,"symmetry group",2,133
197,"mass function",2,133
198,"quantum computation",2,132
199,"spectral energy",2,132
200,"star formation",2,132
201,"numerical calculations",2,130
202,"charged particles",2,130
203,"zero point",2,129
204,"electric field",2,129
205,"spatial distribution",2,128
206,"spherically symmetric",2,127
207,"upper bounds",2,127
208,"early universe",2,126
209,"optical spectroscopy",2,126
210,"ground states",2,125
211,"effective hamiltonian",2,124
212,"field theories",2,124
213,"non universal",2,124
214,"small values",2,124
215,"general relativistic",2,124
216,"radio galaxies",2,124
217,"external fields",2,123
218,"molecular dynamics",2,123
219,"double well",2,123
220,"early type",2,123
221,"ray spectra",2,123
222,"chiral symmetry",2,123
223,"renormalization group",2,122
224,"optical lattice",2,122
225,"spectroscopic observations",2,122
226,"coulomb interaction",2,121
227,"spin correlations",2,120
228,"spin gap",2,119
229,"dirac equation",2,119
230,"two classes",2,118
231,"matrix models",2,118
232,"sufficient conditions",2,118
233,"non perturbative",2,118
234,"wide field",2,118
235,"gauge fields",2,118
236,"confidence level",2,117
237,"total number",2,117
238,"green function",2,117
239,"low luminosity",2,117
240,"vacuum state",2,116
241,"theoretical models",2,116
242,"statistical analysis",2,116
243,"light curves",2,116
244,"heavy ion collisions",3,116
245,"single mode",2,115
246,"galactic center",2,115
247,"interaction strength",2,114
248,"small amplitude",2,114
249,"finitely generated",2,114
250,"high frequency",2,114
251,"molecular gas",2,114
252,"excited state",2,113
253,"cosmological model",2,113
254,"high redshift",2,113
255,"ray luminosity",2,113
256,"entangled states",2,112
257,"density matrix",2,112
258,"dynamical evolution",2,112
259,"plane wave",2,112
260,"upper bound",2,111
261,"vector field",2,110
262,"theoretical calculations",2,110
263,"central star",2,109
264,"non thermal",2,109
265,"upper limits",2,109
266,"babar detector",2,109
267,"momentum space",2,108
268,"quantum dot",2,108
269,"explicit form",2,107
270,"second part",2,107
271,"weak coupling",2,107
272,"localized states",2,106
273,"two loop",2,106
274,"flat space",2,106
275,"point like",2,106
276,"yang mills",2,106
277,"spin fluctuations",2,105
278,"many body",2,105
279,"algebraic structure",2,105
280,"differential equations",2,105
281,"main sequence",2,105
282,"accretion disk",2,105
283,"long time",2,104
284,"large scale structure",3,103
285,"light scattering",2,103
286,"energy levels",2,103
287,"harmonic oscillator",2,102
288,"time series",2,102
289,"total mass",2,102
290,"correlation functions",2,102
291,"finite temperature",2,102
292,"neutron star",2,102
293,"quark masses",2,102
294,"heavy quark",2,102
295,"branching fraction",2,101
296,"band structure",2,101
297,"wave equation",2,101
298,"mass spectrum",2,101
299,"many particle",2,100
300,"square lattice",2,100
301,"strongly correlated",2,100
302,"main theorem",2,100
303,"time scale",2,99
304,"random walks",2,99
305,"solid state",2,99
306,"lie algebra",2,99
307,"mass distribution",2,99
308,"stellar mass",2,99
309,"gauge couplings",2,99
310,"non interacting",2,98
311,"fermi surface",2,98
312,"growth rate",2,98
313,"structural properties",2,98
314,"euclidean space",2,98
315,"discrete time",2,97
316,"open problem",2,97
317,"scale structure",2,97
318,"explicit formula",2,97
319,"data sets",2,97
320,"non vanishing",2,97
321,"shell model",2,97
322,"non relativistic",2,97
323,"cosmological parameters",2,96
324,"observational data",2,96
325,"sloan digital sky survey",4,96
326,"solar masses",2,96
327,"gauge coupling",2,96
328,"hubbard model",2,95
329,"single crystals",2,95
330,"complex plane",2,95
331,"non compact",2,95
332,"total energy",2,95
333,"nuclear matter",2,95
334,"two dimensional 2d",3,94
335,"point source",2,94
336,"master equation",2,94
337,"spectral analysis",2,94
338,"gauge theories",2,94
339,"energy gap",2,93
340,"mode coupling",2,93
341,"two step",2,93
342,"critical behavior",2,93
343,"branching ratios",2,93
344,"young stars",2,93
345,"mass energies",2,93
346,"perturbative qcd",2,93
347,"mixed states",2,92
348,"large enough",2,92
349,"random variables",2,92
350,"numerical solution",2,92
351,"bose einstein condensates",3,92
352,"decay rate",2,92
353,"interstellar medium",2,92
354,"two species",2,91
355,"explicit construction",2,91
356,"integral over",2,91
357,"phase approximation",2,91
358,"supersymmetry breaking",2,91
359,"formation process",2,90
360,"high quality",2,90
361,"data indicate",2,90
362,"local group",2,90
363,"radial velocity",2,90
364,"thermodynamic limit",2,89
365,"short time",2,89
366,"semi classical",2,89
367,"current voltage",2,89
368,"small scale",2,89
369,"temperature dependence",2,89
370,"continuum limit",2,89
371,"light curve",2,89
372,"quantum interference",2,88
373,"decay rates",2,88
374,"scaling behavior",2,88
375,"lowest order",2,88
376,"model predicts",2,88
377,"de sitter",2,88
378,"psi decays",2,88
379,"fundamental group",2,87
380,"configuration space",2,87
381,"main features",2,87
382,"radio source",2,87
383,"massive stars",2,87
384,"finite volume",2,86
385,"integrable systems",2,86
386,"probability distributions",2,86
387,"existing data",2,86
388,"weakly coupled",2,86
389,"distribution functions",2,86
390,"ray sources",2,86
391,"stellar objects",2,86
392,"models predict",2,86
393,"neutrino mass",2,86
394,"mixed state",2,86
395,"excited states",2,85
396,"continuous time",2,85
397,"electromagnetic fields",2,85
398,"size distribution",2,85
399,"non degenerate",2,85
400,"feshbach resonance",2,85
401,"physical parameters",2,85
402,"frequency range",2,85
403,"free parameters",2,85
404,"type stars",2,85
405,"systematic errors",2,85
406,"quark matter",2,85
407,"precision measurements",2,85
408,"level atoms",2,84
409,"four point",2,84
410,"universality class",2,84
411,"normal form",2,84
412,"non commutative",2,84
413,"irreducible representations",2,84
414,"neutron scattering",2,84
415,"gauge invariant",2,84
416,"massive star",2,84
417,"particle production",2,84
418,"fine structure",2,83
419,"probability density",2,83
420,"dispersion relation",2,83
421,"domain wall",2,83
422,"spectral function",2,83
423,"inelastic scattering",2,83
424,"flux density",2,83
425,"finitely many",2,83
426,"physical conditions",2,83
427,"fixed points",2,83
428,"monte carlo simulation",3,83
429,"high efficiency",2,83
430,"linear collider",2,83
431,"basis set",2,82
432,"asymptotic behavior",2,82
433,"experimental constraints",2,82
434,"thermal equilibrium",2,82
435,"four dimensions",2,82
436,"hole mass",2,82
437,"electric fields",2,82
438,"solar system",2,82
439,"ray absorption",2,82
440,"single crystal",2,81
441,"brownian motion",2,81
442,"ab initio",2,81
443,"symmetric functions",2,81
444,"parameter family",2,81
445,"spectral type",2,81
446,"fermi energy",2,81
447,"low energies",2,81
448,"dark energy",2,81
449,"special relativity",2,80
450,"statistical mechanics",2,80
451,"length scales",2,80
452,"surface density",2,80
453,"discrete spectrum",2,80
454,"sum rules",2,79
455,"thermal fluctuations",2,79
456,"gravitational lensing",2,79
457,"deep survey",2,79
458,"charge density",2,79
459,"decay width",2,79
460,"analytical expressions",2,78
461,"random matrix",2,78
462,"external magnetic field",3,78
463,"electromagnetic field",2,78
464,"network models",2,78
465,"disordered systems",2,78
466,"range interactions",2,78
467,"molecular dynamics simulations",3,78
468,"symmetric group",2,78
469,"numerical solutions",2,78
470,"strong magnetic field",3,78
471,"single photon",2,78
472,"strong correlation",2,78
473,"scalar field theory",3,78
474,"open string",2,78
475,"quantum coherence",2,77
476,"gravitational collapse",2,77
477,"experimental studies",2,77
478,"kinetic energy",2,77
479,"high statistics",2,77
480,"spin dependent",2,77
481,"quantum numbers",2,77
482,"stochastic processes",2,77
483,"complex structures",2,77
484,"nuclear structure",2,77
485,"broad range",2,77
486,"first detection",2,77
487,"combined effect",2,76
488,"scattering processes",2,76
489,"free groups",2,76
490,"electron systems",2,76
491,"conformal field theory",3,76
492,"real time",2,76
493,"compact stars",2,76
494,"meson decays",2,76
495,"tree level",2,76
496,"extra dimensions",2,76
497,"expectation value",2,75
498,"single molecule",2,75
499,"anderson model",2,75
500,"cuprate superconductors",2,75
501,"fundamental physics",2,75
502,"modules over",2,75
503,"einstein gravity",2,75
504,"pi pi0",2,75
505,"vector fields",2,75
506,"special attention",2,74
507,"heisenberg model",2,74
508,"stochastic process",2,74
509,"strongly interacting",2,74
510,"energy distribution",2,74
511,"gas phase",2,74
512,"elastic scattering",2,74
513,"radiation field",2,73
514,"fermi level",2,73
515,"long term",2,73
516,"quantum channel",2,73
517,"theoretical description",2,73
518,"wide class",2,73
519,"simple proof",2,73
520,"numerical methods",2,73
521,"random walk",2,73
522,"experimental observations",2,73
523,"density approximation",2,73
524,"non gaussian",2,73
525,"diffusion equation",2,73
526,"self dual",2,73
527,"flat universe",2,73
528,"redshift survey",2,73
529,"neutrino masses",2,73
530,"ads cft correspondence",3,73
531,"markov chain",2,72
532,"large area",2,72
533,"chaotic systems",2,72
534,"precision measurement",2,72
535,"time domain",2,72
536,"ray scattering",2,72
537,"central regions",2,72
538,"boundary condition",2,72
539,"initial data",2,72
540,"spin chain",2,72
541,"green functions",2,72
542,"xmm newton observations",3,72
543,"central region",2,72
544,"orthogonal polynomials",2,71
545,"interacting via",2,71
546,"wave propagation",2,71
547,"charge transfer",2,71
548,"excitation spectra",2,71
549,"functional theory",2,71
550,"delta function",2,71
551,"complex manifold",2,71
552,"lie group",2,71
553,"point correlation",2,71
554,"high tc",2,71
555,"ginzburg landau",2,71
556,"stellar evolution",2,71
557,"new generation",2,71
558,"stat syst",2,71
559,"pure state",2,70
560,"temperature dependent",2,70
561,"perpendicular magnetic field",3,70
562,"value problem",2,70
563,"now well",2,70
564,"spin polarized",2,70
565,"hot gas",2,70
566,"electronic properties",2,69
567,"spontaneously broken",2,69
568,"high precision",2,69
569,"arbitrary dimension",2,69
570,"scattering length",2,69
571,"correlation length",2,69
572,"scaling properties",2,69
573,"high velocity",2,69
574,"scaling law",2,69
575,"chiral limit",2,69
576,"brane cosmology",2,69
577,"emission line",2,69
578,"dwarf galaxies",2,69
579,"loop corrections",2,69
580,"maxwell equations",2,69
581,"belle detector",2,69
582,"nn gev",2,69
583,"schroedinger equation",2,68
584,"schr odinger",2,68
585,"direct measurement",2,68
586,"nearest neighbor",2,68
587,"tensor product",2,68
588,"infinite dimensional",2,68
589,"non abelian",2,68
590,"abelian group",2,68
591,"full set",2,68
592,"topological properties",2,68
593,"feynman diagrams",2,68
594,"gauge group",2,68
595,"density profiles",2,68
596,"hubble space telescope",3,68
597,"stellar surface",2,68
598,"average value",2,68
599,"luminosity function",2,68
600,"chemical evolution",2,68
601,"effective lagrangian",2,68
602,"differential cross section",3,68
603,"quasi classical",2,67
604,"broad band",2,67
605,"long distance",2,67
606,"normal metal",2,67
607,"degree distribution",2,67
608,"self consistently",2,67
609,"transfer matrix",2,67
610,"higher dimensions",2,67
611,"prime number",2,67
612,"mean value",2,67
613,"self energy",2,67
614,"linear regime",2,67
615,"path integral",2,67
616,"perfect fluid",2,67
617,"kaluza klein",2,67
618,"surface brightness",2,67
619,"star clusters",2,67
620,"galaxy ngc",2,67
621,"rare decays",2,67
622,"short distance",2,67
623,"explicit expressions",2,66
624,"search algorithm",2,66
625,"linear optical",2,66
626,"electric charge",2,66
627,"electron hole",2,66
628,"computer simulations",2,66
629,"density wave",2,66
630,"complex networks",2,66
631,"homogeneous spaces",2,66
632,"kinetic theory",2,66
633,"gravitational field",2,66
634,"coarse grained",2,65
635,"inverse problem",2,65
636,"power law behavior",3,65
637,"thermodynamic properties",2,65
638,"magnetic field theory",3,65
639,"bose gas",2,65
640,"giving rise",2,65
641,"deep inelastic scattering",3,65
642,"hopf algebra",2,65
643,"time scales",2,65
644,"gauge symmetries",2,65
645,"low energy spectrum",3,65
646,"third order",2,65
647,"charged particle",2,65
648,"accelerated expansion",2,65
649,"scalar curvature",2,65
650,"bursts grbs",2,65
651,"star forming",2,65
652,"scattering amplitudes",2,65
653,"explicit expression",2,64
654,"late time",2,64
655,"film thickness",2,64
656,"half filling",2,64
657,"exact diagonalization",2,64
658,"exchange interactions",2,64
659,"asymptotic behaviour",2,64
660,"generating function",2,64
661,"current density",2,64
662,"theoretical framework",2,64
663,"tight binding",2,64
664,"redshift range",2,64
665,"electron beam",2,64
666,"pair production",2,64
667,"novel type",2,63
668,"free electron",2,63
669,"two dimensional electron",3,63
670,"physical interpretation",2,63
671,"multiple scattering",2,63
672,"sum over",2,63
673,"simply connected",2,63
674,"metric spaces",2,63
675,"population dynamics",2,63
676,"structure factor",2,63
677,"toy model",2,63
678,"magnetic flux",2,63
679,"internal structure",2,63
680,"beta function",2,63
681,"stability analysis",2,63
682,"gamma ray emission",3,63
683,"rest frame",2,63
684,"higher spin",2,63
685,"branching ratio",2,63
686,"integrated luminosity",2,63
687,"wmap data",2,63
688,"laser beam",2,62
689,"low lying",2,62
690,"potential barrier",2,62
691,"quantum groups",2,62
692,"fitting parameters",2,62
693,"negative values",2,62
694,"metal insulator",2,62
695,"coulomb interactions",2,62
696,"gravitational waves",2,62
697,"red galaxies",2,62
698,"active galactic nuclei agn",4,62
699,"spectral index",2,62
700,"exchange interaction",2,62
701,"near threshold",2,62
702,"large numbers",2,62
703,"closed under",2,61
704,"antiferromagnetic order",2,61
705,"triangular lattice",2,61
706,"moduli spaces",2,61
707,"characteristic zero",2,61
708,"bose einstein condensate",3,61
709,"binding energy",2,61
710,"zero modes",2,61
711,"noise level",2,60
712,"magnetic resonance",2,60
713,"cold atoms",2,60
714,"odd number",2,60
715,"high degree",2,60
716,"fourier transform",2,60
717,"wave vector",2,60
718,"integral equation",2,60
719,"condensed matter",2,60
720,"physical processes",2,60
721,"length scale",2,60
722,"effective temperature",2,60
723,"host galaxy",2,60
724,"photometric observations",2,60
725,"direct detection",2,60
726,"nearby galaxies",2,60
727,"rotation axis",2,60
728,"next generation",2,60
729,"magnetic moments",2,60
730,"production cross section",3,60
731,"chiral perturbation theory",3,60
732,"quark gluon",2,60
733,"collective excitations",2,59
734,"coupling strength",2,59
735,"fermi liquid",2,59
736,"coulomb potential",2,59
737,"analytical solution",2,59
738,"finite temperatures",2,59
739,"big bang",2,59
740,"brane world",2,59
741,"cold dark matter",3,59
742,"spectroscopic data",2,59
743,"gamma rays",2,59
744,"linear polarization",2,59
745,"photon emission",2,59
746,"branching fractions",2,59
747,"nucleus collisions",2,59
748,"supersymmetric quantum",2,58
749,"physical observables",2,58
750,"critical temperature tc",3,58
751,"quantum information processing",3,58
752,"small perturbations",2,58
753,"potential applications",2,58
754,"bethe ansatz",2,58
755,"angular velocity",2,58
756,"high energy spectrum",3,58
757,"coupling constants",2,58
758,"transverse momentum",2,58
759,"lower limit",2,58
760,"preliminary analysis",2,58
761,"observational constraints",2,58
762,"matter fields",2,58
763,"bar nu",2,58
764,"pb collisions",2,58
765,"quantum computing",2,57
766,"von neumann",2,57
767,"physical mechanism",2,57
768,"dipole interaction",2,57
769,"earlier result",2,57
770,"quantum dots",2,57
771,"time resolved",2,57
772,"low temperature dependence",3,57
773,"energy distributions",2,57
774,"white dwarf",2,57
775,"well suited",2,57
776,"angular momenta",2,56
777,"long range interactions",3,56
778,"charge transport",2,56
779,"linear response",2,56
780,"statistical physics",2,56
781,"point contact",2,56
782,"numerical computation",2,56
783,"density fluctuations",2,56
784,"high resolution spectroscopy",3,56
785,"high pressure",2,56
786,"bundle over",2,56
787,"matrix element",2,56
788,"neutral gas",2,56
789,"interacting fermions",2,56
790,"long lived",2,56
791,"relaxation time",2,56
792,"briefly reviewed",2,56
793,"light cone",2,56
794,"strong constraints",2,56
795,"super yang mills",3,56
796,"thermal radiation",2,56
797,"active galaxies",2,56
798,"optical depth",2,56
799,"lattice gauge",2,56
800,"matter waves",2,55
801,"spin boson",2,55
802,"expectation values",2,55
803,"ising model",2,55
804,"finite difference",2,55
805,"phase transition temperature",3,55
806,"exchange coupling",2,55
807,"periodic boundary conditions",3,55
808,"differential geometry",2,55
809,"open problems",2,55
810,"magnetization measurements",2,55
811,"diffusion process",2,55
812,"complete sample",2,55
813,"harmonic analysis",2,55
814,"stellar masses",2,55
815,"proper motion",2,55
816,"hadron colliders",2,55
817,"tev scale",2,55
818,"invariant mass",2,55
819,"loop level",2,55
820,"proton collisions",2,55
821,"entangled photons",2,54
822,"hartree fock",2,54
823,"polynomial time",2,54
824,"arbitrary values",2,54
825,"transverse magnetic field",3,54
826,"coupled channel",2,54
827,"time delay",2,54
828,"first order parameter",3,54
829,"stationary solutions",2,54
830,"gravitational interaction",2,54
831,"disk galaxies",2,54
832,"high signal",2,54
833,"absorption line",2,54
834,"cosmic ray",2,54
835,"extragalactic sources",2,54
836,"relativistic jets",2,54
837,"globular cluster",2,54
838,"off diagonal",2,54
839,"solar neutrinos",2,54
840,"qcd corrections",2,54
841,"eigenvalue problem",2,54
842,"analytic solution",2,54
843,"threshold value",2,53
844,"necessary condition",2,53
845,"real numbers",2,53
846,"thin film",2,53
847,"strong magnetic",2,53
848,"ab initio calculations",3,53
849,"symplectic manifolds",2,53
850,"central limit",2,53
851,"magnetic moment",2,53
852,"periodic potential",2,53
853,"experimental observation",2,53
854,"power series",2,53
855,"linear stability",2,53
856,"gravitational potential",2,53
857,"deep field",2,53
858,"wavelength range",2,53
859,"ray flux",2,53
860,"cosmic microwave background",3,53
861,"off shell",2,53
862,"neutral current",2,53
863,"higgs boson",2,53
864,"lattice constant",2,53
865,"small angle",2,53
866,"bell inequalities",2,52
867,"spatial dimension",2,52
868,"superconducting phase",2,52
869,"conservation laws",2,52
870,"equivalence classes",2,52
871,"real part",2,52
872,"riemannian manifold",2,52
873,"non negative",2,52
874,"positive integer",2,52
875,"left handed",2,52
876,"gauge field theory",3,52
877,"normal state",2,52
878,"scale factor",2,52
879,"electron density",2,52
880,"ii regions",2,52
881,"galaxy population",2,52
882,"type ia supernovae",3,52
883,"evolutionary models",2,52
884,"spectral resolution",2,52
885,"pp collisions",2,52
886,"phase shifts",2,52
887,"fourth order",2,52
888,"current understanding",2,52
889,"decay modes",2,52
890,"density operator",2,51
891,"spin relaxation",2,51
892,"treated within",2,51
893,"exactly solvable",2,51
894,"phase diagrams",2,51
895,"mathematical structure",2,51
896,"experimental findings",2,51
897,"hall effect",2,51
898,"non orthogonal",2,51
899,"lower temperatures",2,51
900,"spatial dimensions",2,51
901,"stationary state",2,51
902,"single layer",2,51
903,"algebraic curve",2,51
904,"de la",2,51
905,"elliptic curve",2,51
906,"surface tension",2,51
907,"variational approach",2,51
908,"lattice gauge theory",3,51
909,"photometric redshifts",2,51
910,"charged lepton",2,51
911,"rest mass",2,50
912,"quantum communication",2,50
913,"theoretical prediction",2,50
914,"al nature",2,50
915,"particle hole",2,50
916,"geometric structures",2,50
917,"asymptotic expansion",2,50
918,"differential operators",2,50
919,"fine tuning",2,50
920,"energy loss",2,50
921,"special emphasis",2,50
922,"long wavelength",2,50
923,"frequency omega",2,50
924,"density profile",2,50
925,"test particles",2,50
926,"synchrotron radiation",2,50
927,"light nuclei",2,50
928,"minimally coupled",2,50
929,"control over",2,50
930,"chaotic behavior",2,49
931,"spatial correlations",2,49
932,"loop quantum",2,49
933,"nuclear spin",2,49
934,"cond mat",2,49
935,"simplest case",2,49
936,"classical mechanics",2,49
937,"josephson junction",2,49
938,"molecular cloud",2,49
939,"space time evolution",3,49
940,"complete classification",2,49
941,"random graph",2,49
942,"phase shift",2,49
943,"functional form",2,49
944,"sum rule",2,49
945,"velocity fields",2,49
946,"large array",2,49
947,"event horizon",2,49
948,"host galaxies",2,49
949,"red giant",2,49
950,"galactic plane",2,49
951,"distant galaxies",2,49
952,"velocity dispersion",2,49
953,"power spectra",2,49
954,"sky survey",2,49
955,"systematic error",2,49
956,"decay widths",2,49
957,"decay mode",2,49
958,"white noise",2,48
959,"group velocity",2,48
960,"weyl group",2,48
961,"lorentz group",2,48
962,"metastable states",2,48
963,"gaussian random",2,48
964,"square root",2,48
965,"source population",2,48
966,"phase space time",3,48
967,"zero frequency",2,48
968,"geometric description",2,48
969,"schrodinger equation",2,48
970,"transition temperature dependence",3,48
971,"microscopic theory",2,48
972,"significant differences",2,48
973,"frequency dependence",2,48
974,"lorentz invariance",2,48
975,"gravitational wave",2,48
976,"relativistic quantum",2,48
977,"parameter lambda",2,48
978,"uv spectra",2,48
979,"broad line",2,48
980,"electron positron",2,48
981,"scaling analysis",2,48
982,"pseudoscalar meson",2,48
983,"electroweak symmetry breaking",3,48
984,"nonlinear evolution",2,48
985,"minimal supersymmetric standard model",4,48
986,"cosmic rays",2,48
987,"difference equation",2,47
988,"photon number",2,47
989,"number counts",2,47
990,"chiral symmetry breaking",3,47
991,"optical conductivity",2,47
992,"energy eigenvalues",2,47
993,"law behavior",2,47
994,"critical line",2,47
995,"vortex state",2,47
996,"surface layers",2,47
997,"mixing induced",2,47
998,"dynamical mean field theory",4,47
999,"unique up",2,47
1000,"omega lambda",2,47
1001,"limit theorem",2,47
1002,"integral representation",2,47
1003,"linear transformations",2,47
1004,"orbit coupling",2,47
1005,"hard core",2,47
1006,"transport measurements",2,47
1007,"computer simulation",2,47
1008,"kinetic equations",2,47
1009,"shear flow",2,47
1010,"critical temperature dependence",3,47
1011,"algebraic geometry",2,47
1012,"spacetime dimensions",2,47
1013,"xmm newton observation",3,47
1014,"body simulations",2,47
1015,"absolute magnitude",2,47
1016,"relativistic electrons",2,47
1017,"proton decay",2,47
1018,"positive parity",2,47
1019,"coordinate system",2,47
1020,"slow roll inflation",3,47
1021,"non singular",2,47
1022,"short term",2,46
1023,"dinger equation",2,46
1024,"elementary proof",2,46
1025,"large deviation",2,46
1026,"average distance",2,46
1027,"nuclear spins",2,46
1028,"quantum critical",2,46
1029,"room temperature",2,46
1030,"scaling limit",2,46
1031,"collective modes",2,46
1032,"orbit interaction",2,46
1033,"operator algebras",2,46
1034,"unified approach",2,46
1035,"quantum corrections",2,46
1036,"domain walls",2,46
1037,"cluster size",2,46
1038,"field strength",2,46
1039,"laser pulses",2,46
1040,"strong disorder",2,46
1041,"soliton model",2,46
1042,"spatially resolved",2,46
1043,"soft gamma",2,46
1044,"decay constant",2,46
1045,"approximation scheme",2,46
1046,"current fluctuations",2,46
1047,"cross over",2,46
1048,"high sensitivity",2,46
1049,"elementary particles",2,46
1050,"white dwarfs",2,46
1051,"light quarks",2,46
1052,"general expressions",2,46
1053,"seiberg witten",2,46
1054,"total cross section",3,46
1055,"spatial scales",2,46
1056,"particle moving",2,45
1057,"wigner function",2,45
1058,"hamiltonian formalism",2,45
1059,"impurity model",2,45
1060,"low energy density",3,45
1061,"quasi periodic",2,45
1062,"large radii",2,45
1063,"single atom",2,45
1064,"riemannian manifolds",2,45
1065,"zeta functions",2,45
1066,"rational functions",2,45
1067,"integrable system",2,45
1068,"stationary states",2,45
1069,"basic features",2,45
1070,"electromagnetic waves",2,45
1071,"initial condition",2,45
1072,"heat capacity",2,45
1073,"column density",2,45
1074,"detailed description",2,45
1075,"geometric properties",2,45
1076,"light rays",2,45
1077,"dark matter halos",3,45
1078,"light ratio",2,45
1079,"gravitational radiation",2,45
1080,"high accuracy",2,45
1081,"two body interactions",3,45
1082,"mid infrared",2,45
1083,"during inflation",2,45
1084,"point sources",2,45
1085,"lattice spacing",2,45
1086,"direct sum",2,44
1087,"end up",2,44
1088,"two dimensional electron systems",4,44
1089,"driving field",2,44
1090,"thermal conductivity",2,44
1091,"data points",2,44
1092,"experimental realization",2,44
1093,"clustering properties",2,44
1094,"carbon nanotubes",2,44
1095,"numerical estimates",2,44
