rank,term,n_tokens,freq
195,"semantic information",2,415
196,"continuous time",2,414
197,"leading order",2,414
198,"solid state",2,413
199,"control over",2,409
200,"energy spectrum",2,408
201,"fine grained",2,405
202,"dynamics simulations",2,405
203,"single image",2,404
204,"thin films",2,402
205,"vertex set",2,401
206,"worst case",2,401
207,"labeled data",2,399
208,"vector field",2,399
209,"open source",2,399
210,"band structure",2,398
211,"wave function",2,398
212,"metric space",2,396
213,"training set",2,395
214,"loss function",2,394
215,"fixed points",2,392
216,"minimum number",2,389
217,"reduced order",2,389
218,"low mass",2,388
219,"physical conditions",2,387
220,"magnetic fields",2,384
221,"cost function",2,383
222,"stellar evolution",2,382
223,"invariant under",2,381
224,"main theorem",2,379
225,"low level",2,377
226,"optical properties",2,377
227,"small scale",2,377
228,"art techniques",2,376
229,"early universe",2,376
230,"highly efficient",2,374
231,"well posedness",2,373
232,"proton collisions",2,370
233,"gauge theories",2,370
234,"open problems",2,370
235,"correlation functions",2,369
236,"parameter estimation",2,369
237,"communication systems",2,369
238,"electronic structure",2,368
239,"social media",2,367
240,"test case",2,367
241,"during training",2,367
242,"task specific",2,366
243,"first principle",2,365
244,"attention mechanism",2,365
245,"channel state",2,362
246,"non equilibrium",2,362
247,"low power",2,359
248,"black box",2,358
249,"chemical potential",2,357
250,"machine learning techniques",3,356
251,"deep reinforcement learning",3,355
252,"wide field",2,354
253,"electron density",2,353
254,"learning algorithms",2,353
255,"sample size",2,353
256,"fundamental physics",2,353
257,"critical points",2,352
258,"vector fields",2,352
259,"parameter values",2,351
260,"three dimensions",2,349
261,"light curves",2,348
262,"multi agent",2,348
263,"np hard",2,346
264,"mass function",2,346
265,"massive stars",2,346
266,"energy density",2,345
267,"information theory",2,344
268,"short time",2,344
269,"time consuming",2,343
270,"deep learning techniques",3,343
271,"free space",2,342
272,"generating function",2,342
273,"second part",2,342
274,"question answering",2,341
275,"type ii",2,341
276,"multi scale",2,340
277,"high frequency",2,339
278,"surface states",2,338
279,"improved performance",2,337
280,"computational cost",2,337
281,"publicly available",2,337
282,"time delay",2,337
283,"electric field",2,336
284,"basis functions",2,336
285,"light matter",2,336
286,"random graphs",2,335
287,"cross section",2,334
288,"perturbation theory",2,332
289,"small perturbations",2,331
290,"first principles calculations",3,330
291,"feature space",2,329
292,"approximation algorithms",2,329
293,"social networks",2,328
294,"symmetry breaking",2,328
295,"temporal information",2,327
296,"control theory",2,326
297,"non smooth",2,326
298,"explicit formula",2,325
299,"exact solutions",2,324
300,"non interacting",2,323
301,"point like",2,323
302,"value problems",2,323
303,"encoder decoder",2,323
304,"charged particles",2,321
305,"bound states",2,321
306,"three main",2,321
307,"related tasks",2,320
308,"phase transitions",2,320
309,"total number",2,320
310,"network architectures",2,320
311,"self similar",2,319
312,"visual features",2,318
313,"higher dimensional",2,316
314,"effective field",2,316
315,"number density",2,316
316,"precision measurements",2,316
317,"fourier transform",2,316
318,"form factors",2,315
319,"magnetic properties",2,315
320,"topological phases",2,314
321,"exact solution",2,314
322,"sufficient condition",2,314
323,"video frames",2,313
324,"partial differential equations",3,313
325,"finite size",2,313
326,"prior information",2,313
327,"convolutional neural networks cnns",4,312
328,"wave equation",2,312
329,"infinite number",2,311
330,"value function",2,311
331,"alpha beta",2,311
332,"binary systems",2,310
333,"optimization problems",2,310
334,"weak solution",2,307
335,"time step",2,307
336,"fine tuning",2,307
337,"finitely many",2,306
338,"angular momentum",2,306
339,"automatic detection",2,305
340,"finitely generated",2,305
341,"binary system",2,304
342,"mass range",2,303
343,"domain specific",2,302
344,"quantum gravity",2,302
345,"positive integer",2,301
346,"complex plane",2,301
347,"single mode",2,301
348,"initial value",2,301
349,"regression model",2,300
350,"hierarchical structure",2,299
351,"black hole",2,298
352,"zero temperature",2,297
353,"time dependence",2,297
354,"approximate solution",2,297
355,"main features",2,297
356,"model predicts",2,296
357,"computational efficiency",2,295
358,"effective field theory",3,294
359,"small values",2,293
360,"cnn models",2,292
361,"system identification",2,291
362,"monte carlo simulations",3,291
363,"temperature range",2,290
364,"multi layer",2,289
365,"upper bounds",2,289
366,"ground states",2,288
367,"optimal solutions",2,288
368,"large numbers",2,288
369,"arbitrary dimension",2,286
370,"linear response",2,285
371,"unique solution",2,285
372,"loss functions",2,285
373,"text generation",2,284
374,"many areas",2,284
375,"simulated data",2,283
376,"well suited",2,283
377,"correlation function",2,283
378,"network topology",2,282
379,"multi view",2,282
380,"high degree",2,281
381,"algebraic structure",2,281
382,"adversarial training",2,280
383,"spatial distribution",2,280
384,"hilbert spaces",2,278
385,"image segmentation",2,278
386,"under uncertainty",2,278
387,"particle physics",2,278
388,"modules over",2,278
389,"image analysis",2,277
390,"strongly coupled",2,276
391,"test set",2,276
392,"velocity field",2,275
393,"experimental design",2,274
394,"search space",2,274
395,"point process",2,273
396,"single crystal",2,272
397,"experimental observation",2,272
398,"linear stability",2,272
399,"non negative",2,271
400,"available datasets",2,271
401,"mobile devices",2,271
402,"gravitational potential",2,270
403,"energy distribution",2,270
404,"human behavior",2,270
405,"bayesian inference",2,270
406,"big data",2,269
407,"time scales",2,267
408,"large scale structure",3,267
409,"geometric properties",2,267
410,"transport through",2,266
411,"quantum critical",2,266
412,"finite volume",2,266
413,"semi classical",2,266
414,"random walk",2,266
415,"population dynamics",2,265
416,"high efficiency",2,265
417,"partial differential",2,264
418,"vector space",2,264
419,"image processing",2,264
420,"theoretical understanding",2,263
421,"direct detection",2,263
422,"main sequence",2,262
423,"low resolution",2,262
424,"deep neural network",3,262
425,"decision process",2,261
426,"error rate",2,261
427,"effective mass",2,260
428,"building blocks",2,260
429,"two species",2,260
430,"unknown parameters",2,259
431,"cosmological parameters",2,259
432,"lattice models",2,259
433,"infinite dimensional",2,259
434,"approximation scheme",2,258
435,"critical point",2,258
436,"optimal policy",2,257
437,"gravitational wave",2,257
438,"broad range",2,257
439,"open question",2,257
440,"energy momentum",2,256
441,"research areas",2,256
442,"multiple input",2,256
443,"gaussian process",2,256
444,"prediction tasks",2,256
445,"higher accuracy",2,255
446,"human like",2,255
447,"noise ratio",2,254
448,"edge states",2,254
449,"deep convolutional neural networks",4,254
450,"metric learning",2,254
451,"improved accuracy",2,253
452,"dynamic range",2,253
453,"single layer",2,253
454,"three dimensional 3d",3,252
455,"classification accuracy",2,252
456,"physical parameters",2,252
457,"solar system",2,252
458,"two dimensional 2d",3,251
459,"convex functions",2,250
460,"low energies",2,250
461,"biological systems",2,249
462,"graph theory",2,249
463,"simple proof",2,249
464,"observational data",2,248
465,"cosmological constant",2,248
466,"two photon",2,248
467,"generalization performance",2,247
468,"total energy",2,247
469,"power consumption",2,247
470,"non thermal",2,247
471,"strong correlations",2,246
472,"mathematical analysis",2,246
473,"molecular dynamics simulations",3,246
474,"sensitivity analysis",2,245
475,"weak solutions",2,245
476,"mass spectrum",2,244
477,"cauchy problem",2,244
478,"feature extraction",2,244
479,"higher dimensions",2,244
480,"near infrared",2,243
481,"mutual information",2,243
482,"online learning",2,243
483,"electromagnetic waves",2,243
484,"spatial resolution",2,242
485,"classification tasks",2,241
486,"inverse problems",2,240
487,"high temperature",2,240
488,"mass distribution",2,240
489,"modified gravity",2,240
490,"training samples",2,240
491,"recommender systems",2,240
492,"power spectrum",2,240
493,"data science",2,239
494,"time steps",2,238
495,"final states",2,238
496,"high precision",2,238
497,"spin wave",2,238
498,"mixture model",2,237
499,"high speed",2,236
500,"wireless networks",2,236
501,"source code",2,236
502,"entanglement entropy",2,236
503,"wireless communication",2,235
504,"expected value",2,235
505,"estimation error",2,235
506,"complete graph",2,235
507,"embedding space",2,234
508,"feature representation",2,234
509,"scale structure",2,234
510,"research topic",2,233
511,"quark mass",2,233
512,"agent systems",2,232
513,"low rank",2,232
514,"bottom up",2,232
515,"normal state",2,232
516,"density functional theory",3,232
517,"gauge theory",2,232
518,"iterative algorithm",2,232
519,"transverse momentum",2,232
520,"theoretical predictions",2,231
521,"coupling strength",2,230
522,"external fields",2,230
523,"recurrent neural networks",3,230
524,"stellar parameters",2,230
525,"mechanical systems",2,230
526,"molecular dynamics",2,230
527,"emission lines",2,229
528,"anomaly detection",2,229
529,"bounded domain",2,229
530,"final state",2,229
531,"extended version",2,229
532,"feature selection",2,228
533,"continuous variable",2,228
534,"gradient descent",2,228
535,"training data set",3,228
536,"context aware",2,228
537,"data collection",2,228
538,"matrix elements",2,228
539,"theoretical description",2,227
540,"structural information",2,227
541,"boundary condition",2,227
542,"critical temperature",2,227
543,"decay rate",2,226
544,"multi step",2,226
545,"approximate solutions",2,225
546,"cosmological models",2,225
547,"euclidean space",2,225
548,"frequency range",2,225
549,"wave propagation",2,225
550,"experimental studies",2,224
551,"performance metrics",2,224
552,"blow up",2,223
553,"thermal conductivity",2,222
554,"external magnetic field",3,222
555,"spherically symmetric",2,222
556,"explicit construction",2,222
557,"control problems",2,222
558,"galaxy formation",2,222
559,"non uniform",2,221
560,"fluid dynamics",2,221
561,"stellar mass",2,221
562,"text classification",2,221
563,"conventional approaches",2,221
564,"energy loss",2,220
565,"non parametric",2,220
566,"short term",2,220
567,"complex environments",2,220
568,"tree level",2,219
569,"medical imaging",2,219
570,"component analysis",2,218
571,"quadratic form",2,217
572,"gravitational field",2,217
573,"3d reconstruction",2,217
574,"spectral energy",2,215
575,"superconducting state",2,215
576,"input multiple output",3,215
577,"feature map",2,214
578,"highly non",2,214
579,"run time",2,214
580,"point cloud",2,214
581,"large amounts",2,214
582,"wide class",2,214
583,"classification problems",2,214
584,"analytical solution",2,213
585,"multi class",2,213
586,"range interactions",2,213
587,"short range",2,213
588,"ab initio",2,212
589,"semantic segmentation",2,212
590,"algebraic geometry",2,212
591,"partition function",2,212
592,"asymptotic analysis",2,211
593,"privacy preserving",2,210
594,"convergence rates",2,210
595,"abelian groups",2,209
596,"two variants",2,209
597,"deep neural networks dnns",4,209
598,"square lattice",2,209
599,"autonomous driving",2,209
600,"operating system",2,209
601,"large amplitude",2,209
602,"temperature dependence",2,209
603,"moduli spaces",2,208
604,"schr odinger",2,208
605,"critical value",2,208
606,"asymptotic properties",2,208
607,"ad hoc",2,207
608,"image quality",2,207
609,"lie algebra",2,206
610,"optical spectra",2,206
611,"scalar fields",2,206
612,"electronic states",2,206
613,"optimization techniques",2,206
614,"star forming",2,206
615,"probability density",2,205
616,"resource allocation",2,205
617,"spatial scales",2,205
618,"ml models",2,205
619,"gaussian noise",2,205
620,"lattice qcd",2,205
621,"autonomous vehicle",2,205
622,"type inequality",2,205
623,"functional theory",2,205
624,"covariance matrix",2,204
625,"moduli space",2,204
626,"spatio temporal",2,204
627,"distribution functions",2,204
628,"fine structure",2,204
629,"ray sources",2,203
630,"running time",2,203
631,"string theory",2,203
632,"key component",2,203
633,"characteristic function",2,203
634,"two loop",2,203
635,"mixed states",2,202
636,"joint distribution",2,202
637,"small sample",2,202
638,"condensed matter",2,202
639,"complete characterization",2,201
640,"quantitative analysis",2,201
641,"baseline models",2,201
642,"natural images",2,201
643,"prediction accuracy",2,201
644,"objective functions",2,200
645,"probability measures",2,200
646,"lie group",2,200
647,"orbital period",2,199
648,"benchmark datasets",2,199
649,"complete classification",2,199
650,"mechanical properties",2,199
651,"safety critical",2,198
652,"normal form",2,198
653,"semi supervised learning",3,198
654,"transfer learning",2,198
655,"well controlled",2,198
656,"band structures",2,197
657,"tensor product",2,197
658,"unified approach",2,197
659,"spin orbit",2,197
660,"learning techniques",2,197
661,"electric charge",2,196
662,"four dimensional",2,196
663,"current voltage",2,196
664,"finite sample",2,196
665,"multi label",2,195
666,"topological features",2,195
667,"recurrent neural network",3,195
668,"language modeling",2,195
669,"dark energy",2,195
670,"effective hamiltonian",2,194
671,"physical processes",2,194
672,"non deterministic",2,194
673,"cross sections",2,194
674,"maxwell equations",2,194
675,"multiple sources",2,194
676,"world data",2,194
677,"four point",2,194
678,"non convex",2,193
679,"free parameters",2,193
680,"markov processes",2,192
681,"entangled states",2,192
682,"banach spaces",2,192
683,"massive galaxies",2,192
684,"positive integers",2,191
685,"scaling limit",2,191
686,"locally finite",2,191
687,"underlying graph",2,191
688,"computational resources",2,191
689,"coherent states",2,191
690,"natural language processing",3,190
691,"linear algebra",2,190
692,"flat space",2,189
693,"complex valued",2,189
694,"monte carlo methods",3,189
695,"sample complexity",2,189
696,"two qubit",2,189
697,"optical lattice",2,188
698,"gauge fields",2,188
699,"strong dependence",2,188
700,"remote sensing",2,188
701,"sub optimal",2,188
702,"molecular gas",2,188
703,"neutron star",2,188
704,"real data set",3,187
705,"image reconstruction",2,187
706,"error correction",2,187
707,"light source",2,187
708,"interaction strength",2,187
709,"discriminative features",2,187
710,"simplified model",2,187
711,"two populations",2,186
712,"additive noise",2,186
713,"single qubit",2,186
714,"diffusion process",2,186
715,"optimal transport",2,186
716,"differential operators",2,186
717,"giving rise",2,186
718,"particle production",2,186
719,"cosmic rays",2,186
720,"spin polarization",2,185
721,"sample efficient",2,185
722,"rapid development",2,184
723,"diffusion equation",2,184
724,"critical current",2,184
725,"simply connected",2,184
726,"prediction error",2,183
727,"natural numbers",2,183
728,"parameter family",2,183
729,"variational inference",2,183
730,"random sampling",2,183
731,"alternative approaches",2,183
732,"high probability",2,183
733,"underlying mechanism",2,183
734,"short proof",2,182
735,"riemannian manifold",2,182
736,"stochastic gradient",2,182
737,"surface density",2,182
738,"effective action",2,182
739,"spatial correlation",2,182
740,"two benchmark",2,182
741,"key distribution",2,182
742,"large enough",2,182
743,"two dimensional 2d materials",4,181
744,"cloud computing",2,181
745,"input image",2,181
746,"machine translation",2,181
747,"minimization problem",2,180
748,"ab initio calculations",3,180
749,"unsupervised learning",2,180
750,"cost effective",2,180
751,"galaxy cluster",2,180
752,"excited states",2,180
753,"latent space",2,179
754,"dwarf stars",2,179
755,"low temperatures",2,179
756,"convergence properties",2,179
757,"third order",2,179
758,"recognition tasks",2,178
759,"software development",2,178
760,"early detection",2,178
761,"non stationary",2,178
762,"thin film",2,178
763,"empirical studies",2,178
764,"geometric structures",2,177
765,"planetary system",2,177
766,"artificial neural networks",3,177
767,"maximum likelihood",2,177
768,"community detection",2,177
769,"growth rate",2,177
770,"whole space",2,177
771,"graph convolutional",2,176
772,"mean field theory",3,176
773,"change point",2,176
774,"internal structure",2,176
775,"symmetric group",2,176
776,"entire system",2,176
777,"euclidean distance",2,175
778,"information retrieval",2,175
779,"small enough",2,175
780,"point processes",2,175
781,"area under",2,174
782,"feedback control",2,174
783,"cosmological simulations",2,174
784,"clustering algorithm",2,174
785,"metric spaces",2,174
786,"pure states",2,173
787,"nuclear structure",2,173
788,"computer science",2,173
789,"many situations",2,173
790,"least squares",2,173
791,"neural networks dnns",3,173
792,"strongly correlated",2,173
793,"information flow",2,172
794,"quantum fluctuations",2,172
795,"shared task",2,172
796,"radio emission",2,172
797,"constant factor",2,172
798,"precise measurement",2,171
799,"end user",2,171
800,"predictive models",2,171
801,"benchmark dataset",2,171
802,"autonomous vehicles",2,171
803,"statistical inference",2,171
804,"gravitational waves",2,171
805,"scale factor",2,171
806,"free boundary",2,170
807,"chemical abundances",2,170
808,"highly effective",2,170
809,"simplified models",2,170
810,"magnetic ordering",2,170
811,"prime number",2,170
812,"social network",2,170
813,"fundamental groups",2,170
814,"self attention",2,170
815,"closed loop",2,169
816,"neural network architecture",3,169
817,"local environment",2,169
818,"scientific applications",2,169
819,"fundamental group",2,169
820,"dirichlet boundary conditions",3,169
821,"energy levels",2,169
822,"relaxation time",2,169
823,"mass energies",2,169
824,"total variation",2,169
825,"harmonic analysis",2,169
826,"equivalence classes",2,168
827,"phase shift",2,168
828,"periodic solutions",2,168
829,"forward backward",2,168
830,"key issue",2,167
831,"industrial applications",2,167
832,"topological insulator",2,167
833,"asymptotic behaviour",2,167
834,"numerical calculations",2,167
835,"structure formation",2,167
836,"alma observations",2,167
837,"density functional",2,166
838,"adversarial attacks",2,166
839,"weakly supervised",2,166
840,"trade offs",2,166
841,"random matrices",2,166
842,"dynamical properties",2,166
843,"galaxy surveys",2,166
844,"social interactions",2,165
845,"fully nonlinear",2,165
846,"side information",2,165
847,"min max",2,165
848,"strong correlation",2,165
849,"building block",2,165
850,"connected components",2,165
851,"generative models",2,165
852,"chiral symmetry",2,165
853,"stationary state",2,164
854,"low resource",2,164
855,"synthetic data",2,164
856,"automatic generation",2,164
857,"software engineering",2,164
858,"single photon",2,164
859,"weighted sum",2,164
860,"accurate predictions",2,164
861,"differential equation",2,163
862,"stellar objects",2,163
863,"prior distribution",2,163
864,"invariant measure",2,163
865,"reinforcement learning algorithms",3,163
866,"graph embedding",2,163
867,"host star",2,163
868,"two complementary",2,163
869,"random environment",2,162
870,"heat equation",2,162
871,"posterior distribution",2,162
872,"scattering problem",2,162
873,"medical images",2,162
874,"spectroscopic survey",2,161
875,"de sitter",2,161
876,"approach offers",2,161
877,"vector representations",2,161
878,"high pressure",2,161
879,"motion planning",2,161
880,"multi channel",2,161
881,"strong constraints",2,161
882,"spin down",2,161
883,"spin dependent",2,161
884,"temporal evolution",2,160
885,"ray scattering",2,160
886,"bipartite graph",2,160
887,"directed graphs",2,160
888,"key feature",2,160
889,"https github.com",2,159
890,"non singular",2,159
891,"control policy",2,159
892,"long distance",2,159
893,"planar graph",2,159
894,"material parameters",2,159
895,"multi wavelength",2,159
896,"group actions",2,159
897,"noise level",2,158
898,"dynamic programming",2,158
899,"error bounds",2,158
900,"brownian motion",2,158
901,"formation process",2,158
902,"cross domain",2,158
903,"equilibrium states",2,158
904,"weakly coupled",2,157
905,"turbulent flows",2,157
906,"natural language understanding",3,157
907,"multiple agents",2,157
908,"mapping class",2,157
909,"frequency band",2,157
910,"limit theorem",2,157
911,"time resolved",2,157
912,"nearest neighbor",2,157
913,"quantum corrections",2,156
914,"dimension reduction",2,156
915,"matrix product",2,156
916,"specific heat",2,156
917,"power series",2,156
918,"topological phase",2,156
919,"real numbers",2,156
920,"convolutional layers",2,156
921,"standard model sm",3,156
922,"analogous result",2,156
923,"type theorems",2,155
924,"coupling constant",2,155
925,"spectral range",2,155
926,"single crystals",2,155
927,"coupled oscillators",2,155
928,"interstellar medium",2,155
929,"network science",2,154
930,"cnn architectures",2,154
931,"non perturbative",2,154
932,"control strategies",2,153
933,"step size",2,153
934,"primal dual",2,153
935,"user generated",2,153
936,"small angle",2,153
937,"spatial domain",2,153
938,"electromagnetic field",2,153
939,"low complexity",2,153
940,"sensor data",2,153
941,"sensitive information",2,153
942,"reinforcement learning rl",3,153
943,"asymptotically optimal",2,152
944,"transport equations",2,152
945,"global convergence",2,152
946,"control scheme",2,152
947,"downstream tasks",2,152
948,"feature representations",2,152
949,"weak coupling",2,152
950,"wave functions",2,152
951,"laser induced",2,151
952,"high throughput",2,151
953,"zero modes",2,151
954,"error estimates",2,151
955,"cosmic time",2,151
956,"vacuum state",2,151
957,"word embedding",2,151
958,"gamma ray",2,150
959,"linear growth",2,150
960,"surface tension",2,150
961,"multi user",2,150
962,"partition functions",2,150
963,"spin orbit coupling",3,150
964,"approach performs",2,150
965,"observations suggest",2,149
966,"uniqueness result",2,149
967,"exchange interaction",2,149
968,"closed loop system",3,149
969,"state spaces",2,149
970,"light curve",2,149
971,"fundamental task",2,149
972,"quantum mechanical",2,149
973,"abelian group",2,149
974,"detection limit",2,149
975,"form factor",2,149
976,"comprehensive survey",2,149
977,"structure factor",2,149
978,"liquid phase",2,148
979,"things iot applications",3,148
980,"weighted graph",2,148
981,"exchange interactions",2,148
982,"absorption spectroscopy",2,148
983,"edge computing",2,148
984,"gas phase",2,148
985,"experimental observations",2,148
986,"elliptic curves",2,148
987,"real valued",2,148
988,"functional form",2,148
989,"data transmission",2,148
990,"compact objects",2,148
991,"high fidelity",2,148
992,"transport properties",2,148
993,"thermal equilibrium",2,148
994,"schr odinger equation",3,148
995,"single cell",2,147
996,"maximum value",2,147
997,"uniform distribution",2,147
998,"solar like",2,147
999,"von neumann",2,147
1000,"length scale",2,147
1001,"active area",2,147
1002,"multiple access",2,147
1003,"bounded degree",2,146
1004,"target domains",2,146
1005,"mass ratio",2,146
1006,"analytical framework",2,146
1007,"low latency",2,146
1008,"chaotic dynamics",2,146
1009,"line region",2,146
1010,"vision tasks",2,146
1011,"random matrix",2,146
1012,"convex optimization problem",3,146
1013,"independent sets",2,145
1014,"stationary solutions",2,145
1015,"ultracold atoms",2,145
1016,"mathematical framework",2,145
1017,"photometric observations",2,145
1018,"theoretical calculations",2,145
1019,"crystal structure",2,145
1020,"exponential growth",2,145
1021,"monte carlo simulation",3,145
1022,"initial states",2,145
1023,"making process",2,145
1024,"irreducible representation",2,144
1025,"motion estimation",2,144
1026,"minimum distance",2,144
1027,"networks gans",2,144
1028,"sentiment analysis",2,144
1029,"coupling regime",2,144
1030,"quantum key",2,144
1031,"wireless communications",2,144
1032,"computer vision tasks",3,144
1033,"short distance",2,143
1034,"artificial intelligence ai",3,143
1035,"conformal field theory",3,143
1036,"open quantum systems",3,143
1037,"ordinary differential equations",3,143
1038,"key step",2,143
1039,"electron ion",2,143
1040,"harmonic oscillator",2,143
1041,"data storage",2,143
1042,"fluid structure",2,142
1043,"repulsive interactions",2,142
1044,"unit sphere",2,142
1045,"smart devices",2,142
1046,"central region",2,142
1047,"irreducible representations",2,142
1048,"scalar curvature",2,142
1049,"long lived",2,142
1050,"ion collisions",2,142
1051,"near optimal",2,142
1052,"explicit expression",2,141
1053,"quantum channels",2,141
1054,"renormalization group",2,141
1055,"many body systems",3,141
1056,"well separated",2,141
1057,"model checking",2,141
1058,"supermassive black holes",3,141
1059,"real part",2,141
1060,"scale free",2,141
1061,"fermi surface",2,141
1062,"during inflation",2,141
1063,"wasserstein distance",2,141
1064,"dinger equation",2,141
1065,"dipole interaction",2,140
1066,"time derivative",2,140
1067,"spin chain",2,140
1068,"probability measure",2,140
1069,"integral field",2,140
1070,"adjacent vertices",2,140
1071,"data mining",2,140
1072,"annotated data",2,140
1073,"fundamental question",2,140
1074,"multi component",2,140
1075,"random field",2,140
1076,"zero shot",2,139
1077,"linear programming",2,139
1078,"pixel level",2,139
1079,"formal methods",2,139
1080,"quantum numbers",2,139
1081,"high intensity",2,139
1082,"non commutative",2,139
1083,"integral equations",2,139
1084,"rational points",2,139
1085,"dynamical processes",2,139
1086,"fast convergence",2,138
1087,"surface area",2,138
1088,"mild conditions",2,138
1089,"pre processing",2,138
1090,"numerical integration",2,138
1091,"pair production",2,138
1092,"2d materials",2,138
1093,"orthogonal polynomials",2,138
1094,"missing data",2,138
1095,"multi objective",2,138
1096,"bayesian framework",2,138
1097,"word level",2,138
1098,"self adjoint",2,138
1099,"poisson equation",2,138
1100,"strongly interacting",2,138
1101,"ray flux",2,138
1102,"uncertainty quantification",2,138
1103,"charge density",2,137
1104,"optical excitation",2,137
1105,"local search",2,137
1106,"integral representation",2,137
1107,"power spectra",2,137
1108,"combined effect",2,137
1109,"configuration space",2,137
1110,"input graph",2,137
1111,"rest frame",2,137
1112,"host galaxies",2,137
1113,"network gan",2,137
1114,"feed forward",2,137
1115,"latent representation",2,136
