rank,term,n_tokens,freq
185,"young stars",2,162
186,"strongly coupled",2,162
187,"correlation functions",2,161
188,"statistical analysis",2,160
189,"temperature dependence",2,158
190,"single particle",2,157
191,"transport properties",2,156
192,"coupling constant",2,156
193,"mass function",2,156
194,"optical spectroscopy",2,156
195,"electronic structure",2,156
196,"spin chain",2,155
197,"two loop",2,155
198,"stellar mass",2,155
199,"complete set",2,155
200,"single crystal",2,154
201,"upper limit",2,153
202,"local density",2,153
203,"free energy",2,153
204,"total energy",2,152
205,"external fields",2,152
206,"structure functions",2,152
207,"structure factor",2,151
208,"short time",2,150
209,"double well",2,150
210,"dynamics simulations",2,150
211,"observational data",2,150
212,"symmetric group",2,150
213,"renormalization group",2,150
214,"matrix elements",2,149
215,"differential equations",2,149
216,"black holes",2,149
217,"initial data",2,149
218,"time series",2,149
219,"up observations",2,149
220,"short range",2,149
221,"real space",2,148
222,"distribution functions",2,148
223,"simple proof",2,147
224,"magnetic field theory",3,147
225,"neutron stars",2,146
226,"harmonic oscillator",2,145
227,"green function",2,145
228,"central region",2,145
229,"matter fields",2,145
230,"non perturbative",2,145
231,"chemical potential",2,145
232,"random walk",2,144
233,"abelian group",2,144
234,"second part",2,144
235,"dirac equation",2,143
236,"experimental studies",2,143
237,"interaction strength",2,143
238,"spatial distribution",2,143
239,"critical point",2,143
240,"first principles",2,142
241,"theoretical predictions",2,142
242,"charged particles",2,141
243,"pure states",2,140
244,"dynamical evolution",2,139
245,"algebraic structure",2,139
246,"main sequence",2,139
247,"spectroscopic observations",2,139
248,"finitely generated",2,139
249,"gauge symmetry",2,139
250,"final states",2,139
251,"infinite number",2,138
252,"sigma model",2,138
253,"energy levels",2,137
254,"power spectrum",2,137
255,"high degree",2,136
256,"explicit construction",2,136
257,"rest frame",2,136
258,"cosmological observations",2,136
259,"brownian motion",2,136
260,"low frequency",2,135
261,"finite volume",2,134
262,"non relativistic",2,134
263,"mathematical model",2,133
264,"time scales",2,133
265,"current density",2,132
266,"electromagnetic field",2,132
267,"solar system",2,132
268,"accretion disk",2,132
269,"decay rate",2,132
270,"four dimensional",2,132
271,"emission lines",2,131
272,"four dimensions",2,131
273,"high accuracy",2,130
274,"discrete time",2,130
275,"stochastic process",2,130
276,"external magnetic field",3,130
277,"open problem",2,129
278,"master equation",2,129
279,"long term",2,129
280,"modified gravity",2,129
281,"spiral galaxies",2,129
282,"binary systems",2,129
283,"effective action",2,129
284,"solid state",2,128
285,"numerical scheme",2,128
286,"radio frequency",2,128
287,"wide field",2,128
288,"square lattice",2,128
289,"non commutative",2,127
290,"fourier transform",2,127
291,"main theorem",2,127
292,"mixed state",2,126
293,"evolution equations",2,126
294,"spectral type",2,126
295,"spectral analysis",2,126
296,"left right",2,126
297,"fixed points",2,126
298,"free parameters",2,125
299,"many particle",2,125
300,"functional theory",2,125
301,"exchange interaction",2,125
302,"information theory",2,124
303,"experimental observation",2,124
304,"spin dependent",2,124
305,"parameter family",2,123
306,"momentum space",2,123
307,"real time",2,123
308,"broad range",2,123
309,"neutron star",2,123
310,"scalar fields",2,123
311,"yang mills",2,122
312,"strongly correlated",2,122
313,"local group",2,122
314,"cosmic rays",2,122
315,"chandra observations",2,122
316,"high energies",2,122
317,"specific heat",2,122
318,"modules over",2,122
319,"weak coupling",2,122
320,"proton collisions",2,121
321,"polynomial time",2,120
322,"mean field theory",3,119
323,"radio source",2,119
324,"mass range",2,119
325,"non detection",2,118
326,"high speed",2,118
327,"density matrix",2,118
328,"random matrix",2,118
329,"physical processes",2,118
330,"velocity fields",2,117
331,"first few",2,117
332,"spectroscopic data",2,117
333,"nearby galaxies",2,117
334,"markov chain",2,117
335,"thermal equilibrium",2,116
336,"quantum computation",2,116
337,"form factor",2,116
338,"entangled state",2,115
339,"coupling constants",2,115
340,"scale structure",2,115
341,"delta function",2,115
342,"model predicts",2,115
343,"quantum dot",2,115
344,"wave propagation",2,114
345,"direct measurement",2,114
346,"scaling limit",2,114
347,"de sitter",2,114
348,"fundamental group",2,114
349,"thermodynamic limit",2,113
350,"continuous time",2,113
351,"geometric properties",2,113
352,"gauge fields",2,113
353,"ray flux",2,113
354,"mass ratio",2,113
355,"dispersion relation",2,113
356,"sum over",2,112
357,"mass spectrum",2,112
358,"gravitational radiation",2,112
359,"finitely many",2,112
360,"value problem",2,112
361,"integrated luminosity",2,112
362,"integral field",2,111
363,"structure formation",2,111
364,"infinite dimensional",2,111
365,"vacuum state",2,110
366,"quantum mechanical",2,110
367,"moduli spaces",2,110
368,"internal structure",2,110
369,"positive integer",2,109
370,"numerical solutions",2,109
371,"vector space",2,109
372,"frequency range",2,109
373,"new generation",2,109
374,"electric charge",2,109
375,"moduli space",2,109
376,"phenomenological model",2,109
377,"physical quantities",2,108
378,"probability density",2,108
379,"upper bounds",2,108
380,"wireless networks",2,108
381,"data sets",2,108
382,"cosmological parameters",2,108
383,"point like",2,108
384,"upper limits",2,108
385,"absorption lines",2,108
386,"light ratio",2,108
387,"quark matter",2,108
388,"explicit formula",2,107
389,"vector spaces",2,107
390,"galaxy formation",2,107
391,"light curve",2,107
392,"surface density",2,107
393,"structural properties",2,107
394,"point source",2,106
395,"non thermal",2,106
396,"xmm newton",2,106
397,"single mode",2,106
398,"non negative",2,105
399,"galactic center",2,105
400,"physical conditions",2,105
401,"stability analysis",2,105
402,"generating function",2,105
403,"statistical physics",2,104
404,"two qubit",2,104
405,"empirical data",2,104
406,"star cluster",2,104
407,"orbital period",2,104
408,"single qubit",2,103
409,"bose einstein condensate",3,103
410,"electron systems",2,103
411,"finite element",2,103
412,"gamma ray emission",3,103
413,"meson decays",2,103
414,"canonical form",2,102
415,"spontaneous symmetry breaking",3,102
416,"arbitrary dimensions",2,102
417,"molecular gas",2,102
418,"semi classical",2,102
419,"euclidean space",2,101
420,"analytical expressions",2,100
421,"transport through",2,100
422,"interstellar medium",2,100
423,"simply connected",2,100
424,"coupling strength",2,99
425,"absorption spectroscopy",2,99
426,"information processing",2,99
427,"stellar populations",2,99
428,"transition region",2,99
429,"model selection",2,98
430,"time scale",2,98
431,"heavy ion collisions",3,98
432,"perturbative qcd",2,98
433,"initial condition",2,97
434,"galactic disk",2,97
435,"cosmic ray",2,97
436,"like behavior",2,97
437,"ground states",2,97
438,"molecular dynamics simulations",3,97
439,"coherent state",2,96
440,"nearest neighbor",2,96
441,"tensor product",2,96
442,"models predict",2,96
443,"photometric data",2,96
444,"ray spectrum",2,96
445,"massive star",2,96
446,"ion collisions",2,96
447,"probability measure",2,95
448,"experimental observations",2,95
449,"non degenerate",2,95
450,"new formulation",2,95
451,"observations suggest",2,95
452,"real data",2,95
453,"low temperature dependence",3,95
454,"theoretical calculations",2,95
455,"long distance",2,94
456,"gravitational waves",2,94
457,"confidence level",2,94
458,"quantum numbers",2,94
459,"chiral symmetry",2,94
460,"earlier result",2,93
461,"von neumann",2,93
462,"periodic solutions",2,93
463,"plane wave",2,93
464,"open quantum",2,92
465,"three body",2,92
466,"self dual",2,92
467,"statistical mechanics",2,92
468,"star forming",2,92
469,"globular clusters",2,92
470,"light scattering",2,92
471,"type stars",2,92
472,"perfect fluid",2,92
473,"thermodynamic properties",2,92
474,"time interval",2,91
475,"kinetic energy",2,91
476,"heavy quark",2,91
477,"long lived",2,90
478,"lower limit",2,90
479,"small perturbations",2,90
480,"current understanding",2,90
481,"scaling properties",2,90
482,"metric spaces",2,90
483,"scalar field theory",3,90
484,"two dimensional 2d",3,90
485,"ab initio calculations",3,90
486,"cold atoms",2,89
487,"physical interpretation",2,89
488,"four point",2,89
489,"theoretical framework",2,89
490,"stellar objects",2,89
491,"ginzburg landau",2,89
492,"strongly interacting",2,89
493,"main features",2,89
494,"fine structure",2,89
495,"random phase",2,88
496,"zero modes",2,88
497,"noise ratio",2,88
498,"host galaxy",2,88
499,"proper motion",2,88
500,"ray spectra",2,88
501,"gamma rays",2,88
502,"power spectra",2,88
503,"complex plane",2,88
504,"two body",2,88
505,"scattering length",2,88
506,"scattering matrix",2,87
507,"sigma models",2,87
508,"red giant",2,87
509,"continuum limit",2,87
510,"experimental test",2,87
511,"electromagnetic waves",2,86
512,"entanglement entropy",2,86
513,"frequency dependent",2,86
514,"ab initio",2,86
515,"finite difference",2,86
516,"redshift range",2,86
517,"under pressure",2,86
518,"emission line",2,86
519,"cross over",2,86
520,"coulomb interactions",2,86
521,"frequency dependence",2,85
522,"expectation values",2,85
523,"mass ratios",2,85
524,"single atom",2,85
525,"differential operators",2,85
526,"non gaussian",2,85
527,"existing data",2,85
528,"spatial resolution",2,85
529,"size distribution",2,85
530,"ricci curvature",2,85
531,"strong correlation",2,85
532,"mixing parameters",2,85
533,"monte carlo simulation",3,85
534,"many body systems",3,85
535,"explicit description",2,84
536,"cauchy problem",2,84
537,"simplified model",2,84
538,"non interacting",2,84
539,"algebraic geometry",2,84
540,"velocity dispersion",2,83
541,"turbulent flow",2,83
542,"multi dimensional",2,83
543,"density wave",2,83
544,"bursts grbs",2,83
545,"large scale structure",3,83
546,"energy distribution",2,83
547,"non vanishing",2,83
548,"irreducible representations",2,83
549,"electron transport",2,83
550,"stationary state",2,83
551,"non uniform",2,83
552,"schrodinger equation",2,82
553,"explicit expression",2,82
554,"near threshold",2,82
555,"body simulations",2,82
556,"potential applications",2,82
557,"density profile",2,82
558,"high quality",2,82
559,"scalar tensor",2,82
560,"symmetric spaces",2,82
561,"current voltage",2,82
562,"hubbard model",2,82
563,"total cross sections",3,82
564,"wave vector",2,81
565,"special attention",2,81
566,"higher dimensions",2,81
567,"high probability",2,81
568,"diffusion equation",2,81
569,"transmission through",2,81
570,"molecular clouds",2,81
571,"spitzer space telescope",3,81
572,"general relativistic",2,81
573,"orthogonal polynomials",2,81
574,"maxwell equations",2,81
575,"single crystals",2,81
576,"weakly coupled",2,81
577,"light quark",2,81
578,"loop corrections",2,81
579,"perturbative expansion",2,80
580,"third order",2,80
581,"magnetic field strength",3,80
582,"sky survey",2,80
583,"radio sources",2,80
584,"vector field",2,80
585,"multi wavelength",2,80
586,"neutrino interactions",2,80
587,"boundary condition",2,80
588,"kaluza klein",2,80
589,"gate voltage",2,80
590,"quark mass",2,80
591,"quark masses",2,80
592,"higgs sector",2,80
593,"relativistic electrons",2,79
594,"average value",2,79
595,"well suited",2,79
596,"real analytic",2,79
597,"integral equations",2,79
598,"radiative transfer",2,79
599,"vector potential",2,79
600,"prime number",2,79
601,"loop level",2,79
602,"binding model",2,79
603,"first principles calculations",3,79
604,"weak solutions",2,78
605,"explicit expressions",2,78
606,"formation rate",2,78
607,"fundamental parameters",2,78
608,"solar masses",2,78
609,"limit theorem",2,78
610,"large numbers",2,78
611,"analytical solution",2,78
612,"low temperatures",2,78
613,"coulomb interaction",2,78
614,"fermi surface",2,78
615,"particle production",2,78
616,"branching fractions",2,78
617,"response function",2,77
618,"particle hole",2,77
619,"detection limit",2,77
620,"high statistics",2,77
621,"small amplitude",2,77
622,"point sources",2,77
623,"forming regions",2,77
624,"formation process",2,77
625,"heavy nuclei",2,77
626,"chemical composition",2,77
627,"giving rise",2,77
628,"nuclear matter",2,77
629,"energy transfer",2,77
630,"symplectic structure",2,77
631,"lattice data",2,77
632,"stat syst",2,77
633,"conduction electrons",2,76
634,"phase shifts",2,76
635,"special emphasis",2,76
636,"transition occurs",2,76
637,"free boundary",2,76
638,"normal form",2,76
639,"theoretical description",2,76
640,"energy gap",2,76
641,"phase shift",2,76
642,"half filling",2,76
643,"mechanical properties",2,76
644,"relaxation time",2,76
645,"ultracold atoms",2,76
646,"domain wall",2,76
647,"cluster size",2,75
648,"second law",2,75
649,"dust emission",2,75
650,"high precision",2,75
651,"linear stability",2,75
652,"first principle",2,75
653,"dirac operator",2,75
654,"metric tensor",2,75
655,"narrow band",2,74
656,"quantum gates",2,74
657,"exact diagonalization",2,74
658,"coupling regime",2,74
659,"late type",2,74
660,"mid infrared",2,74
661,"compact stars",2,74
662,"spatially resolved",2,74
663,"evolutionary models",2,74
664,"length scale",2,74
665,"large enough",2,74
666,"effective lagrangian",2,74
667,"algebraically closed field",3,74
668,"rational points",2,74
669,"time step",2,74
670,"hall effect",2,74
671,"gauge invariant",2,74
672,"heisenberg model",2,74
673,"non abelian",2,74
674,"spontaneously broken",2,74
675,"quantum key",2,73
676,"massive particles",2,73
677,"quantum computing",2,73
678,"automorphism group",2,73
679,"direct detection",2,73
680,"two species",2,73
681,"type inequality",2,73
682,"asymptotic behaviour",2,73
683,"kinetic theory",2,73
684,"combined effect",2,73
685,"distant galaxies",2,73
686,"negative values",2,73
687,"arbitrary dimension",2,73
688,"high energy spectrum",3,73
689,"wide class",2,73
690,"gas phase",2,73
691,"higgs boson",2,73
692,"differential geometry",2,72
693,"search algorithm",2,72
694,"singular point",2,72
695,"novel technique",2,72
696,"strong correlations",2,72
697,"static spherically symmetric",3,72
698,"radio galaxies",2,72
699,"short period",2,72
700,"growth rate",2,72
701,"pair production",2,72
702,"high temperatures",2,72
703,"theoretical studies",2,72
704,"magnetization measurements",2,72
705,"small angle",2,72
706,"cp violation",2,72
707,"cluster states",2,71
708,"relativistic quantum",2,71
709,"mott insulator",2,71
710,"configuration space",2,71
711,"integrable systems",2,71
712,"inverse problem",2,71
713,"non compact",2,71
714,"parameter alpha",2,71
715,"higher spin",2,71
716,"scattering processes",2,71
717,"finite temperatures",2,71
718,"shell model",2,71
719,"transverse momentum",2,71
720,"ads cft correspondence",3,71
721,"physical phenomena",2,70
722,"complete characterization",2,70
723,"riemannian metric",2,70
724,"quantum critical",2,70
725,"unique solution",2,70
726,"error rate",2,70
727,"probability distributions",2,70
728,"time resolved",2,70
729,"active galactic nuclei agn",4,70
730,"charge density",2,70
731,"total mass",2,70
732,"strong constraints",2,70
733,"disordered systems",2,70
734,"magnetic moments",2,70
735,"tree level",2,70
736,"body systems",2,69
737,"potential barrier",2,69
738,"macroscopic quantum",2,69
739,"computer simulation",2,69
740,"random fields",2,69
741,"stationary solutions",2,69
742,"gaussian states",2,69
743,"scale invariant",2,69
744,"nuclear physics",2,69
745,"open problems",2,69
746,"flat universe",2,69
747,"gravitational collapse",2,69
748,"big bang",2,69
749,"production mechanism",2,69
750,"mean free",2,69
751,"numerical solution",2,69
752,"low energy spectrum",3,69
753,"charged particle",2,69
754,"locally compact",2,69
755,"convergence rate",2,69
756,"first order parameter",3,69
757,"thin film",2,69
758,"pi pi0",2,69
759,"carbon nanotubes",2,68
760,"diffusion processes",2,68
761,"optimization problem",2,68
762,"inflationary models",2,68
763,"expanding universe",2,68
764,"statistical errors",2,68
765,"surface brightness",2,68
766,"spin down",2,68
767,"heavy quarks",2,68
768,"x1 xn",2,68
769,"characteristic zero",2,68
770,"cohomology groups",2,68
771,"charge transfer",2,68
772,"jet production",2,68
773,"non supersymmetric",2,68
774,"coordinate system",2,68
775,"mass difference",2,67
776,"test particle",2,67
777,"analytical expression",2,67
778,"strong coupling regime",3,67
779,"almost complex",2,67
780,"irreducible representation",2,67
781,"next generation",2,67
782,"dwarf galaxies",2,67
783,"optical depth",2,67
784,"event horizon",2,67
785,"condensed matter",2,67
786,"local universe",2,67
787,"real line",2,67
788,"commutative ring",2,67
789,"minimum number",2,67
790,"schr odinger equation",3,67
791,"variational approach",2,67
792,"thermodynamic equilibrium",2,67
793,"low energies",2,67
794,"nuclear reactions",2,67
795,"standard model sm",3,67
796,"standard deviation",2,67
797,"multi particle",2,66
798,"dirac fermions",2,66
799,"stellar population",2,66
800,"large area",2,66
801,"neutrino mass",2,66
802,"hyperbolic space",2,66
803,"excitation spectra",2,66
804,"elastic scattering",2,66
805,"effective hamiltonian",2,66
806,"decay rates",2,66
807,"two flavor",2,66
808,"neural network",2,65
809,"limiting case",2,65
810,"ising model",2,65
811,"angular resolution",2,65
812,"galactic plane",2,65
813,"lower energies",2,65
814,"large array",2,65
815,"hii regions",2,65
816,"flat space",2,65
817,"alpha emission",2,65
818,"temperature dependent",2,65
819,"inverse scattering",2,65
820,"length scales",2,65
821,"scaling behavior",2,65
822,"decay modes",2,65
823,"nn gev",2,65
824,"branching ratio",2,65
825,"ads cft",2,65
826,"universality class",2,64
827,"atomic gas",2,64
828,"lie group",2,64
829,"high sensitivity",2,64
830,"energy scales",2,64
831,"blue galaxies",2,64
832,"time domain",2,64
833,"gravitational potential",2,64
834,"periodic potential",2,64
835,"fermi liquid",2,64
836,"tunneling through",2,64
837,"highly non",2,64
838,"special relativity",2,64
839,"semiclassical theory",2,63
840,"mechanical systems",2,63
841,"high efficiency",2,63
842,"single photon",2,63
843,"mass loss",2,63
844,"integral representation",2,63
845,"projective space",2,63
846,"gamma ray bursts",3,63
847,"solar like",2,63
848,"field lines",2,63
849,"shock waves",2,63
850,"total flux",2,63
851,"maximum value",2,63
852,"absorption line",2,63
853,"momentum transfer",2,63
854,"normal state",2,63
855,"complete graph",2,63
856,"lowest order",2,63
857,"shot noise",2,63
858,"crystal structure",2,63
859,"repulsive interactions",2,62
860,"necessary condition",2,62
861,"interacting fermions",2,62
862,"soliton solutions",2,62
863,"uniform distribution",2,62
864,"control theory",2,62
865,"poisson process",2,62
866,"computational complexity",2,62
867,"gravitational field",2,62
868,"ray sources",2,62
869,"low luminosity",2,62
870,"infinite family",2,62
871,"background radiation",2,62
872,"small enough",2,62
873,"ray scattering",2,62
874,"five dimensional",2,62
875,"exchange interactions",2,62
876,"perpendicular magnetic field",3,62
877,"higgs mechanism",2,62
878,"branching ratios",2,62
879,"extended version",2,62
880,"analogous result",2,61
881,"data recorded",2,61
882,"rational function",2,61
883,"large deviations",2,61
884,"flux density",2,61
885,"systematic error",2,61
886,"variable stars",2,61
887,"ultra high",2,61
888,"radial velocity",2,61
889,"alpha beta",2,61
890,"diffusion equations",2,61
891,"numerical simulation",2,61
892,"elliptic curves",2,61
893,"real part",2,61
894,"steady states",2,61
895,"non universal",2,61
896,"sum rules",2,61
897,"experimental realization",2,61
898,"tight binding model",3,61
899,"atomic physics",2,60
900,"positive characteristic",2,60
901,"initial value",2,60
902,"high spatial",2,60
903,"spectral sequence",2,60
904,"central limit theorem",3,60
905,"relative motion",2,60
906,"novel mechanism",2,60
907,"cross correlation",2,60
908,"circumstellar disk",2,60
909,"unified approach",2,60
910,"data indicate",2,60
911,"quantitative analysis",2,60
912,"host galaxies",2,60
913,"central star",2,60
914,"free emission",2,60
915,"radial velocities",2,60
916,"fine tuning",2,60
917,"degree distribution",2,60
918,"spherical symmetry",2,60
919,"forward backward",2,60
920,"density functional theory",3,60
921,"spin polarized",2,60
922,"yukawa couplings",2,60
923,"minimal supersymmetric standard model mssm",5,60
924,"gauge theories",2,60
925,"supersymmetry breaking",2,60
926,"hierarchy problem",2,60
927,"absolute value",2,59
928,"simple analytical",2,59
929,"dynamic range",2,59
930,"hot gas",2,59
931,"precision measurement",2,59
932,"gamma ray bursts grbs",4,59
933,"white dwarf",2,59
934,"data suggest",2,59
935,"group actions",2,59
936,"mean curvature",2,59
937,"asymptotically flat",2,59
938,"network topology",2,59
939,"single molecule",2,59
940,"transverse magnetic field",3,59
941,"collective excitations",2,59
942,"entanglement measure",2,58
943,"phase coherence",2,58
944,"distributed over",2,58
945,"noise level",2,58
946,"minimal length",2,58
947,"wave packets",2,58
948,"inner regions",2,58
949,"well constrained",2,58
950,"inverse problems",2,58
951,"magnetic flux",2,58
952,"blow up",2,58
953,"maximum likelihood",2,58
954,"observational constraints",2,58
955,"velocity field",2,58
956,"central charge",2,58
957,"slow roll inflation",3,58
958,"electric current",2,58
959,"central regions",2,58
960,"extra dimensions",2,58
961,"coulomb potential",2,58
962,"gamma ray",2,58
963,"surface layers",2,58
964,"near horizon",2,58
965,"quantum groups",2,58
966,"diffusion process",2,58
967,"derived category",2,58
968,"bundles over",2,58
969,"euler equations",2,58
970,"energy distributions",2,58
971,"calabi yau",2,58
972,"momentum tensor",2,58
973,"bose einstein condensates",3,58
974,"experimental findings",2,58
975,"critical temperature",2,58
976,"vector mesons",2,58
977,"separable states",2,57
978,"bell states",2,57
979,"matrix product",2,57
980,"detailed description",2,57
981,"entangled states",2,57
982,"fermi gas",2,57
983,"conservation laws",2,57
984,"plane curves",2,57
985,"dark matter halo",3,57
986,"burst grb",2,57
987,"astrophysical sources",2,57
988,"luminosity function",2,57
989,"observations indicate",2,57
990,"self consistently",2,57
991,"mapping class",2,57
992,"singular points",2,57
993,"lattice sites",2,57
994,"neutron scattering",2,57
995,"arbitrarily large",2,56
996,"end point",2,56
997,"control problem",2,56
998,"line width",2,56
999,"electromagnetic fields",2,56
1000,"biological systems",2,56
1001,"target space",2,56
1002,"beta function",2,56
1003,"critical current",2,56
1004,"low metallicity",2,56
1005,"multiple scattering",2,56
1006,"two populations",2,56
1007,"end up",2,56
1008,"clustering properties",2,56
1009,"control over",2,56
1010,"analytic solutions",2,56
1011,"linear response",2,56
1012,"holomorphic functions",2,56
1013,"two dimensional electron",3,56
1014,"superconducting gap",2,56
1015,"decay mode",2,56
1016,"total cross section",3,56
1017,"wave packet",2,55
1018,"quantum wire",2,55
1019,"square root",2,55
1020,"momentum distributions",2,55
1021,"critical exponents",2,55
1022,"gravitational interaction",2,55
1023,"bounded domain",2,55
1024,"optimal control",2,55
1025,"approximation scheme",2,55
1026,"embedded within",2,55
1027,"wavelength range",2,55
1028,"disk galaxies",2,55
1029,"optical photometry",2,55
1030,"white dwarfs",2,55
1031,"extract information",2,55
1032,"homotopy theory",2,55
1033,"de la",2,55
1034,"homogeneous spaces",2,55
1035,"differential cross section",3,55
1036,"magnetic ordering",2,55
1037,"fermi level",2,55
1038,"three sphere",2,55
1039,"decay width",2,55
1040,"coupled channel",2,55
1041,"decay channels",2,55
1042,"mixed states",2,54
1043,"field strength",2,54
1044,"worst case",2,54
1045,"planetary systems",2,54
1046,"space time evolution",3,54
1047,"deep field",2,54
1048,"hubble space telescope",3,54
1049,"xmm newton observations",3,54
1050,"extragalactic sources",2,54
1051,"dust grains",2,54
1052,"spectral energy distributions",3,54
1053,"solar wind",2,54
1054,"density rho",2,54
1055,"adaptive optics",2,54
1056,"accelerating universe",2,54
1057,"quasi periodic",2,54
1058,"test functions",2,54
1059,"random walks",2,54
1060,"scale free",2,54
1061,"ideal gas",2,54
1062,"josephson junction",2,54
1063,"triangular lattice",2,54
1064,"proton scattering",2,54
1065,"chiral perturbation theory",3,54
1066,"toy model",2,54
1067,"pep ii detector",3,54
1068,"light propagation",2,54
1069,"critical phenomena",2,53
1070,"energy eigenvalues",2,53
1071,"simple lie algebra",3,53
1072,"experimental investigation",2,53
1073,"parameter estimation",2,53
1074,"high enough",2,53
1075,"information theoretic",2,53
1076,"open set",2,53
1077,"mid ir",2,53
1078,"temperature tc",2,53
1079,"intermediate mass",2,53
1080,"active regions",2,53
1081,"shell structure",2,53
1082,"spectral index",2,53
1083,"surface area",2,53
1084,"graph theory",2,53
1085,"light cone",2,53
1086,"spin waves",2,53
1087,"quantum dots",2,53
1088,"quantum critical point",3,53
1089,"cuprate superconductors",2,53
1090,"pb collisions",2,53
1091,"extra dimension",2,53
1092,"bar nu",2,53
1093,"belle detector",2,53
1094,"unified description",2,52
1095,"many ways",2,52
1096,"dipole moment",2,52
1097,"casimir force",2,52
1098,"ad hoc",2,52
1099,"fourth order",2,52
1100,"functional form",2,52
1101,"eigenvalue problem",2,52
