rank,term,n_tokens,freq
152,"solar system",2,383
153,"high energies",2,382
154,"inverse problem",2,381
155,"initial data",2,381
156,"non equilibrium",2,380
157,"initial state",2,377
158,"quantum information",2,374
159,"monte carlo",2,373
160,"surface states",2,371
161,"data driven",2,371
162,"thin films",2,371
163,"stochastic processes",2,370
164,"numerical solutions",2,367
165,"first principles",2,367
166,"communication systems",2,366
167,"parameter space",2,366
168,"spin dependent",2,364
169,"angular momentum",2,363
170,"low mass",2,363
171,"hilbert space",2,362
172,"perturbation theory",2,359
173,"electric field",2,358
174,"quantum mechanics",2,358
175,"model selection",2,357
176,"control problem",2,356
177,"upper bounds",2,356
178,"value problem",2,355
179,"vertex set",2,350
180,"vector space",2,349
181,"small values",2,348
182,"proton collisions",2,348
183,"polynomial time",2,347
184,"case studies",2,346
185,"objective function",2,346
186,"computationally efficient",2,345
187,"cross section",2,339
188,"probability distributions",2,338
189,"finite element",2,336
190,"control over",2,335
191,"next generation",2,335
192,"multiple input",2,334
193,"finitely generated",2,333
194,"second part",2,332
195,"wave function",2,330
196,"bounded domain",2,324
197,"trade off",2,323
198,"steady state",2,323
199,"point like",2,320
200,"information processing",2,320
201,"coherent states",2,319
202,"single mode",2,317
203,"quantum gravity",2,316
204,"large numbers",2,315
205,"time domain",2,315
206,"light curves",2,315
207,"solid state",2,313
208,"theoretical predictions",2,313
209,"direct detection",2,312
210,"type ii",2,311
211,"high luminosity",2,310
212,"large sample",2,310
213,"free energy",2,309
214,"numerical simulation",2,309
215,"topological properties",2,307
216,"asymptotic properties",2,305
217,"optical spectroscopy",2,304
218,"basis functions",2,302
219,"finite size",2,302
220,"worst case",2,301
221,"vector fields",2,298
222,"statistical properties",2,298
223,"wide field",2,298
224,"minimum number",2,298
225,"time varying",2,297
226,"computational cost",2,297
227,"positive integer",2,296
228,"chemical potential",2,296
229,"finite fields",2,296
230,"gravitational waves",2,295
231,"interaction strength",2,294
232,"single layer",2,294
233,"frequency range",2,293
234,"broad range",2,292
235,"non smooth",2,291
236,"structure formation",2,290
237,"differential equations",2,287
238,"random walk",2,287
239,"explicit form",2,286
240,"differential equation",2,285
241,"symmetry breaking",2,285
242,"two stage",2,285
243,"upper limit",2,284
244,"image analysis",2,284
245,"data points",2,282
246,"mass range",2,281
247,"large area",2,279
248,"ray emission",2,278
249,"parameter values",2,277
250,"binary systems",2,277
251,"high redshift",2,275
252,"single crystals",2,274
253,"mass function",2,273
254,"large amplitude",2,272
255,"final states",2,272
256,"wave functions",2,272
257,"early universe",2,272
258,"non perturbative",2,271
259,"monte carlo simulations",3,271
260,"total energy",2,271
261,"two dimensional 2d",3,270
262,"transport through",2,269
263,"strong dependence",2,268
264,"quark mass",2,267
265,"representation theory",2,267
266,"neutron stars",2,267
267,"symmetric group",2,266
268,"optimal control",2,266
269,"mass distribution",2,266
270,"np hard",2,266
271,"main theorem",2,266
272,"low cost",2,265
273,"first principles calculations",3,265
274,"charged particles",2,264
275,"weak solution",2,263
276,"natural language",2,263
277,"explicit formula",2,262
278,"phase transitions",2,262
279,"model predicts",2,260
280,"energy distribution",2,260
281,"spectral properties",2,260
282,"bayesian approach",2,260
283,"probability density",2,259
284,"low density",2,259
285,"object detection",2,259
286,"gauge symmetry",2,258
287,"crystal structure",2,258
288,"two qubit",2,257
289,"high frequency",2,256
290,"large scale structure",3,256
291,"numerical calculations",2,255
292,"three main",2,255
293,"observational data",2,253
294,"point process",2,252
295,"matrix elements",2,252
296,"effective field theory",3,252
297,"learning algorithms",2,252
298,"weak solutions",2,251
299,"four dimensional",2,251
300,"probability distribution",2,251
301,"non interacting",2,250
302,"molecular dynamics simulations",3,250
303,"fixed points",2,249
304,"self similar",2,249
305,"condensed matter",2,249
306,"growth rate",2,248
307,"spatial distribution",2,248
308,"near infrared",2,248
309,"time scale",2,246
310,"physical parameters",2,245
311,"stellar mass",2,245
312,"internal structure",2,244
313,"computational efficiency",2,244
314,"fourier transform",2,244
315,"double well",2,244
316,"variational approach",2,244
317,"four point",2,243
318,"convolutional neural networks",3,243
319,"multi task",2,243
320,"final state",2,242
321,"tree level",2,241
322,"low resolution",2,241
323,"lie algebra",2,241
324,"brownian motion",2,240
325,"integrated luminosity",2,240
326,"existing techniques",2,240
327,"alpha beta",2,240
328,"algebraic structure",2,239
329,"density functional theory",3,239
330,"prior information",2,239
331,"sigma model",2,239
332,"two photon",2,238
333,"significant performance",2,238
334,"quantum channels",2,238
335,"small scale",2,237
336,"search space",2,237
337,"input parameters",2,236
338,"correlation functions",2,236
339,"higher dimensions",2,236
340,"well posedness",2,236
341,"main features",2,235
342,"parameter family",2,235
343,"parameter estimation",2,235
344,"partial differential equations",3,234
345,"correlation function",2,234
346,"spatial resolution",2,234
347,"power spectrum",2,234
348,"feature space",2,234
349,"abelian group",2,233
350,"lattice qcd",2,232
351,"topological phases",2,232
352,"binary system",2,232
353,"green function",2,231
354,"big data",2,231
355,"strongly interacting",2,230
356,"prime number",2,230
357,"low temperatures",2,229
358,"modules over",2,229
359,"image segmentation",2,229
360,"moduli space",2,229
361,"convergence rate",2,228
362,"short time",2,228
363,"optimization problems",2,228
364,"random matrix",2,227
365,"light matter",2,227
366,"stellar masses",2,226
367,"mixture model",2,225
368,"finitely many",2,225
369,"well suited",2,225
370,"unified approach",2,224
371,"two body",2,223
372,"scale structure",2,223
373,"galaxy evolution",2,223
374,"multi scale",2,223
375,"first principle",2,222
376,"schr odinger",2,222
377,"high probability",2,222
378,"experimental observation",2,221
379,"decision making",2,221
380,"particle physics",2,220
381,"thermodynamic properties",2,220
382,"random variable",2,219
383,"exact solution",2,219
384,"open source",2,218
385,"improved performance",2,217
386,"three dimensional 3d",3,217
387,"bayesian analysis",2,215
388,"unique solution",2,215
389,"signal processing",2,215
390,"gamma ray",2,214
391,"building blocks",2,213
392,"form factor",2,213
393,"electronic devices",2,213
394,"publicly available",2,212
395,"molecular dynamics",2,212
396,"form factors",2,212
397,"diffusion process",2,211
398,"theoretical framework",2,211
399,"electromagnetic field",2,210
400,"evolution equations",2,210
401,"temporal dynamics",2,209
402,"current understanding",2,209
403,"open problems",2,208
404,"linear stability",2,208
405,"topological phase",2,208
406,"low complexity",2,208
407,"stellar population",2,207
408,"transverse momentum",2,207
409,"dark energy",2,207
410,"coupling constant",2,206
411,"experimental design",2,206
412,"unknown parameters",2,206
413,"precision measurements",2,206
414,"scalar fields",2,206
415,"visual features",2,206
416,"moduli spaces",2,205
417,"entanglement entropy",2,204
418,"online learning",2,204
419,"machine learning algorithms",3,204
420,"image processing",2,204
421,"riemannian manifold",2,203
422,"black holes",2,203
423,"classification tasks",2,203
424,"open question",2,203
425,"room temperature",2,203
426,"higgs boson",2,203
427,"scalar tensor",2,203
428,"convergence rates",2,203
429,"fluid dynamics",2,203
430,"channel state",2,203
431,"classification problems",2,202
432,"non negative",2,202
433,"error bounds",2,201
434,"network topology",2,201
435,"complete graph",2,200
436,"spatio temporal",2,200
437,"boundary condition",2,200
438,"approximation scheme",2,199
439,"main sequence",2,199
440,"geometric properties",2,199
441,"theoretical studies",2,199
442,"multi level",2,199
443,"free parameters",2,199
444,"complete classification",2,198
445,"finite volume",2,198
446,"sensitivity analysis",2,198
447,"early type",2,197
448,"highly efficient",2,197
449,"explicit construction",2,197
450,"square lattice",2,197
451,"cosmic rays",2,197
452,"energy efficient",2,197
453,"large enough",2,197
454,"star clusters",2,196
455,"chiral symmetry",2,196
456,"infinite dimensional",2,196
457,"complex plane",2,196
458,"partition function",2,195
459,"analytical solution",2,195
460,"linear algebra",2,195
461,"spin down",2,194
462,"unified framework",2,194
463,"domain specific",2,193
464,"iterative algorithm",2,193
465,"trained end",2,193
466,"high sensitivity",2,193
467,"quantum mechanical",2,193
468,"mobile devices",2,193
469,"deep neural network",3,192
470,"ab initio",2,192
471,"quantum critical",2,192
472,"transition temperature",2,191
473,"initial condition",2,191
474,"radio emission",2,191
475,"optical response",2,191
476,"test set",2,191
477,"deep learning algorithms",3,191
478,"quantum networks",2,190
479,"non singular",2,189
480,"wide class",2,189
481,"approximate solutions",2,189
482,"linear response",2,188
483,"semi classical",2,188
484,"strongly coupled",2,188
485,"sufficient condition",2,188
486,"bayesian framework",2,188
487,"blow up",2,188
488,"spherically symmetric",2,187
489,"transport properties",2,187
490,"error rate",2,187
491,"band gap",2,187
492,"spectral energy",2,187
493,"random graphs",2,186
494,"gaussian distribution",2,186
495,"directed graphs",2,185
496,"analytical solutions",2,185
497,"ground states",2,185
498,"cosmological constant",2,185
499,"population dynamics",2,185
500,"artificial intelligence",2,185
501,"reduced order",2,184
502,"length scales",2,183
503,"hilbert spaces",2,183
504,"convex functions",2,183
505,"forming galaxies",2,183
506,"phase approximation",2,182
507,"normal state",2,182
508,"thermal fluctuations",2,182
509,"type inequality",2,182
510,"general relativistic",2,181
511,"vacuum state",2,181
512,"software development",2,181
513,"recurrent neural network",3,181
514,"bound state",2,180
515,"initial states",2,180
516,"mutual information",2,179
517,"massive star",2,179
518,"measure spaces",2,179
519,"tensor product",2,179
520,"generating function",2,179
521,"optical spectra",2,179
522,"ising model",2,179
523,"spectroscopic survey",2,179
524,"complex numbers",2,178
525,"thin film",2,178
526,"edge states",2,178
527,"cauchy problem",2,178
528,"probability measures",2,178
529,"maxwell equations",2,177
530,"wave propagation",2,177
531,"time step",2,177
532,"noise ratio",2,177
533,"performance evaluation",2,177
534,"task specific",2,177
535,"graph theory",2,177
536,"functional theory",2,176
537,"generating functions",2,176
538,"training set",2,176
539,"theoretical calculations",2,176
540,"hall effect",2,176
541,"three dimensions",2,176
542,"giving rise",2,176
543,"unsupervised learning",2,176
544,"energy transfer",2,176
545,"deep convolutional neural network",4,175
546,"mechanical systems",2,174
547,"quantum corrections",2,174
548,"planar graph",2,174
549,"partial differential",2,174
550,"during training",2,174
551,"question answering",2,174
552,"charge density",2,174
553,"band structure",2,174
554,"lower mass",2,173
555,"velocity field",2,173
556,"fermi level",2,173
557,"regression model",2,173
558,"weakly coupled",2,173
559,"arbitrary dimension",2,173
560,"gravitational wave",2,172
561,"data transmission",2,172
562,"light source",2,172
563,"test case",2,172
564,"minimum distance",2,171
565,"monte carlo simulation",3,171
566,"well controlled",2,171
567,"computation time",2,171
568,"black box",2,171
569,"structure factor",2,171
570,"ray flux",2,171
571,"diffusion processes",2,170
572,"connected components",2,170
573,"sample size",2,170
574,"component analysis",2,170
575,"deep learning techniques",3,170
576,"sensor data",2,169
577,"entangled states",2,169
578,"probability theory",2,169
579,"time delay",2,169
580,"kinetic energy",2,169
581,"rank matrix",2,168
582,"high degree",2,168
583,"iterative methods",2,168
584,"information flow",2,168
585,"multi dimensional",2,168
586,"multi class",2,168
587,"thermal conductivity",2,168
588,"long distance",2,168
589,"modified gravity",2,168
590,"diffusion equations",2,167
591,"non abelian",2,167
592,"research areas",2,167
593,"gravitational field",2,167
594,"test functions",2,167
595,"fine tuning",2,167
596,"cross sections",2,167
597,"simply connected",2,167
598,"reinforcement learning",2,167
599,"renormalization group",2,167
600,"algebraic varieties",2,166
601,"mean field theory",3,166
602,"two species",2,166
603,"distribution functions",2,166
604,"bottom up",2,166
605,"beta function",2,166
606,"non gaussian",2,166
607,"cost function",2,166
608,"multi wavelength",2,166
609,"density functional",2,166
610,"analytical framework",2,165
611,"stellar evolution",2,165
612,"attention mechanism",2,165
613,"central region",2,164
614,"hubbard model",2,164
615,"ray diffraction",2,164
616,"least squares",2,164
617,"loss function",2,164
618,"current density",2,163
619,"topological insulators",2,163
620,"asymptotic analysis",2,163
621,"critical points",2,163
622,"higher dimensional",2,163
623,"social media",2,163
624,"energy distributions",2,162
625,"galactic center",2,162
626,"exchange interaction",2,162
627,"run time",2,162
628,"missing data",2,162
629,"pair production",2,162
630,"scattering problem",2,162
631,"single crystal",2,162
632,"parameter alpha",2,162
633,"simplified model",2,162
634,"fundamental physics",2,161
635,"quantum fluctuations",2,161
636,"ab initio calculations",3,161
637,"multi agent",2,161
638,"quasi linear",2,161
639,"strong constraints",2,161
640,"banach spaces",2,160
641,"synthetic data",2,160
642,"critical value",2,160
643,"coupling strength",2,160
644,"group actions",2,160
645,"high precision",2,160
646,"high contrast",2,160
647,"rational functions",2,159
648,"non degenerate",2,159
649,"low level",2,159
650,"massive stars",2,159
651,"decay rate",2,159
652,"extended version",2,159
653,"continuum limit",2,159
654,"cnn models",2,159
655,"pre trained",2,159
656,"single cell",2,158
657,"non thermal",2,158
658,"effective action",2,158
659,"dynamical properties",2,158
660,"effective hamiltonian",2,158
661,"closed loop",2,158
662,"bayesian inference",2,158
663,"convex optimization problem",3,157
664,"dirac equation",2,157
665,"convergence properties",2,157
666,"electronic states",2,157
667,"non uniform",2,157
668,"fundamental group",2,157
669,"detection algorithms",2,157
670,"mass ratio",2,157
671,"excited state",2,156
672,"momentum space",2,156
673,"uniqueness result",2,156
674,"self dual",2,156
675,"under development",2,155
676,"distributed computing",2,155
677,"surface density",2,155
678,"classification accuracy",2,155
679,"experimental constraints",2,155
680,"critical behavior",2,155
681,"small enough",2,154
682,"ad hoc",2,154
683,"low power",2,154
684,"limit theorem",2,154
685,"ground truth",2,154
686,"configuration space",2,154
687,"spin orbit",2,154
688,"word embeddings",2,154
689,"partition functions",2,153
690,"spectral range",2,153
691,"heavy ion collisions",3,153
692,"visual recognition",2,153
693,"image classification",2,153
694,"feature representations",2,153
695,"energy levels",2,153
696,"relaxation time",2,153
697,"plane wave",2,152
698,"gaussian processes",2,152
699,"coarse grained",2,152
700,"periodic solutions",2,152
701,"quantum numbers",2,152
702,"locally finite",2,152
703,"coulomb interaction",2,151
704,"social network",2,151
705,"high pressure",2,151
706,"nearest neighbor",2,151
707,"spin polarized",2,151
708,"topological invariant",2,151
709,"statistical inference",2,151
710,"weight function",2,151
711,"radio frequency",2,150
712,"gradient flow",2,150
713,"weak dependence",2,150
714,"detection rate",2,150
715,"generative models",2,150
716,"equivalence classes",2,149
717,"light scattering",2,149
718,"average value",2,149
719,"strongly correlated",2,149
720,"many areas",2,149
721,"type theorems",2,149
722,"static analysis",2,149
723,"cloud computing",2,148
724,"imaging technique",2,148
725,"surface tension",2,148
726,"direct measurement",2,148
727,"control problems",2,148
728,"holographic dual",2,147
729,"algebraically closed field",3,147
730,"gas phase",2,147
731,"finite difference",2,147
732,"range interactions",2,147
733,"real line",2,147
734,"non stationary",2,147
735,"positive integers",2,147
736,"current experimental",2,146
737,"convex sets",2,146
738,"well posed",2,146
739,"atlas detector",2,146
740,"temperature range",2,146
741,"multi objective",2,145
742,"highly non",2,145
743,"external magnetic field",3,145
744,"upper limits",2,145
745,"near optimal",2,145
746,"gaussian process",2,145
747,"small perturbations",2,145
748,"galaxy cluster",2,145
749,"integral equation",2,145
750,"benchmark datasets",2,144
751,"point sources",2,144
752,"zero modes",2,144
753,"characteristic zero",2,144
754,"periodic potential",2,144
755,"short range",2,144
756,"quantum dot",2,144
757,"symmetric spaces",2,144
758,"operating system",2,144
759,"spectral index",2,143
760,"non ideal",2,143
761,"two sided",2,143
762,"pure states",2,143
763,"strong correlation",2,143
764,"specific heat",2,143
765,"free boundary",2,143
766,"quantitative analysis",2,143
767,"fine grained",2,143
768,"continuous variable",2,143
769,"rational curves",2,142
770,"parameter regime",2,142
771,"loop level",2,142
772,"spin orbit coupling",3,142
773,"dynamical evolution",2,142
774,"fine structure",2,142
775,"approximation algorithms",2,142
776,"third order",2,142
777,"short distance",2,142
778,"chemical abundances",2,142
779,"positive definite",2,142
780,"electron beam",2,141
781,"two dimensional materials",3,141
782,"maximum degree",2,141
783,"mechanical properties",2,141
784,"power flow",2,141
785,"locally compact",2,141
786,"antiferromagnetic order",2,140
787,"spectroscopic observations",2,140
788,"novel hybrid",2,140
789,"alma observations",2,140
790,"convolutional neural networks cnns",4,140
791,"estimation error",2,140
792,"prediction accuracy",2,140
793,"weak coupling",2,140
794,"zero temperature",2,140
795,"world data",2,140
796,"topological defects",2,139
797,"combined effect",2,139
798,"higher spin",2,139
799,"momentum distribution",2,138
800,"relative phase",2,138
801,"time resolved",2,138
802,"minimization problem",2,138
803,"data release",2,138
804,"high speed",2,138
805,"small sample",2,138
806,"real world data",3,138
807,"dimension reduction",2,137
808,"polynomial ring",2,137
809,"current voltage",2,137
810,"whole space",2,137
811,"similar behavior",2,137
812,"dwarf stars",2,137
813,"normal distribution",2,137
814,"learned features",2,137
815,"highly sensitive",2,137
816,"constant factor",2,137
817,"partial information",2,136
818,"invariant mass",2,136
819,"initial mass",2,136
820,"numerical schemes",2,136
821,"scattering processes",2,136
822,"physical conditions",2,136
823,"deep neural networks",3,136
824,"analogous result",2,136
825,"cost effective",2,136
826,"local search",2,135
827,"optimal control problem",3,135
828,"weighted sum",2,135
829,"computational power",2,135
830,"two variants",2,135
831,"random phase",2,135
832,"natural images",2,135
833,"convolutional layers",2,135
834,"shell model",2,135
835,"quantum key",2,135
836,"single photons",2,135
837,"empirical studies",2,135
838,"ion collisions",2,134
839,"strong magnetic fields",3,134
840,"source code",2,134
841,"art techniques",2,134
842,"massive gravity",2,134
843,"functional form",2,134
844,"higher accuracy",2,133
845,"time reversal",2,133
846,"color images",2,133
847,"graph classes",2,133
848,"stationary solutions",2,133
849,"forward backward",2,133
850,"machine learning techniques",3,133
851,"dynamic range",2,133
852,"global convergence",2,132
853,"gauge fields",2,132
854,"pp collisions",2,132
855,"minimal surface",2,132
856,"time consuming",2,132
857,"coupled oscillators",2,131
858,"combinatorial properties",2,131
859,"fourier coefficients",2,131
860,"fundamental question",2,131
861,"time derivative",2,131
862,"non vanishing",2,131
863,"spatial dimension",2,131
864,"compact objects",2,131
865,"semi supervised",2,131
866,"stationary state",2,131
867,"type stars",2,131
868,"schr odinger equation",3,130
869,"joint distribution",2,130
870,"spin chains",2,130
871,"observations suggest",2,130
872,"standard model sm",3,130
873,"elliptic curves",2,130
874,"spectroscopic data",2,129
875,"laser induced",2,129
876,"eigenvalue problem",2,129
877,"metric spaces",2,129
878,"excited states",2,129
879,"sparse representation",2,129
880,"central limit theorem",3,129
881,"projective space",2,129
882,"algebraic geometry",2,129
883,"exchange coupling",2,129
884,"data collection",2,129
885,"analytical expressions",2,129
886,"statistical physics",2,128
887,"diffusion equation",2,128
888,"transition region",2,128
889,"explicit expressions",2,128
890,"integral field",2,128
891,"long lived",2,128
892,"fermi surface",2,128
893,"available datasets",2,128
894,"key step",2,128
895,"orthogonal polynomials",2,127
896,"cosmic ray",2,127
897,"community detection",2,127
898,"np complete",2,127
899,"conservation laws",2,127
900,"scalar field theory",3,127
901,"simulated data",2,127
902,"maximum entropy",2,127
903,"unit sphere",2,127
904,"large array",2,127
905,"master equation",2,127
906,"de sitter",2,126
907,"turbulent flows",2,126
908,"remote sensing",2,126
909,"electron hole",2,126
910,"phase difference",2,126
911,"euler equations",2,126
912,"coordinate system",2,126
913,"elastic properties",2,126
914,"strong impact",2,125
915,"large deviation",2,125
916,"photon emission",2,125
917,"nearby galaxies",2,125
918,"biological systems",2,125
919,"kinetic theory",2,125
920,"low rank",2,125
921,"alternative proof",2,125
922,"feature extraction",2,125
923,"collective behavior",2,125
924,"bose einstein condensate",3,125
925,"radial velocity",2,124
926,"weyl semimetals",2,124
927,"open subset",2,124
928,"charge carriers",2,124
929,"automorphism groups",2,124
930,"asymptotic formula",2,124
931,"spatial domain",2,124
932,"elliptic equations",2,124
933,"material parameters",2,124
934,"time scales",2,124
935,"smooth projective",2,123
936,"nuclear structure",2,123
937,"momentum tensor",2,123
938,"irreducible representation",2,123
939,"molecular gas",2,123
940,"field theories",2,123
941,"information extraction",2,123
942,"classification task",2,123
943,"primal dual",2,123
944,"sign problem",2,123
945,"harmonic functions",2,123
946,"image reconstruction",2,123
947,"spectral density",2,122
948,"mean curvature",2,122
949,"neutrino masses",2,122
950,"recurrent neural networks",3,121
951,"bounded below",2,121
952,"multiple scales",2,121
953,"protoplanetary disks",2,121
954,"asymptotic regime",2,121
955,"spatially resolved",2,121
956,"transfer learning",2,121
957,"quantum coherence",2,121
958,"experimental investigation",2,120
959,"clustering algorithm",2,120
960,"real numbers",2,120
961,"main sequence stars",3,120
962,"research topic",2,120
963,"multi user",2,120
964,"markov process",2,120
965,"non parametric",2,120
966,"simplified models",2,120
967,"maximum likelihood",2,120
968,"fermi lat",2,119
969,"topologically protected",2,119
970,"power grid",2,119
971,"statistical mechanics",2,119
972,"path integral",2,119
973,"response function",2,119
974,"thermal equilibrium",2,119
975,"expected value",2,119
976,"phase shift",2,119
977,"temperature dependence",2,119
978,"theoretical description",2,119
979,"thermodynamic limit",2,119
980,"transfer function",2,119
981,"accretion disk",2,118
982,"xmm newton",2,118
983,"host star",2,118
984,"experimental observations",2,118
985,"physical phenomena",2,118
986,"accurate predictions",2,118
987,"device applications",2,118
988,"photometric data",2,118
989,"light curve",2,118
990,"magnetic moment",2,118
991,"strong magnetic field",3,118
992,"inner product",2,118
993,"model checking",2,118
994,"interstellar medium",2,118
995,"heat equation",2,118
996,"video frames",2,118
997,"optimal solutions",2,118
998,"crystal structures",2,118
999,"active region",2,118
1000,"combinatorial structure",2,117
1001,"solution quality",2,117
1002,"steady states",2,117
1003,"3d shape",2,117
1004,"ray sources",2,117
1005,"compact stars",2,117
1006,"domain wall",2,117
1007,"area under",2,117
1008,"channel estimation",2,117
1009,"encoder decoder",2,117
1010,"human behavior",2,117
1011,"lhc searches",2,117
1012,"limiting case",2,117
1013,"decision process",2,117
1014,"differential operator",2,117
1015,"mass difference",2,117
1016,"free electron",2,117
1017,"energy loss",2,117
1018,"external potential",2,117
1019,"local universe",2,117
1020,"irreducible representations",2,117
1021,"power consumption",2,117
1022,"error estimates",2,117
1023,"underlying mechanisms",2,117
1024,"closed field",2,117
1025,"single photon",2,117
1026,"transport measurements",2,116
1027,"difference equations",2,116
1028,"base stations",2,116
1029,"string theory",2,116
1030,"long short",2,116
1031,"particle production",2,116
1032,"radiative transfer",2,116
1033,"learning techniques",2,116
1034,"fermi large",2,115
1035,"security analysis",2,115
1036,"scale invariant",2,115
1037,"body simulations",2,115
1038,"latent variables",2,115
1039,"clustering methods",2,115
1040,"entire system",2,115
1041,"vector spaces",2,115
1042,"error estimate",2,115
1043,"complete characterization",2,115
1044,"quadratic form",2,115
1045,"asymptotically optimal",2,114
1046,"central regions",2,114
1047,"differential forms",2,114
1048,"expansion coefficients",2,114
1049,"ray scattering",2,114
1050,"uniform distribution",2,114
1051,"high dimensions",2,114
1052,"massive clusters",2,114
1053,"theoretical prediction",2,114
1054,"saddle point",2,114
1055,"natural numbers",2,114
1056,"elliptic operators",2,114
1057,"long range interactions",3,114
1058,"fundamental limits",2,114
1059,"randomized algorithms",2,114
1060,"active regions",2,114
1061,"gauge group",2,114
1062,"positive characteristic",2,114
1063,"random matrices",2,114
1064,"integral equations",2,114
1065,"density matrix",2,114
1066,"von neumann",2,114
1067,"dinger equation",2,113
1068,"heavy nuclei",2,113
1069,"visible light",2,113
1070,"mean value",2,113
1071,"decay channel",2,113
1072,"additive noise",2,113
1073,"data mining",2,113
1074,"light sources",2,113
1075,"power series",2,113
1076,"expectation value",2,113
1077,"two complementary",2,113
1078,"normal form",2,113
1079,"ads cft",2,113
1080,"ultracold atoms",2,113
1081,"harmonic oscillator",2,113
1082,"training data set",3,113
1083,"hierarchical structure",2,113
1084,"monte carlo methods",3,113
1085,"convex optimization",2,113
1086,"square root",2,112
1087,"type iii",2,112
1088,"random fields",2,112
1089,"perpendicular magnetic field",3,112
1090,"fully nonlinear",2,112
1091,"cold gas",2,112
1092,"external fields",2,112
1093,"emission line",2,112
1094,"magnetic flux",2,112
1095,"size distribution",2,112
1096,"surface area",2,112
1097,"random field",2,112
1098,"spectral gap",2,112
1099,"scaling limit",2,112
1100,"min max",2,111
1101,"parameters describing",2,111
1102,"graphical models",2,111
1103,"special attention",2,111
1104,"conventional approaches",2,111
1105,"precise measurement",2,111
1106,"dispersion relation",2,111
1107,"structural parameters",2,111
1108,"rational points",2,111
1109,"asymptotic expansion",2,111
1110,"dirac fermions",2,111
1111,"mathematical models",2,111
1112,"many situations",2,111
1113,"fractional laplacian",2,110
