rank,term,n_tokens,freq
179,"upper limit",2,120
180,"small scale",2,120
181,"cp violation",2,120
182,"numerical solution",2,119
183,"random matrix",2,119
184,"gauge invariant",2,119
185,"square lattice",2,119
186,"solar masses",2,119
187,"hamiltonian systems",2,118
188,"electric field",2,118
189,"normal state",2,118
190,"initial states",2,116
191,"upper bound",2,116
192,"new technique",2,116
193,"type ii",2,116
194,"nuclear matter",2,116
195,"initial data",2,115
196,"high energies",2,115
197,"bound states",2,114
198,"two classes",2,114
199,"spherically symmetric",2,113
200,"non gaussian",2,113
201,"sufficient conditions",2,112
202,"ray sources",2,112
203,"critical value",2,111
204,"form factor",2,111
205,"binary system",2,111
206,"quark masses",2,110
207,"entangled states",2,109
208,"yang mills",2,109
209,"density fluctuations",2,109
210,"many body",2,108
211,"shell model",2,107
212,"current density",2,107
213,"quantum fluctuations",2,107
214,"phase diagram",2,107
215,"evolution equations",2,106
216,"quark mass",2,106
217,"dirac equation",2,105
218,"electronic structure",2,105
219,"single electron",2,105
220,"weak scale",2,104
221,"closed form",2,104
222,"initial state",2,104
223,"theoretical models",2,104
224,"chandra observations",2,104
225,"quantum numbers",2,103
226,"scaling limit",2,103
227,"least two",2,103
228,"charge density",2,103
229,"spectral type",2,103
230,"neutrino mass",2,103
231,"non abelian",2,102
232,"magnetic field theory",3,102
233,"disk galaxies",2,102
234,"higher dimensional",2,101
235,"theoretical description",2,101
236,"binary systems",2,100
237,"mass distribution",2,100
238,"total mass",2,100
239,"meson decays",2,100
240,"charged particles",2,99
241,"first observation",2,99
242,"second part",2,98
243,"spontaneous symmetry breaking",3,98
244,"exchange interaction",2,98
245,"initial conditions",2,98
246,"dynamical evolution",2,98
247,"star formation",2,98
248,"lower bounds",2,97
249,"infinite number",2,97
250,"physical parameters",2,97
251,"mixed state",2,97
252,"molecular gas",2,97
253,"two qubit",2,97
254,"mass spectrum",2,97
255,"weak coupling",2,96
256,"heavy ion collisions",3,96
257,"differential equations",2,95
258,"euclidean space",2,95
259,"fixed points",2,95
260,"effective hamiltonian",2,95
261,"non perturbative",2,95
262,"electronic properties",2,95
263,"observational data",2,95
264,"chiral limit",2,95
265,"brane world",2,95
266,"necessary condition",2,94
267,"maxwell equations",2,94
268,"asymptotic behavior",2,94
269,"extra dimensions",2,94
270,"general relativistic",2,93
271,"transport properties",2,93
272,"charged particle",2,92
273,"local density",2,92
274,"emission line",2,92
275,"nearby stars",2,92
276,"gamma rays",2,91
277,"complex plane",2,91
278,"density matrix",2,91
279,"quantum groups",2,91
280,"single photon",2,91
281,"critical behavior",2,91
282,"neutron scattering",2,91
283,"current voltage",2,91
284,"upper limits",2,91
285,"strongly coupled",2,90
286,"magnetic field strength",3,90
287,"steady state",2,90
288,"spectral analysis",2,90
289,"transport through",2,90
290,"finite size",2,90
291,"time dependence",2,90
292,"chemical potential",2,90
293,"xmm newton",2,90
294,"energy momentum",2,89
295,"gravitational collapse",2,89
296,"statistical mechanics",2,89
297,"ads cft correspondence",3,89
298,"excited states",2,89
299,"early type",2,89
300,"ising model",2,88
301,"superconducting transition",2,88
302,"galaxy ngc",2,88
303,"stat syst",2,88
304,"scalar field theory",3,87
305,"precision measurements",2,87
306,"spatial distribution",2,87
307,"high velocity",2,87
308,"decay rates",2,86
309,"decay rate",2,86
310,"vector mesons",2,86
311,"light scattering",2,86
312,"de sitter",2,86
313,"third order",2,85
314,"large enough",2,85
315,"single mode",2,85
316,"coupling constants",2,84
317,"wave propagation",2,84
318,"spectral function",2,84
319,"kinetic energy",2,84
320,"pair production",2,84
321,"dark halo",2,84
322,"perturbative expansion",2,83
323,"irreducible representations",2,83
324,"gravitational potential",2,83
325,"physical conditions",2,83
326,"light curve",2,83
327,"perturbative qcd",2,83
328,"scaling behavior",2,82
329,"solid state",2,82
330,"molecular dynamics simulations",3,82
331,"confidence level",2,82
332,"neutron star",2,82
333,"coherent state",2,81
334,"matrix models",2,81
335,"structural properties",2,81
336,"main features",2,81
337,"dynamics simulations",2,81
338,"cosmological parameters",2,81
339,"tree level",2,81
340,"bose einstein condensate",3,80
341,"gauge group",2,80
342,"light cone",2,80
343,"fermi surface",2,80
344,"electron systems",2,80
345,"young stars",2,80
346,"partition function",2,79
347,"thermal equilibrium",2,79
348,"extra dimension",2,79
349,"molecular dynamics",2,79
350,"spin polarized",2,79
351,"broad range",2,79
352,"wide field",2,79
353,"stability analysis",2,78
354,"zero point",2,78
355,"ginzburg landau",2,78
356,"effective temperature",2,78
357,"evolutionary models",2,78
358,"flat space",2,77
359,"non commutative",2,77
360,"simple proof",2,77
361,"random walk",2,77
362,"quantum corrections",2,77
363,"continuum limit",2,77
364,"short time",2,77
365,"total number",2,77
366,"monte carlo simulation",3,77
367,"particle production",2,77
368,"statistical analysis",2,77
369,"coulomb interaction",2,77
370,"kaluza klein",2,77
371,"lower dimensional",2,76
372,"ground states",2,76
373,"final states",2,76
374,"branching ratio",2,76
375,"fundamental group",2,76
376,"sloan digital sky survey",4,76
377,"galactic halo",2,76
378,"spontaneously broken",2,75
379,"free parameters",2,75
380,"compact objects",2,75
381,"gauge fields",2,75
382,"strongly correlated",2,75
383,"central star",2,75
384,"ray spectra",2,75
385,"globular clusters",2,75
386,"length scales",2,74
387,"lower bound",2,74
388,"hubbard model",2,74
389,"dispersion relation",2,74
390,"two step",2,74
391,"strong correlations",2,74
392,"hole mass",2,74
393,"mass energies",2,74
394,"brane cosmology",2,74
395,"beta function",2,73
396,"special attention",2,73
397,"conformal field theory",3,73
398,"real time",2,73
399,"energy scales",2,73
400,"spin dependent",2,73
401,"high resolution spectra",3,73
402,"ray spectroscopy",2,73
403,"near infrared",2,73
404,"coulomb potential",2,72
405,"algebraic structure",2,72
406,"differential equation",2,72
407,"small perturbations",2,72
408,"fourier transform",2,72
409,"left right",2,72
410,"heisenberg model",2,72
411,"velocity dispersion",2,72
412,"observations suggest",2,72
413,"high redshift",2,72
414,"central charge",2,71
415,"invariant mass",2,71
416,"statistical physics",2,71
417,"energy distribution",2,71
418,"finite temperatures",2,71
419,"first principles",2,71
420,"distribution functions",2,71
421,"central region",2,71
422,"external magnetic field",3,70
423,"value problem",2,70
424,"surface density",2,70
425,"non thermal",2,70
426,"numerical methods",2,70
427,"long term",2,70
428,"thin films",2,70
429,"stellar mass",2,70
430,"galactic disk",2,70
431,"radio emission",2,70
432,"probability density",2,69
433,"spin chains",2,69
434,"green function",2,69
435,"weakly coupled",2,69
436,"quantum computation",2,69
437,"nuclear physics",2,69
438,"five dimensional",2,69
439,"loop level",2,69
440,"repulsive interaction",2,68
441,"special emphasis",2,68
442,"gauge coupling",2,68
443,"nearest neighbor",2,68
444,"tensor product",2,68
445,"boundary states",2,68
446,"algebraic geometry",2,68
447,"model predicts",2,68
448,"scattering amplitude",2,68
449,"host galaxy",2,68
450,"hopf algebra",2,67
451,"first few",2,67
452,"gauge symmetry",2,67
453,"point source",2,67
454,"green functions",2,67
455,"nuclear systems",2,67
456,"energy levels",2,67
457,"gravitational field",2,67
458,"gamma ray bursts",3,67
459,"branching ratios",2,67
460,"radiative corrections",2,67
461,"analytical solution",2,66
462,"non singular",2,66
463,"domain wall",2,66
464,"harmonic oscillator",2,66
465,"binding energy",2,66
466,"two dimensional 2d",3,66
467,"main sequence",2,66
468,"measurement process",2,66
469,"fine tuning",2,66
470,"higher dimensions",2,66
471,"emission lines",2,66
472,"accretion disk",2,66
473,"spectroscopic observations",2,66
474,"heavy quark",2,66
475,"exact expressions",2,65
476,"internal energy",2,65
477,"arbitrary dimension",2,65
478,"scattering length",2,65
479,"interacting electrons",2,65
480,"quantum computer",2,65
481,"low frequency",2,65
482,"approximation scheme",2,65
483,"spin gap",2,65
484,"decay modes",2,65
485,"thermal conductivity",2,65
486,"high tc",2,65
487,"near ir",2,65
488,"kinetic theory",2,64
489,"string theories",2,64
490,"high precision",2,64
491,"scalar fields",2,64
492,"disordered systems",2,64
493,"red giant",2,64
494,"data sets",2,64
495,"scale structure",2,64
496,"yukawa couplings",2,64
497,"spectral lines",2,64
498,"sky survey",2,64
499,"elliptical galaxies",2,64
500,"radio source",2,64
501,"nearby galaxies",2,64
502,"magnetic flux",2,63
503,"zero mode",2,63
504,"explicit formula",2,63
505,"charge transfer",2,63
506,"alpha beta",2,63
507,"scattering matrix",2,63
508,"parameter family",2,63
509,"lowest order",2,63
510,"thermodynamic limit",2,63
511,"gas phase",2,63
512,"higher energies",2,63
513,"spectroscopic data",2,63
514,"central collisions",2,63
515,"time delay",2,62
516,"sum over",2,62
517,"explicit construction",2,62
518,"stochastic processes",2,62
519,"angular distribution",2,62
520,"open problem",2,62
521,"new generation",2,62
522,"models predict",2,62
523,"white dwarf",2,62
524,"relative motion",2,61
525,"generating function",2,61
526,"phase shift",2,61
527,"equilibrium states",2,61
528,"master equation",2,61
529,"zero modes",2,61
530,"optical lattice",2,61
531,"low energies",2,61
532,"central source",2,61
533,"single crystals",2,61
534,"data indicate",2,61
535,"three body",2,60
536,"fine structure",2,60
537,"stationary state",2,60
538,"spin chain",2,60
539,"radiation field",2,60
540,"non supersymmetric",2,60
541,"temperature tc",2,60
542,"cluster formation",2,60
543,"short period",2,60
544,"supersymmetric models",2,60
545,"transformation properties",2,59
546,"condensed matter",2,59
547,"explicit form",2,59
548,"path integral",2,59
549,"experimental observation",2,59
550,"exchange interactions",2,59
551,"experimental observations",2,59
552,"single crystal",2,59
553,"higgs boson",2,59
554,"stellar systems",2,59
555,"proper motion",2,59
556,"chemical evolution",2,59
557,"dark energy",2,59
558,"deep inelastic scattering",3,59
559,"external fields",2,58
560,"vector potential",2,58
561,"non degenerate",2,58
562,"semi classical",2,58
563,"vacuum state",2,58
564,"information theory",2,58
565,"tunneling through",2,58
566,"physical interpretation",2,58
567,"numerical simulation",2,58
568,"cold gas",2,58
569,"einstein gravity",2,58
570,"dwarf galaxies",2,58
571,"hst observations",2,58
572,"solar system",2,58
573,"planck scale",2,58
574,"pb collisions",2,58
575,"standard model sm",3,58
576,"unitary representations",2,57
577,"frequency dependent",2,57
578,"normal form",2,57
579,"fock space",2,57
580,"partition functions",2,57
581,"complete classification",2,57
582,"sum rules",2,57
583,"periodic potential",2,57
584,"integrable systems",2,57
585,"structure constant",2,57
586,"energy gap",2,57
587,"two dimensional electron",3,57
588,"scaling properties",2,57
589,"velocity field",2,57
590,"structure factor",2,57
591,"exact diagonalization",2,57
592,"near threshold",2,57
593,"large area",2,57
594,"chern simons",2,57
595,"imaging survey",2,57
596,"interstellar medium",2,57
597,"stellar evolution",2,57
598,"low luminosity",2,57
599,"super yang mills",3,57
600,"integrable system",2,56
601,"functional theory",2,56
602,"functional form",2,56
603,"plane waves",2,56
604,"current understanding",2,56
605,"perfect fluid",2,56
606,"fermion mass",2,56
607,"diffusion equation",2,56
608,"long distance",2,56
609,"relaxation time",2,56
610,"weak interactions",2,56
611,"non vanishing",2,56
612,"gravitational waves",2,56
613,"random phase",2,56
614,"magnetic moment",2,56
615,"stellar population",2,56
616,"hubble space telescope",3,56
617,"surface brightness",2,56
618,"off shell",2,56
619,"radiative decays",2,56
620,"supersymmetry breaking",2,56
621,"charge fluctuations",2,55
622,"symmetric spaces",2,55
623,"soliton solutions",2,55
624,"sigma models",2,55
625,"test particles",2,55
626,"finite volume",2,55
627,"self dual",2,55
628,"thermodynamic properties",2,55
629,"explicit expressions",2,55
630,"theoretical studies",2,55
631,"dirac operator",2,55
632,"high quality",2,55
633,"special relativity",2,55
634,"scattering processes",2,55
635,"combined effect",2,55
636,"thin film",2,55
637,"model fits",2,55
638,"large mixing",2,55
639,"brown dwarfs",2,55
640,"gravitational lensing",2,55
641,"randall sundrum",2,55
642,"minimal supersymmetric standard model",4,55
643,"invariant measure",2,54
644,"physical applications",2,54
645,"low degree",2,54
646,"second law",2,54
647,"topological charge",2,54
648,"mean value",2,54
649,"fermi liquid",2,54
650,"analytical expressions",2,54
651,"non interacting",2,54
652,"direct measurement",2,54
653,"main theorem",2,54
654,"universality class",2,54
655,"systematic errors",2,54
656,"low temperature dependence",3,54
657,"ab initio",2,54
658,"time series",2,54
659,"time scale",2,54
660,"absorption lines",2,54
661,"loop corrections",2,54
662,"neutrinoless double beta decay",4,54
663,"quark gluon",2,54
664,"asymptotic behaviour",2,53
665,"continuous spectrum",2,53
666,"differential forms",2,53
667,"spin rotation",2,53
668,"stress tensor",2,53
669,"integral equations",2,53
670,"random variables",2,53
671,"quantum mechanical system",3,53
672,"monte carlo methods",3,53
673,"interacting via",2,53
674,"quant ph",2,53
675,"von neumann",2,53
676,"four point",2,53
677,"briefly reviewed",2,53
678,"point sources",2,53
679,"linear response",2,53
680,"time scales",2,53
681,"length scale",2,53
682,"temperatures below",2,53
683,"strongly dependent",2,53
684,"average over",2,53
685,"magnetic susceptibility",2,53
686,"density profile",2,53
687,"ray luminosity",2,53
688,"large scale structure",3,53
689,"big bang",2,53
690,"nucleon scattering",2,53
691,"solar neutrinos",2,53
692,"symplectic manifolds",2,52
693,"upper bounds",2,52
694,"three generation",2,52
695,"localized states",2,52
696,"brownian motion",2,52
697,"wide class",2,52
698,"decay mode",2,52
699,"expectation value",2,52
700,"many applications",2,52
701,"spin correlation",2,52
702,"parity violation",2,52
703,"coupling strength",2,52
704,"experimental studies",2,52
705,"scattering amplitudes",2,52
706,"chiral perturbation theory",3,52
707,"first principles calculations",3,52
708,"scale factor",2,52
709,"small angle",2,52
710,"sum rule",2,52
711,"velocity distribution",2,52
712,"co emission",2,52
713,"radial velocity",2,52
714,"gravitational wave",2,52
715,"luminosity function",2,52
716,"cosmic ray",2,52
717,"chandra acis",2,52
718,"massive star",2,52
719,"integrated luminosity",2,52
720,"open strings",2,52
721,"babar detector",2,52
722,"meson production",2,52
723,"supersymmetric extension",2,51
724,"variational approach",2,51
725,"giving rise",2,51
726,"central object",2,51
727,"bose einstein condensates",3,51
728,"superconducting phase",2,51
729,"magnetization measurements",2,51
730,"chiral symmetry breaking",3,51
731,"simply connected",2,51
732,"spectroscopic survey",2,51
733,"gamma ray bursts grbs",4,51
734,"quantum algorithms",2,50
735,"minkowski space",2,50
736,"proper time",2,50
737,"finitely many",2,50
738,"physical phenomena",2,50
739,"relativistic quantum",2,50
740,"physical quantities",2,50
741,"lattice gauge",2,50
742,"power spectra",2,50
743,"well separated",2,50
744,"growth rate",2,50
745,"mode coupling",2,50
746,"la sr",2,50
747,"cond mat",2,50
748,"computer simulations",2,50
749,"scalar tensor",2,50
750,"accretion disks",2,50
751,"pion production",2,50
752,"qcd corrections",2,50
753,"complex numbers",2,49
754,"arbitrary values",2,49
755,"seiberg witten",2,49
756,"power series",2,49
757,"hydrogen atom",2,49
758,"particle moving",2,49
759,"non negative",2,49
760,"expectation values",2,49
761,"scale free",2,49
762,"optically thick",2,49
763,"radiative transfer",2,49
764,"dispersion relations",2,49
765,"metal insulator transition",3,49
766,"agrees well",2,49
767,"jet production",2,49
768,"deep field",2,49
769,"accelerating universe",2,49
770,"hadron colliders",2,49
771,"decay constant",2,48
772,"well suited",2,48
773,"approximate solutions",2,48
774,"differential operators",2,48
775,"noncommutative geometry",2,48
776,"equation describing",2,48
777,"lorentz symmetry",2,48
778,"string scale",2,48
779,"periodic boundary conditions",3,48
780,"potential applications",2,48
781,"lattice spacing",2,48
782,"off diagonal",2,48
783,"pure state",2,48
784,"center region",2,48
785,"self consistently",2,48
786,"modules over",2,48
787,"next generation",2,48
788,"observations indicate",2,48
789,"stellar objects",2,48
790,"lepton asymmetry",2,48
791,"photometric data",2,48
792,"complete sample",2,48
793,"schroedinger equation",2,47
794,"external potential",2,47
795,"continuous variable",2,47
796,"lie groups",2,47
797,"integrable models",2,47
798,"discrete symmetries",2,47
799,"single site",2,47
800,"integral over",2,47
801,"higher spin",2,47
802,"direct detection",2,47
803,"plane wave",2,47
804,"production rate",2,47
805,"pattern formation",2,47
806,"parameter lambda",2,47
807,"simplified model",2,47
808,"strong correlation",2,47
809,"fermi level",2,47
810,"superconducting phase transition",3,47
811,"inelastic neutron scattering",3,47
812,"dense gas",2,47
813,"low surface",2,47
814,"xmm newton observations",3,47
815,"hot gas",2,47
816,"belle detector",2,47
817,"tan beta",2,47
818,"smooth manifold",2,46
819,"rational points",2,46
820,"exactly solvable",2,46
821,"quantum wires",2,46
822,"total spin",2,46
823,"self gravitating",2,46
824,"conformal group",2,46
825,"quantum information processing",3,46
826,"initial mass",2,46
827,"fractal dimension",2,46
828,"under pressure",2,46
829,"real part",2,46
830,"series expansion",2,46
831,"density wave",2,46
832,"quantum information theory",3,46
833,"quantum channel",2,46
834,"physical processes",2,46
835,"linear polarization",2,46
836,"room temperature",2,46
837,"electron hole",2,46
838,"anomalous behavior",2,46
839,"wave background",2,46
840,"massive particles",2,46
841,"shot noise",2,46
842,"thermal fluctuations",2,46
843,"density functional",2,46
844,"axially symmetric",2,46
845,"excitation spectrum",2,46
846,"optical depth",2,46
847,"wilson loops",2,46
848,"intermediate mass",2,46
849,"cosmic rays",2,46
850,"variable star",2,46
851,"light ratio",2,46
852,"dense matter",2,46
853,"inverse problem",2,45
854,"bundles over",2,45
855,"unusual properties",2,45
856,"configuration interaction",2,45
857,"initial value",2,45
858,"hall effect",2,45
859,"velocity fields",2,45
860,"first error",2,45
861,"chaotic systems",2,45
862,"short distance",2,45
863,"lower limit",2,45
864,"transport measurements",2,45
865,"perturbative calculations",2,45
866,"transition rates",2,45
867,"energy distributions",2,45
868,"effective lagrangian",2,45
869,"computer simulation",2,45
870,"charged current",2,45
871,"synchrotron emission",2,45
872,"redshift range",2,45
873,"neutrino oscillations",2,45
874,"atmospheric neutrinos",2,45
875,"bar nu",2,45
876,"quark gluon plasma",3,45
877,"eta mesons",2,45
878,"density functional theory",3,44
879,"bethe ansatz",2,44
880,"integral equation",2,44
881,"chain length",2,44
882,"finitely generated",2,44
883,"ii regions",2,44
884,"cold atoms",2,44
885,"full set",2,44
886,"absorption line",2,44
887,"optical potential",2,44
888,"data reduction",2,44
889,"collective mode",2,44
890,"non universal",2,44
891,"high accuracy",2,44
892,"wave superconductor",2,44
893,"elastic scattering",2,44
894,"intermediate states",2,44
895,"ray scattering",2,44
896,"anomalous dimension",2,44
897,"differential cross sections",3,44
898,"chemical composition",2,44
899,"inner region",2,44
900,"orbital period",2,44
901,"single stars",2,44
902,"rest frame",2,44
903,"kev band",2,44
904,"decay width",2,44
905,"baryon asymmetry",2,44
906,"critical dimension",2,43
907,"quantum hall effect",3,43
908,"explicit description",2,43
909,"massless particles",2,43
910,"semi simple",2,43
911,"minimally coupled",2,43
912,"point contact",2,43
913,"multi component",2,43
914,"classical communication",2,43
915,"level atom",2,43
916,"photon number",2,43
917,"field strength",2,43
918,"hierarchy problem",2,43
919,"absorption systems",2,43
920,"metallic behavior",2,43
921,"cross over",2,43
922,"complex networks",2,43
923,"stability properties",2,43
924,"gauge bosons",2,43
925,"conformal field",2,43
926,"dynamical quarks",2,43
927,"galactic plane",2,43
928,"active galaxies",2,43
929,"redshift surveys",2,43
930,"spectral index",2,43
931,"calabi yau",2,43
932,"heavy quarks",2,43
933,"branching fraction",2,43
934,"pseudoscalar meson",2,43
935,"nn gev",2,43
936,"susy breaking",2,43
937,"quasi classical",2,42
938,"dirac operators",2,42
939,"threshold value",2,42
940,"final result",2,42
941,"orthogonal polynomials",2,42
942,"triangular lattice",2,42
943,"quantum electrodynamics",2,42
944,"lower limits",2,42
945,"dynamical fermions",2,42
946,"quantum dots",2,42
947,"entangled state",2,42
948,"strongly interacting",2,42
949,"late time",2,42
950,"core radius",2,42
951,"heavy fermion",2,42
952,"carbon nanotube",2,42
953,"alpha line",2,42
954,"scalar curvature",2,42
955,"metric spaces",2,42
956,"mass loss",2,42
957,"hii regions",2,42
958,"radio sources",2,42
959,"redshift survey",2,42
960,"spiral galaxies",2,42
961,"supergravity solutions",2,42
962,"linear colliders",2,42
963,"parton distributions",2,42
964,"diffusion processes",2,41
965,"strong enough",2,41
966,"lagrangian approach",2,41
967,"real analytic",2,41
968,"lie algebras",2,41
969,"first generation",2,41
970,"geometrical properties",2,41
971,"asymptotic expansion",2,41
972,"matrix element",2,41
973,"analytical expression",2,41
974,"particle hole",2,41
975,"potential barrier",2,41
976,"temperature dependent",2,41
977,"quantum interference",2,41
978,"narrow range",2,41
979,"off axis",2,41
980,"first principle",2,41
981,"heavy ion",2,41
982,"josephson junctions",2,41
983,"half filling",2,41
984,"frequency range",2,41
985,"spin fluctuations",2,41
986,"accretion onto",2,41
987,"body simulations",2,41
988,"three nucleon",2,41
989,"vla observations",2,41
990,"xmm newton observation",3,41
991,"type stars",2,41
992,"thermal emission",2,41
993,"mixing matrix",2,41
994,"neutrino oscillation",2,41
995,"cern sps",2,41
996,"linear collider",2,41
997,"positive operator",2,40
998,"operator product",2,40
999,"ordered states",2,40
1000,"flat spacetime",2,40
1001,"algebraic approach",2,40
1002,"generating functions",2,40
1003,"momentum space",2,40
1004,"test particle",2,40
1005,"high degree",2,40
1006,"electric fields",2,40
1007,"class constraints",2,40
1008,"transverse momentum",2,40
1009,"two populations",2,40
1010,"vortex state",2,40
1011,"charge ordering",2,40
1012,"turbulent flow",2,40
1013,"metal insulator",2,40
1014,"critical points",2,40
1015,"simulation data",2,40
1016,"optical wavelengths",2,40
1017,"background radiation",2,40
1018,"supernova remnant",2,40
1019,"galactic center",2,40
1020,"observational constraints",2,40
1021,"band photometry",2,40
1022,"proton decay",2,40
1023,"positive cosmological constant",3,40
1024,"branching fractions",2,40
1025,"psi mesons",2,40
1026,"pp collisions",2,40
1027,"deep inelastic",2,40
1028,"world sheet",2,40
1029,"differential operator",2,39
1030,"single layer",2,39
1031,"finite difference",2,39
1032,"logarithmic corrections",2,39
1033,"analytic expressions",2,39
1034,"limiting case",2,39
1035,"negative pressure",2,39
1036,"ward identities",2,39
1037,"basic features",2,39
1038,"anderson model",2,39
1039,"noise spectra",2,39
1040,"abelian gauge theories",3,39
1041,"lowest energy",2,39
1042,"laser beam",2,39
1043,"explicit solutions",2,39
1044,"theoretical understanding",2,39
1045,"uniform magnetic field",3,39
1046,"light propagation",2,39
1047,"experimental realization",2,39
1048,"imaginary part",2,39
1049,"bell inequalities",2,39
1050,"correlation length",2,39
1051,"electric charge",2,39
1052,"chaotic behavior",2,39
1053,"spin correlations",2,39
1054,"statistical errors",2,39
1055,"main source",2,39
1056,"spin density",2,39
1057,"spin polarization",2,39
1058,"long wavelength",2,39
1059,"normal metal",2,39
1060,"glass transition",2,39
1061,"parameters describing",2,39
1062,"during inflation",2,39
1063,"cold dark matter",3,39
1064,"spiral galaxy",2,39
1065,"distant galaxies",2,39
1066,"burst grb",2,39
1067,"cluster abell",2,39
1068,"hadronic interactions",2,39
1069,"lma solution",2,39
1070,"pi pi0",2,39
1071,"cp violating",2,39
1072,"lattice gas",2,38
1073,"obtain explicit",2,38
1074,"elementary particles",2,38
1075,"boundary condition",2,38
1076,"quasi static",2,38
1077,"open problems",2,38
1078,"symmetric group",2,38
1079,"metric tensor",2,38
1080,"polynomial ring",2,38
1081,"stationary states",2,38
1082,"large numbers",2,38
1083,"nonlinear optical",2,38
1084,"large deviation",2,38
1085,"correlated electron",2,38
1086,"coulomb interactions",2,38
1087,"electron ion",2,38
1088,"general discussion",2,38
1089,"neural networks",2,38
1090,"unit cell",2,38
1091,"extended objects",2,38
1092,"phase difference",2,38
1093,"spin glass",2,38
1094,"transverse direction",2,38
1095,"feynman diagrams",2,38
